,misorientation,Length,Trace,Sigma,Distance_Center,Void_id,Rebuild_len,Junction,Prox_par,Void,Void_Parameter
0,43.08,2.0,180.0,5.82983,165.67015632932024,-1.0,-1.0,-1.0,-1.0,0.0,0.0
1,21.14,1.155,30.0,5.90696,164.06640897706632,-1.0,-1.0,-1.0,-1.0,0.0,0.0
2,30.83,1.155,150.0,5.8815,160.8627899995674,-1.0,-1.0,-1.0,-1.0,0.0,0.0
3,23.35,1.155,150.0,5.34812,158.5845952611933,-1.0,-1.0,-1.0,-1.0,0.0,0.0
4,47.94,1.155,30.0,5.91984,157.02964278344172,-1.0,-1.0,-1.0,-1.0,0.0,0.0
5,25.0,1.155,30.0,5.70725,154.25777418298813,-1.0,-1.0,-1.0,-1.0,0.0,0.0
6,18.63,1.155,150.0,4.77277,155.47165231145783,-1.0,-1.0,-1.0,-1.0,0.0,0.0
7,53.03,1.155,150.0,4.69686,158.05079609063094,-1.0,-1.0,-1.0,-1.0,0.0,0.0
8,59.78,1.155,150.0,5.89998,160.2111973900611,-1.0,-1.0,-1.0,-1.0,0.0,0.0
9,41.48,1.155,30.0,5.89457,162.34620995503715,-1.0,-1.0,-1.0,-1.0,0.0,0.0
10,55.38,1.155,30.0,5.90973,169.83816499293238,-1.0,-1.0,-1.0,-1.0,0.0,0.0
11,24.07,1.155,30.0,5.81644,181.99650543284648,-1.0,-1.0,-1.0,-1.0,0.0,0.0
12,15.45,1.155,30.0,5.66024,173.82754304154003,-1.0,-1.0,-1.0,-1.0,0.0,0.0
13,30.4,1.155,150.0,4.72415,154.50269923508682,-1.0,-1.0,-1.0,-1.0,0.0,0.0
14,39.7,1.155,150.0,5.75206,137.45413689333338,-1.0,-1.0,-1.0,-1.0,0.0,0.0
15,29.94,1.155,150.0,5.79791,132.4231423010802,-1.0,-1.0,-1.0,-1.0,0.0,0.0
16,48.38,1.155,150.0,5.40765,127.43439566444808,-1.0,-1.0,-1.0,-1.0,0.0,0.0
17,28.89,1.155,30.0,5.65666,126.71073303879315,-1.0,-1.0,-1.0,-1.0,0.0,0.0
18,20.03,1.155,30.0,5.84086,127.18013894660476,-1.0,-1.0,-1.0,-1.0,0.0,0.0
19,33.96,1.155,150.0,5.65619,127.7380176748758,-1.0,-1.0,-1.0,-1.0,0.0,0.0
20,49.65,1.155,30.0,5.88023,137.76066512113564,-1.0,-1.0,-1.0,-1.0,0.0,0.0
21,32.13,1.155,30.0,5.9134,153.2884661420695,-1.0,-1.0,-1.0,-1.0,0.0,0.0
22,43.84,1.155,150.0,5.771,159.25763040498728,-1.0,-1.0,-1.0,-1.0,0.0,0.0
23,7.64,1.155,30.0,5.62051,167.5237424739857,-1.0,-1.0,-1.0,-1.0,0.0,0.0
24,7.47,1.155,30.0,5.5352,173.36515947274344,-1.0,-1.0,-1.0,-1.0,0.0,0.0
25,30.08,1.155,30.0,5.86619,181.5087711481408,-1.0,-1.0,-1.0,-1.0,0.0,0.0
26,36.62,1.155,150.0,5.27311,199.9558614195787,-1.0,-1.0,-1.0,-1.0,0.0,0.0
27,42.97,1.155,150.0,4.24435,230.43413705495306,-1.0,-1.0,-1.0,-1.0,0.0,0.0
28,59.67,1.155,150.0,5.85691,227.86798875050755,-1.0,-1.0,-1.0,-1.0,0.0,0.0
29,54.85,7.211,106.1,3.9956,216.00214673049277,-1.0,-1.0,-1.0,-1.0,0.0,0.0
30,59.67,1.155,150.0,5.8766,213.73421636975695,-1.0,-1.0,-1.0,-1.0,0.0,0.0
31,51.4,1.155,30.0,5.16574,203.46729483599697,-1.0,-1.0,-1.0,-1.0,0.0,0.0
32,59.95,1.155,150.0,5.79422,182.97142221699775,-1.0,-1.0,-1.0,-1.0,0.0,0.0
33,40.54,1.155,150.0,4.61054,178.89735606311433,-1.0,-1.0,-1.0,-1.0,0.0,0.0
34,59.84,1.155,150.0,5.90488,165.46016064848905,-1.0,-1.0,-1.0,-1.0,0.0,0.0
