,misorientation,Length,Trace,Sigma,Distance_Center,Void_id,Rebuild_len,Junction,Prox_par,Void,Void_Parameter
0,58.82,2.0,180.0,5.52999,187.28403422656012,-1.0,-1.0,-1.0,-1.0,0.0,0.0
1,9.6,1.155,30.0,5.48131,171.66614225811747,-1.0,-1.0,-1.0,-1.0,0.0,0.0
2,53.2,1.155,30.0,5.8752,157.22680165145277,-1.0,-1.0,-1.0,-1.0,0.0,0.0
3,21.87,1.155,30.0,5.88984,144.89394631633186,-1.0,-1.0,-1.0,-1.0,0.0,0.0
4,50.14,1.155,150.0,5.90448,135.76188591463801,-1.0,-1.0,-1.0,-1.0,0.0,0.0
5,53.09,1.155,30.0,5.51097,105.91576085676232,-1.0,-1.0,-1.0,-1.0,0.0,0.0
6,46.05,1.155,30.0,5.88356,86.66719035293353,-1.0,-1.0,-1.0,-1.0,0.0,0.0
7,28.47,1.155,150.0,5.9168,78.80500232176428,-1.0,-1.0,-1.0,-1.0,0.0,0.0
8,18.07,1.155,150.0,5.88264,78.23259359317417,-1.0,-1.0,-1.0,-1.0,0.0,0.0
9,39.69,1.155,30.0,5.5511,79.18257546050313,-1.0,-1.0,-1.0,-1.0,0.0,0.0
10,33.19,1.155,150.0,5.86716,107.60866942657314,-1.0,-1.0,-1.0,-1.0,0.0,0.0
11,51.97,1.155,30.0,5.74839,119.26481234480423,-1.0,-1.0,-1.0,-1.0,0.0,0.0
12,52.76,1.155,30.0,5.56796,101.04450565806721,-1.0,-1.0,-1.0,-1.0,0.0,0.0
13,43.52,1.155,150.0,5.91245,94.69139552076777,-1.0,-1.0,-1.0,-1.0,0.0,0.0
14,12.82,1.155,30.0,5.86864,90.92746742634972,-1.0,-1.0,-1.0,-1.0,0.0,0.0
15,35.26,1.155,150.0,5.35968,77.5642418463683,-1.0,-1.0,-1.0,-1.0,0.0,0.0
16,45.28,1.155,30.0,5.18778,43.08344113539621,-1.0,-1.0,-1.0,-1.0,0.0,0.0
17,12.4,1.155,30.0,5.80036,42.95495815118774,-1.0,-1.0,-1.0,-1.0,0.0,0.0
18,14.41,1.155,150.0,5.72654,71.34712965790669,-1.0,-1.0,-1.0,-1.0,0.0,0.0
19,47.84,1.155,30.0,5.20849,74.77886857415689,-1.0,-1.0,-1.0,-1.0,0.0,0.0
20,49.28,1.155,30.0,2.26786,138.74723491993723,-1.0,-1.0,-1.0,-1.0,0.0,0.0
21,23.51,1.155,150.0,5.17259,142.7865147182665,-1.0,-1.0,-1.0,-1.0,0.0,0.0
22,55.64,1.155,150.0,5.47327,158.07857837744493,-1.0,-1.0,-1.0,-1.0,0.0,0.0
