,misorientation,Length,Trace,Sigma,Distance_Center,Void_id,Rebuild_len,Junction,Prox_par,Void,Void_Parameter
0,34.66,1.155,150.0,5.07368,440.1306812190081,-1.0,-1.0,-1.0,-1.0,0.0,0.0
1,17.44,1.155,30.0,3.80604,422.7083026346293,-1.0,-1.0,-1.0,-1.0,0.0,0.0
2,59.25,1.155,30.0,4.45664,413.2101202343524,-1.0,-1.0,-1.0,-1.0,0.0,0.0
3,58.11,1.155,30.0,4.91464,400.54473507606866,-1.0,-1.0,-1.0,-1.0,0.0,0.0
4,59.6,1.155,150.0,4.73467,367.3404988768584,-1.0,-1.0,-1.0,-1.0,0.0,0.0
5,44.4,1.155,30.0,4.468,346.8075074598694,-1.0,-1.0,-1.0,-1.0,0.0,0.0
6,26.89,1.155,30.0,5.84096,337.34245126456454,-1.0,-1.0,-1.0,-1.0,0.0,0.0
7,44.15,1.155,30.0,5.91772,318.42116777013484,-1.0,-1.0,-1.0,-1.0,0.0,0.0
8,30.86,1.155,30.0,3.97007,299.5366636442999,-1.0,-1.0,-1.0,-1.0,0.0,0.0
9,34.01,1.155,150.0,5.42836,266.5640057554203,-1.0,-1.0,-1.0,-1.0,0.0,0.0
10,44.3,1.155,30.0,5.68618,249.34602031169052,-1.0,-1.0,-1.0,-1.0,0.0,0.0
11,42.22,1.155,150.0,5.20861,225.95097504682158,-1.0,-1.0,-1.0,-1.0,0.0,0.0
12,39.96,1.155,150.0,5.65628,216.62668191824727,-1.0,-1.0,-1.0,-1.0,0.0,0.0
13,55.0,1.155,30.0,5.8943,138.6830526126945,-1.0,-1.0,-1.0,-1.0,0.0,0.0
14,17.53,1.155,150.0,5.83381,105.22011352646565,-1.0,-1.0,-1.0,-1.0,0.0,0.0
15,32.01,1.155,150.0,5.0802,80.99039069288808,-1.0,-1.0,-1.0,-1.0,0.0,0.0
16,48.07,1.155,30.0,4.94007,74.82458880970783,-1.0,-1.0,-1.0,-1.0,0.0,0.0
17,56.36,1.155,30.0,5.86611,52.503891372356016,-1.0,-1.0,-1.0,-1.0,0.0,0.0
18,21.47,1.155,150.0,5.78068,53.95169600052353,-1.0,-1.0,-1.0,-1.0,0.0,0.0
19,51.92,1.155,150.0,5.90213,98.83078448413036,-1.0,-1.0,-1.0,-1.0,0.0,0.0
20,56.19,1.155,150.0,5.82822,157.35251419790222,-1.0,-1.0,-1.0,-1.0,0.0,0.0
21,56.4,1.155,30.0,5.02394,161.90532905592042,-1.0,-1.0,-1.0,-1.0,0.0,0.0
22,38.06,1.155,150.0,5.78573,169.51617107651094,-1.0,-1.0,-1.0,-1.0,0.0,0.0
23,39.23,1.155,150.0,5.4129,175.62971064194198,-1.0,-1.0,-1.0,-1.0,0.0,0.0
24,41.92,1.155,30.0,5.39158,198.69792268744462,-1.0,-1.0,-1.0,-1.0,0.0,0.0
25,36.91,1.155,150.0,5.79251,237.51843359160674,-1.0,-1.0,-1.0,-1.0,0.0,0.0
