,misorientation,Length,Trace,Sigma,Distance_Center,Void_id,Rebuild_len,Junction,Prox_par,Void,Void_Parameter
0,39.29,2.0,180.0,5.90907,366.94721769987837,-1.0,-1.0,-1.0,-1.0,0.0,0.0
1,17.48,1.155,150.0,5.8857,365.9441359469836,-1.0,-1.0,-1.0,-1.0,0.0,0.0
2,60.04,1.155,150.0,5.58756,359.50324161039845,-1.0,-1.0,-1.0,-1.0,0.0,0.0
3,39.32,1.155,150.0,3.73779,352.8982797808547,-1.0,-1.0,-1.0,-1.0,0.0,0.0
4,44.71,1.155,30.0,4.48026,350.96518191692064,-1.0,-1.0,-1.0,-1.0,0.0,0.0
5,57.35,1.155,150.0,5.73309,350.8337921499881,-1.0,-1.0,-1.0,-1.0,0.0,0.0
6,56.22,1.155,30.0,5.37655,350.8042069763007,-1.0,-1.0,-1.0,-1.0,0.0,0.0
7,39.29,1.155,150.0,5.90783,352.84966615245474,-1.0,-1.0,-1.0,-1.0,0.0,0.0
8,48.53,1.155,30.0,5.85727,356.1924131170008,-1.0,-1.0,-1.0,-1.0,0.0,0.0
9,43.48,1.155,150.0,5.85937,356.579023199072,-1.0,-1.0,-1.0,-1.0,0.0,0.0
10,27.11,1.155,30.0,5.00325,333.0625403479921,-1.0,-1.0,-1.0,-1.0,0.0,0.0
11,11.03,1.155,30.0,5.39341,322.2151361277336,-1.0,-1.0,-1.0,-1.0,0.0,0.0
12,28.08,1.155,150.0,5.81614,259.1296130332198,-1.0,-1.0,-1.0,-1.0,0.0,0.0
13,33.23,1.155,30.0,5.86593,214.3441004790875,-1.0,-1.0,-1.0,-1.0,0.0,0.0
14,50.12,1.155,150.0,5.26537,177.05978831060958,-1.0,-1.0,-1.0,-1.0,0.0,0.0
15,56.0,1.155,150.0,5.90054,138.60029990718,-1.0,-1.0,-1.0,-1.0,0.0,0.0
16,44.48,1.155,30.0,5.90778,119.78263218318479,-1.0,-1.0,-1.0,-1.0,0.0,0.0
17,23.77,1.155,30.0,4.91839,93.35582924324963,-1.0,-1.0,-1.0,-1.0,0.0,0.0
18,41.48,1.155,150.0,5.5303,88.59020591012148,-1.0,-1.0,-1.0,-1.0,0.0,0.0
19,25.05,1.155,150.0,5.88548,70.58552090531069,-1.0,-1.0,-1.0,-1.0,0.0,0.0
