,misorientation,Length,Trace,Sigma,Distance_Center,Void_id,Pred_lenght,Junction,Void,Void_Parameter
0,33.98,2.0,180.0,5.82943,269.40375392319015,-1.0,-1.0,-1.0,0.0,0.0
1,53.15,1.155,30.0,5.90685,257.1423891122763,-1.0,-1.0,-1.0,0.0,0.0
2,41.78,1.155,30.0,5.14348,253.8309258284822,-1.0,-1.0,-1.0,0.0,0.0
3,52.87,1.155,30.0,4.48298,235.99104601389146,-1.0,-1.0,-1.0,0.0,0.0
4,48.29,1.155,150.0,4.33592,228.68466577888057,-1.0,-1.0,-1.0,0.0,0.0
5,42.89,1.155,150.0,3.03659,219.5664003169162,-1.0,-1.0,-1.0,0.0,0.0
6,48.67,1.155,30.0,5.59708,214.05977719627302,-1.0,-1.0,-1.0,0.0,0.0
7,45.16,1.155,30.0,5.87052,212.4364684981373,-1.0,-1.0,-1.0,0.0,0.0
8,26.36,1.155,30.0,5.91013,208.53451913352407,-1.0,-1.0,-1.0,0.0,0.0
9,60.43,1.155,30.0,3.77135,177.35327101244263,-1.0,-1.0,-1.0,0.0,0.0
10,28.9,1.155,30.0,5.90813,168.3758343165533,-1.0,-1.0,-1.0,0.0,0.0
11,39.42,1.155,150.0,5.87956,149.88587039046905,-1.0,-1.0,-1.0,0.0,0.0
12,55.99,1.155,30.0,5.82112,123.26316117791077,-1.0,-1.0,-1.0,0.0,0.0
13,60.33,12.166,85.3,5.86877,258.86465422453443,-1.0,-1.0,-1.0,0.0,0.0
14,22.16,10.392,90.0,5.91119,255.40930260257952,-1.0,-1.0,-1.0,0.0,0.0
15,34.58,15.62,93.7,5.20262,251.1340779491465,-1.0,-1.0,-1.0,0.0,0.0
16,38.01,13.317,85.7,5.03215,237.64792253343694,-1.0,-1.0,-1.0,0.0,0.0
17,23.17,21.385,92.7,4.89655,232.6631007720308,-1.0,-1.0,-1.0,0.0,0.0
18,55.76,26.0,92.2,5.77208,224.72971314704,-1.0,-1.0,-1.0,0.0,0.0
