,misorientation,Length,Trace,Sigma,Distance_Center,Void_id,Rebuild_len,Junction,Prox_par,Void,Void_Parameter
0,26.23,2.0,180.0,5.50066,263.9957200606759,-1.0,-1.0,-1.0,-1.0,0.0,0.0
1,45.24,1.155,30.0,5.71415,240.0996598703801,-1.0,-1.0,-1.0,-1.0,0.0,0.0
2,54.1,1.155,150.0,5.8776,205.75182765879515,-1.0,-1.0,-1.0,-1.0,0.0,0.0
3,52.78,1.155,150.0,5.8753,189.59525205794748,-1.0,-1.0,-1.0,-1.0,0.0,0.0
4,47.81,1.155,30.0,5.64898,139.14071537980163,-1.0,-1.0,-1.0,-1.0,0.0,0.0
5,38.16,1.155,30.0,5.91139,82.79884374767143,-1.0,-1.0,-1.0,-1.0,0.0,0.0
6,43.16,1.155,30.0,3.43282,58.83250763569259,-1.0,-1.0,-1.0,-1.0,0.0,0.0
7,57.2,1.155,150.0,5.45961,45.005338928527244,-1.0,-1.0,-1.0,-1.0,0.0,0.0
8,40.71,1.155,150.0,5.70834,25.888807302504635,-1.0,-1.0,-1.0,-1.0,0.0,0.0
9,39.6,1.155,150.0,5.88784,13.237885213170097,-1.0,-1.0,-1.0,-1.0,0.0,0.0
10,44.26,1.155,30.0,3.94111,15.641498096587043,-1.0,-1.0,-1.0,-1.0,0.0,0.0
11,19.61,1.155,30.0,5.87767,48.704106815176644,-1.0,-1.0,-1.0,-1.0,0.0,0.0
12,49.32,1.155,150.0,3.58834,86.57348474045962,-1.0,-1.0,-1.0,-1.0,0.0,0.0
13,35.41,1.155,150.0,5.90337,122.77853121457608,-1.0,-1.0,-1.0,-1.0,0.0,0.0
14,42.43,1.155,30.0,5.55196,136.88221294752032,-1.0,-1.0,-1.0,-1.0,0.0,0.0
15,32.69,1.155,150.0,5.6197,142.9364552522801,-1.0,-1.0,-1.0,-1.0,0.0,0.0
16,5.88,1.155,150.0,5.63114,155.285698999821,-1.0,-1.0,-1.0,-1.0,0.0,0.0
17,41.61,1.155,150.0,5.23183,127.55608262227571,-1.0,-1.0,-1.0,-1.0,0.0,0.0
18,25.81,1.155,30.0,5.47435,67.92795103863975,-1.0,-1.0,-1.0,-1.0,0.0,0.0
19,56.81,1.155,30.0,5.6321,35.60427992232588,-1.0,-1.0,-1.0,-1.0,0.0,0.0
20,32.44,1.155,30.0,5.45211,36.986500137975504,-1.0,-1.0,-1.0,-1.0,0.0,0.0
21,26.93,1.155,150.0,4.29829,60.891645105638794,-1.0,-1.0,-1.0,-1.0,0.0,0.0
22,30.51,1.155,30.0,3.65818,96.51698371317157,-1.0,-1.0,-1.0,-1.0,0.0,0.0
23,36.29,1.155,150.0,5.80085,102.32120878303616,-1.0,-1.0,-1.0,-1.0,0.0,0.0
24,58.05,1.155,150.0,5.9092,149.5500450548624,-1.0,-1.0,-1.0,-1.0,0.0,0.0
25,48.9,1.155,150.0,2.76148,175.19411931965558,-1.0,-1.0,-1.0,-1.0,0.0,0.0
26,41.15,1.155,30.0,5.31776,162.46784752617504,-1.0,-1.0,-1.0,-1.0,0.0,0.0
27,11.96,1.155,150.0,5.92046,159.28788439873074,-1.0,-1.0,-1.0,-1.0,0.0,0.0
28,47.18,1.155,150.0,5.91338,153.6105418875173,-1.0,-1.0,-1.0,-1.0,0.0,0.0
29,13.78,1.155,150.0,4.31447,152.80874392944614,-1.0,-1.0,-1.0,-1.0,0.0,0.0
30,50.18,1.155,150.0,4.08822,142.6316366677139,-1.0,-1.0,-1.0,-1.0,0.0,0.0
31,17.1,1.155,150.0,3.86175,118.41062829707045,-1.0,-1.0,-1.0,-1.0,0.0,0.0
32,52.87,1.155,30.0,5.91813,92.20305460277322,-1.0,-1.0,-1.0,-1.0,0.0,0.0
33,34.74,1.155,30.0,5.90417,79.74270043665825,-1.0,-1.0,-1.0,-1.0,0.0,0.0
34,47.33,1.155,150.0,5.4911,74.79680299839987,-1.0,-1.0,-1.0,-1.0,0.0,0.0
35,44.02,1.155,30.0,5.10216,69.77088440164707,-1.0,-1.0,-1.0,-1.0,0.0,0.0
36,17.89,1.155,150.0,5.41676,80.45304515970592,-1.0,-1.0,-1.0,-1.0,0.0,0.0
37,44.21,1.155,150.0,5.73853,111.27977853987494,-1.0,-1.0,-1.0,-1.0,0.0,0.0
38,36.27,1.155,150.0,5.84109,117.82494764555707,-1.0,-1.0,-1.0,-1.0,0.0,0.0
39,39.63,1.155,30.0,5.8716,143.79168084432246,-1.0,-1.0,-1.0,-1.0,0.0,0.0
40,44.18,1.155,150.0,5.0412,167.4867975053007,-1.0,-1.0,-1.0,-1.0,0.0,0.0
41,29.3,1.155,30.0,5.84757,195.65636850266816,-1.0,-1.0,-1.0,-1.0,0.0,0.0
42,41.16,1.155,150.0,5.57322,212.84742959297876,-1.0,-1.0,-1.0,-1.0,0.0,0.0
43,59.63,1.155,150.0,5.78062,216.69085865607462,-1.0,-1.0,-1.0,-1.0,0.0,0.0
44,52.53,1.155,30.0,5.79243,241.826695261038,-1.0,-1.0,-1.0,-1.0,0.0,0.0
45,33.16,1.155,150.0,5.86191,302.5696053931353,-1.0,-1.0,-1.0,-1.0,0.0,0.0
46,32.5,1.155,150.0,3.75347,338.1669379334692,-1.0,-1.0,-1.0,-1.0,0.0,0.0
47,52.11,1.155,30.0,5.89192,363.98172185521213,-1.0,-1.0,-1.0,-1.0,0.0,0.0
48,39.08,1.155,150.0,5.44861,373.9268239326122,-1.0,-1.0,-1.0,-1.0,0.0,0.0
49,43.04,6.429,81.1,5.81808,244.09196552750768,-1.0,-1.0,-1.0,-1.0,0.0,0.0
50,59.25,7.572,97.6,5.76279,236.0048895669358,-1.0,-1.0,-1.0,-1.0,0.0,0.0
51,49.74,13.856,90.0,5.05185,197.30568800940594,-1.0,-1.0,-1.0,-1.0,0.0,0.0
52,44.75,7.572,82.4,5.80157,209.7343445561878,-1.0,-1.0,-1.0,-1.0,0.0,0.0
53,51.4,5.292,100.9,5.5824,186.15959618334497,-1.0,-1.0,-1.0,-1.0,0.0,0.0
54,39.84,3.055,70.9,5.82299,141.06767801317181,-1.0,-1.0,-1.0,-1.0,0.0,0.0
55,20.83,7.572,97.6,5.07945,135.01584632722336,-1.0,-1.0,-1.0,-1.0,0.0,0.0
56,51.35,5.292,79.1,4.55004,85.99606870286354,-1.0,-1.0,-1.0,-1.0,0.0,0.0
57,33.51,20.785,90.0,5.62828,71.03190086962321,-1.0,-1.0,-1.0,-1.0,0.0,0.0
58,52.93,12.702,90.0,4.22509,51.77144665106419,-1.0,-1.0,-1.0,-1.0,0.0,0.0
59,33.1,2.0,120.0,5.89431,43.41667590832959,-1.0,-1.0,-1.0,-1.0,0.0,0.0
60,38.76,3.464,90.0,5.05826,23.511855589488782,-1.0,-1.0,-1.0,-1.0,0.0,0.0
61,42.32,15.62,86.3,5.85066,33.65065563954926,-1.0,-1.0,-1.0,-1.0,0.0,0.0
62,59.85,6.928,90.0,5.91884,15.155777195698153,-1.0,-1.0,-1.0,-1.0,0.0,0.0
63,30.77,15.011,90.0,5.78487,10.699023857537384,-1.0,-1.0,-1.0,-1.0,0.0,0.0
64,44.59,14.468,94.0,4.39056,21.5346743419369,-1.0,-1.0,-1.0,-1.0,0.0,0.0
65,42.78,16.773,86.6,5.77737,38.6070986524776,-1.0,-1.0,-1.0,-1.0,0.0,0.0
66,38.97,4.163,103.9,5.05417,50.42991233163134,-1.0,-1.0,-1.0,-1.0,0.0,0.0
67,16.6,4.619,90.0,5.9089,89.51527088462976,-1.0,-1.0,-1.0,-1.0,0.0,0.0
68,49.63,29.462,88.1,4.25322,69.71040750397125,-1.0,-1.0,-1.0,-1.0,0.0,0.0
69,25.09,24.249,90.0,5.74902,108.96147009456746,-1.0,-1.0,-1.0,-1.0,0.0,0.0
70,16.58,8.718,96.6,5.89243,128.0572111691568,-1.0,-1.0,-1.0,-1.0,0.0,0.0
71,36.3,9.866,95.8,5.02218,148.90376434489474,-1.0,-1.0,-1.0,-1.0,0.0,0.0
72,15.11,2.0,60.0,5.14228,142.17451058555415,-1.0,-1.0,-1.0,-1.0,0.0,0.0
73,56.53,5.292,100.9,5.8855,151.75904112080195,-1.0,-1.0,-1.0,-1.0,0.0,0.0
74,58.38,7.572,82.4,5.86781,158.997235891763,-1.0,-1.0,-1.0,-1.0,0.0,0.0
75,47.41,12.166,94.7,5.70443,120.06744431042989,-1.0,-1.0,-1.0,-1.0,0.0,0.0
76,57.28,19.079,87.0,4.84269,137.85552476835412,-1.0,-1.0,-1.0,-1.0,0.0,0.0
77,44.3,15.621,86.3,4.74142,76.16324605561887,-1.0,-1.0,-1.0,-1.0,0.0,0.0
78,50.52,1.155,150.0,5.88522,67.44282009096423,-1.0,-1.0,-1.0,-1.0,0.0,0.0
79,12.74,34.078,88.3,5.91225,49.65925692986725,-1.0,-1.0,-1.0,-1.0,0.0,0.0
80,50.78,5.291,100.9,5.63949,33.09473422208677,-1.0,-1.0,-1.0,-1.0,0.0,0.0
81,32.07,9.866,84.2,3.95426,32.48365948328286,-1.0,-1.0,-1.0,-1.0,0.0,0.0
82,47.46,26.558,90.0,5.86328,47.69204883381781,-1.0,-1.0,-1.0,-1.0,0.0,0.0
83,46.27,6.429,98.9,5.48619,63.97938928380289,-1.0,-1.0,-1.0,-1.0,0.0,0.0
84,35.39,14.468,86.0,4.71222,75.11865568879962,-1.0,-1.0,-1.0,-1.0,0.0,0.0
85,47.53,3.055,109.1,5.80282,88.45002518348466,-1.0,-1.0,-1.0,-1.0,0.0,0.0
86,24.32,5.291,79.1,5.56977,92.94654442991934,-1.0,-1.0,-1.0,-1.0,0.0,0.0
87,46.83,5.774,90.0,5.76184,99.24824637863475,-1.0,-1.0,-1.0,-1.0,0.0,0.0
88,17.21,8.718,96.6,5.88368,107.20603582543345,-1.0,-1.0,-1.0,-1.0,0.0,0.0
89,53.97,19.079,93.0,5.73924,160.61190747859868,-1.0,-1.0,-1.0,-1.0,0.0,0.0
90,14.08,11.015,84.8,5.52019,143.37074942212737,-1.0,-1.0,-1.0,-1.0,0.0,0.0
91,48.24,22.539,92.5,5.82769,167.92954871983412,-1.0,-1.0,-1.0,-1.0,0.0,0.0
92,47.06,8.718,83.4,5.91471,176.55590385815535,-1.0,-1.0,-1.0,-1.0,0.0,0.0
93,56.5,2.0,60.0,5.83134,161.83737615303522,-1.0,-1.0,-1.0,-1.0,0.0,0.0
94,46.2,9.238,90.0,5.12945,160.25115994963838,-1.0,-1.0,-1.0,-1.0,0.0,0.0
95,47.09,24.249,90.0,5.91933,155.19307583674143,-1.0,-1.0,-1.0,-1.0,0.0,0.0
96,42.12,20.785,90.0,3.88091,152.13326643531383,-1.0,-1.0,-1.0,-1.0,0.0,0.0
97,43.23,13.317,94.3,5.82767,152.2329673453971,-1.0,-1.0,-1.0,-1.0,0.0,0.0
98,42.46,19.079,93.0,5.90585,132.04344921481425,-1.0,-1.0,-1.0,-1.0,0.0,0.0
99,17.86,11.015,84.8,5.7014,147.4821159994736,-1.0,-1.0,-1.0,-1.0,0.0,0.0
100,39.24,12.165,94.7,5.8977,111.68946288310963,-1.0,-1.0,-1.0,-1.0,0.0,0.0
101,52.05,5.292,79.1,4.79177,119.99272570222364,-1.0,-1.0,-1.0,-1.0,0.0,0.0
102,46.67,16.773,86.6,5.77838,98.60831324832967,-1.0,-1.0,-1.0,-1.0,0.0,0.0
103,41.38,17.32,90.0,5.09127,85.35517167262924,-1.0,-1.0,-1.0,-1.0,0.0,0.0
104,24.25,2.0,120.0,5.36207,78.39223097867237,-1.0,-1.0,-1.0,-1.0,0.0,0.0
105,41.67,9.866,95.8,5.72307,71.25974711961727,-1.0,-1.0,-1.0,-1.0,0.0,0.0
