,misorientation,Length,Trace,Sigma,Distance_Center,Void_id,Rebuild_len,Junction,Prox_par,Void,Void_Parameter
0,37.28,2.0,180.0,5.70567,168.11871313942675,-1.0,-1.0,-1.0,-1.0,0.0,0.0
1,33.81,1.155,150.0,5.36998,155.74268278715314,-1.0,-1.0,-1.0,-1.0,0.0,0.0
2,48.64,1.155,30.0,5.87437,140.65834580327095,-1.0,-1.0,-1.0,-1.0,0.0,0.0
3,43.64,1.155,150.0,5.81539,117.0238007378307,-1.0,-1.0,-1.0,-1.0,0.0,0.0
4,42.42,1.155,30.0,5.84714,103.52474552377775,-1.0,-1.0,-1.0,-1.0,0.0,0.0
5,32.91,1.155,30.0,5.69095,98.33145857301591,-1.0,-1.0,-1.0,-1.0,0.0,0.0
6,42.97,1.155,150.0,5.81999,90.02868589103477,-1.0,-1.0,-1.0,-1.0,0.0,0.0
7,9.55,1.155,30.0,4.84427,87.30070779962772,-1.0,-1.0,-1.0,-1.0,0.0,0.0
8,33.51,1.155,30.0,5.83694,90.98345860062801,-1.0,-1.0,-1.0,-1.0,0.0,0.0
9,30.83,1.155,150.0,5.27701,98.29218353194615,-1.0,-1.0,-1.0,-1.0,0.0,0.0
10,53.04,1.155,150.0,5.76927,111.46014283582024,-1.0,-1.0,-1.0,-1.0,0.0,0.0
11,54.21,1.155,30.0,5.32702,128.94548239798715,-1.0,-1.0,-1.0,-1.0,0.0,0.0
12,58.54,1.155,30.0,5.46867,147.34680809655077,-1.0,-1.0,-1.0,-1.0,0.0,0.0
13,47.69,1.155,150.0,5.41684,159.91417182738022,-1.0,-1.0,-1.0,-1.0,0.0,0.0
14,44.06,1.155,30.0,3.61486,178.7943902109884,-1.0,-1.0,-1.0,-1.0,0.0,0.0
15,43.15,1.155,150.0,5.85418,195.27749574871314,-1.0,-1.0,-1.0,-1.0,0.0,0.0
16,31.99,1.155,30.0,5.89425,215.2093895529376,-1.0,-1.0,-1.0,-1.0,0.0,0.0
17,50.95,1.155,150.0,3.83301,226.09919747706323,-1.0,-1.0,-1.0,-1.0,0.0,0.0
18,52.65,1.155,30.0,5.77722,249.72419625419514,-1.0,-1.0,-1.0,-1.0,0.0,0.0
19,59.56,1.155,150.0,5.19397,286.5287588566267,-1.0,-1.0,-1.0,-1.0,0.0,0.0
20,18.94,1.155,150.0,5.88475,289.7607198374447,-1.0,-1.0,-1.0,-1.0,0.0,0.0
21,40.03,1.155,30.0,5.29777,310.80762862408596,-1.0,-1.0,-1.0,-1.0,0.0,0.0
22,42.09,1.155,30.0,5.59029,317.31273752171785,-1.0,-1.0,-1.0,-1.0,0.0,0.0
23,9.24,1.155,30.0,5.7007,333.6164812384529,-1.0,-1.0,-1.0,-1.0,0.0,0.0
24,9.49,1.155,150.0,5.87055,338.5230590701152,-1.0,-1.0,-1.0,-1.0,0.0,0.0
25,38.88,1.155,150.0,5.8677,348.34150713762506,-1.0,-1.0,-1.0,-1.0,0.0,0.0
26,42.51,1.155,30.0,5.88434,363.10774172019507,-1.0,-1.0,-1.0,-1.0,0.0,0.0
27,13.43,1.155,150.0,4.93717,387.79374346195124,-1.0,-1.0,-1.0,-1.0,0.0,0.0
28,50.73,1.155,30.0,5.7465,377.65409294655154,-1.0,-1.0,-1.0,-1.0,0.0,0.0
29,36.09,1.155,150.0,5.83528,352.29213404267927,-1.0,-1.0,-1.0,-1.0,0.0,0.0
30,32.92,1.155,30.0,5.87793,347.8672096471591,-1.0,-1.0,-1.0,-1.0,0.0,0.0
31,47.12,1.155,30.0,5.11777,333.2631736220959,-1.0,-1.0,-1.0,-1.0,0.0,0.0
32,49.43,1.155,150.0,5.41698,286.8769968300358,-1.0,-1.0,-1.0,-1.0,0.0,0.0
33,23.57,1.155,150.0,5.87825,248.09741044679532,-1.0,-1.0,-1.0,-1.0,0.0,0.0
34,8.49,1.155,30.0,5.89618,239.6963973064362,-1.0,-1.0,-1.0,-1.0,0.0,0.0
35,51.31,1.155,150.0,5.67245,236.18224532381058,-1.0,-1.0,-1.0,-1.0,0.0,0.0
36,55.64,1.155,30.0,5.89013,232.72913755103738,-1.0,-1.0,-1.0,-1.0,0.0,0.0
