,misorientation,Length,Trace,Sigma,Distance_Center,Void_id,Rebuild_len,Junction,Prox_par,Void,Void_Parameter
151,28.5,14.422,106.1,5.86277,8.913785432125719,4.0,-1.0,0,0.15768478772606384,1,0.6
157,21.19,14.0,60.0,5.91588,7.205169406172033,4.0,4.565077165988414,,0.30553049626956164,1,0.7
167,25.23,6.0,60.0,4.79472,9.843705546641386,7.0,-1.0,0,0.21077762632001953,1,0.5
168,36.58,5.033,126.6,4.7683,9.018780998864173,7.0,0.9106507822814737,2,0.21111324965190129,1,0.7
170,30.8,14.048,115.3,4.78011,5.636363636363626,4.0,1.2609046460801019,1,0.25746342645688697,1,0.9
177,23.32,9.165,70.9,5.8675,10.32587134355592,7.0,-1.0,0,0.062843596527752,1,0.5
184,42.25,15.535,104.9,5.85999,9.193685308836915,7.0,0.9307004234241691,2,0.14863088011384978,1,0.7
190,15.05,6.0,180.0,5.24121,6.44155844155847,7.0,-1.0,0,0.2380952380952381,1,0.9
213,19.01,9.165,169.1,4.73613,5.160354432928297,4.0,0.7975449610649207,1,0.3685887738601049,1,1.0
225,18.31,8.0,120.0,5.87829,7.246753246753258,7.0,7.204669179089743,2,0.41093300952481515,1,0.8
228,18.99,5.033,173.4,5.00278,6.143998743014651,4.0,1.6140625000000028,,0.24579971676918505,1,0.8
229,32.6,6.928,30.0,5.27675,10.505363015012326,4.0,-1.0,0,0.0,1,0.6
242,14.03,10.583,19.1,5.60745,5.10295350580496,7.0,8.731658785263997,2,0.5751362553300369,1,1.0
243,15.84,6.928,90.0,5.32679,4.842187500000001,7.0,-1.0,0,0.2750000000000003,1,1.0
257,42.22,23.861,164.6,3.35084,5.810420233587417,10.0,3.3595863285111123,2,0.37970823325738645,1,1.0
258,17.52,24.249,8.2,4.52551,6.134353265635389,10.0,-1.0,0,0.2464507549179488,1,0.9
331,43.14,27.592,19.6,5.88382,6.495335715492122,10.0,-1.0,0,0.1480008637691513,1,0.8
345,21.18,17.436,36.6,5.86481,6.506266420675734,10.0,8.106963417061847,2,0.5099321109502979,1,0.8
467,47.13,13.856,150.0,4.6871,9.018780998864202,2.0,6.270570986686333,2,0.3342850025628048,1,0.9
533,58.88,11.136,8.9,5.18539,13.712623702750665,11.0,0.0,1,0.13868303777833538,1,0.9
539,9.19,12.0,120.0,4.51947,8.913785432125716,2.0,-1.0,0,0.34280011430474566,1,1.0
541,42.79,11.547,150.0,5.8941,14.270681933190243,2.0,-1.0,0,0.27425458091999066,1,0.6
550,27.89,15.535,164.9,5.86771,8.570400171743556,2.0,-1.0,0,0.17859699069153753,1,1.0
563,5.76,6.0,180.0,5.72786,8.913785432125716,2.0,11.567447916666708,2,0.506811526743549,1,1.0
569,41.33,5.033,6.6,5.8241,14.820217308170132,11.0,10.950127562525587,2,0.32536840871148637,1,0.8
575,31.97,22.301,40.3,5.69083,15.515829669697148,2.0,-1.0,0,0.0,1,0.6
584,28.55,13.614,162.7,5.45664,16.284875334842745,11.0,0.0,2,0.1312903077594634,1,0.6
620,40.84,20.232,32.8,5.858,16.284875334842745,11.0,2.842170943040401e-14,2,0.06872578778776205,1,0.6
624,56.95,18.037,116.3,4.26585,14.848653861308087,11.0,6.51236465557858,2,0.23097995155523285,1,0.8
648,12.35,6.11,130.9,4.81021,12.344124988270368,11.0,-1.0,0,0.13640639428014445,1,1.0
651,34.91,20.133,173.4,5.36002,16.32038061625522,11.0,-1.0,0,0.03374620207806398,1,0.7
992,41.86,14.742,138.3,5.91732,10.260150444117771,1.0,-1.0,0,0.29883751594129443,1,1.0
993,8.43,13.317,34.3,3.83199,12.740662874256126,1.0,-1.0,0,0.24291475453118916,1,0.8
1015,43.38,13.115,52.4,5.89259,14.820217308170093,8.0,-1.0,0,0.27548425947615013,1,0.8
1044,30.55,9.238,150.0,5.56508,11.272727272727252,1.0,-1.0,0,0.16184552186787063,1,0.9
1049,58.55,6.0,180.0,5.8944,12.185294394238666,8.0,-1.0,0,0.12605042016806725,1,1.0
1066,50.0,11.136,8.9,5.39346,12.185294394238666,8.0,-1.0,0,0.2339329815480116,1,1.0
1078,14.0,5.292,100.9,5.50393,13.422746461165605,1.0,-1.0,0,0.047122676321158775,1,0.8
1100,53.59,24.44,169.1,5.72543,16.767736758936664,8.0,-1.0,0,0.12329379924678348,1,0.7
1112,43.49,36.661,109.1,1.26863,17.256731257065287,8.0,1.054809758514972,2,0.06805076830777537,1,0.7
1115,16.57,27.154,27.9,4.56973,17.01381784486489,8.0,1.3085248762101587,2,0.10456418137600094,1,0.7
1413,45.79,14.048,175.3,5.83241,7.439664590144634,0.0,6.777438533334157,1,0.40320870525815933,1,0.9
1467,37.95,16.166,68.2,5.58476,5.16293567177798,0.0,5.7326499486398035,1,0.48681709383672783,1,1.0
