,misorientation,Length,Trace,Sigma,Distance_Center,Void_id,Pred_lenght,Junction,Void,Void_Parameter
0,19.36,2.0,180.0,5.84145,48.78931934318118,-1.0,-1.0,-1.0,0.0,0.0
1,15.08,1.155,30.0,5.89842,30.431792760896542,-1.0,-1.0,-1.0,0.0,0.0
2,51.62,1.155,30.0,5.76614,28.52488383243434,-1.0,-1.0,-1.0,0.0,0.0
3,48.41,1.155,150.0,5.87394,22.39333472482734,-1.0,-1.0,-1.0,0.0,0.0
4,47.93,1.155,30.0,5.25238,23.64715703835443,-1.0,-1.0,-1.0,0.0,0.0
5,30.8,4.0,60.0,3.52314,37.63430319853579,-1.0,-1.0,-1.0,0.0,0.0
6,18.91,7.572,97.6,5.59792,44.20927497915085,-1.0,-1.0,-1.0,0.0,0.0
7,51.7,1.155,150.0,5.72532,45.4753764001911,-1.0,-1.0,-1.0,0.0,0.0
8,54.65,1.155,150.0,5.80417,78.24783123409495,-1.0,-1.0,-1.0,0.0,0.0
9,58.64,1.155,150.0,3.84348,117.26241156351409,-1.0,-1.0,-1.0,0.0,0.0
10,48.15,1.155,150.0,5.85242,141.7938292981013,-1.0,-1.0,-1.0,0.0,0.0
11,47.64,1.155,30.0,5.83729,154.21750571098383,-1.0,-1.0,-1.0,0.0,0.0
12,38.57,1.155,150.0,5.87432,177.86744363490843,-1.0,-1.0,-1.0,0.0,0.0
13,11.3,1.155,30.0,5.83812,198.88842409811892,-1.0,-1.0,-1.0,0.0,0.0
14,44.23,1.155,150.0,4.42676,182.8208046705654,-1.0,-1.0,-1.0,0.0,0.0
15,29.49,1.155,30.0,5.87914,176.65175520629091,-1.0,-1.0,-1.0,0.0,0.0
16,47.5,1.155,150.0,5.26795,147.1759554531822,-1.0,-1.0,-1.0,0.0,0.0
17,54.28,1.155,150.0,5.68972,130.00388270123392,-1.0,-1.0,-1.0,0.0,0.0
18,45.68,1.155,30.0,5.90788,115.74066053736131,-1.0,-1.0,-1.0,0.0,0.0
19,44.7,1.155,30.0,5.88967,112.32933160206399,-1.0,-1.0,-1.0,0.0,0.0
20,34.33,1.155,150.0,5.63334,106.83439754446559,-1.0,-1.0,-1.0,0.0,0.0
21,50.56,1.155,150.0,5.76439,105.39006322291644,-1.0,-1.0,-1.0,0.0,0.0
22,31.61,1.155,150.0,5.9176,97.05449746410625,-1.0,-1.0,-1.0,0.0,0.0
23,53.35,1.155,150.0,5.77194,93.31714335861213,-1.0,-1.0,-1.0,0.0,0.0
24,50.34,1.155,30.0,5.51347,92.23144829171211,-1.0,-1.0,-1.0,0.0,0.0
25,47.8,1.155,30.0,5.33999,91.64214276387231,-1.0,-1.0,-1.0,0.0,0.0
26,52.27,1.155,30.0,5.82951,92.91516130363503,-1.0,-1.0,-1.0,0.0,0.0
27,29.99,1.155,150.0,5.68369,95.09118445788735,-1.0,-1.0,-1.0,0.0,0.0
28,60.44,1.155,150.0,5.62943,99.88317679334453,-1.0,-1.0,-1.0,0.0,0.0
29,40.11,1.155,150.0,5.6927,96.24706458568161,-1.0,-1.0,-1.0,0.0,0.0
30,13.76,1.155,150.0,5.7478,90.9310720893382,-1.0,-1.0,-1.0,0.0,0.0
31,27.69,1.155,150.0,3.29538,65.43879965450678,-1.0,-1.0,-1.0,0.0,0.0
32,28.59,1.155,30.0,5.57244,50.732760660471556,-1.0,-1.0,-1.0,0.0,0.0
33,11.44,1.155,150.0,5.77913,41.716755686801136,-1.0,-1.0,-1.0,0.0,0.0
34,57.23,1.155,30.0,5.84131,36.285615107911696,-1.0,-1.0,-1.0,0.0,0.0
35,44.58,20.232,87.2,5.29264,36.42615053015681,-1.0,-1.0,-1.0,0.0,0.0
36,55.31,3.464,90.0,5.7878,29.31308420948366,-1.0,-1.0,-1.0,0.0,0.0
37,24.64,5.292,100.9,5.83409,26.68313873510616,-1.0,-1.0,-1.0,0.0,0.0
38,37.8,12.166,94.7,4.20175,19.92676856882592,-1.0,-1.0,-1.0,0.0,0.0
39,42.13,11.015,84.8,4.91428,23.214533555039726,-1.0,-1.0,-1.0,0.0,0.0
40,19.76,2.0,60.0,5.80299,22.4487741965095,-1.0,-1.0,-1.0,0.0,0.0
41,41.36,4.163,103.9,5.74026,23.72545218487518,-1.0,-1.0,-1.0,0.0,0.0
42,51.55,2.0,120.0,4.56732,45.20506665518812,-1.0,-1.0,-1.0,0.0,0.0
43,55.82,19.079,93.0,3.81671,84.93449487439027,-1.0,-1.0,-1.0,0.0,0.0
44,46.13,15.62,86.3,5.67473,72.53290850603723,-1.0,-1.0,-1.0,0.0,0.0
45,53.68,8.718,96.6,5.82136,120.58994739913753,-1.0,-1.0,-1.0,0.0,0.0
46,44.14,7.572,82.4,5.72221,114.2866566743681,-1.0,-1.0,-1.0,0.0,0.0
47,56.34,8.718,96.6,5.57384,145.23956369112273,-1.0,-1.0,-1.0,0.0,0.0
48,36.4,11.015,84.8,5.87631,137.4338483829053,-1.0,-1.0,-1.0,0.0,0.0
49,31.45,6.429,81.1,2.25218,151.23108629285142,-1.0,-1.0,-1.0,0.0,0.0
50,55.85,5.292,100.9,5.90157,155.85340572483955,-1.0,-1.0,-1.0,0.0,0.0
51,21.03,16.773,93.4,5.78692,184.68574969530022,-1.0,-1.0,-1.0,0.0,0.0
52,49.36,5.292,79.1,5.85888,175.82093619192713,-1.0,-1.0,-1.0,0.0,0.0
53,44.4,8.718,83.4,5.86964,194.97788986945548,-1.0,-1.0,-1.0,0.0,0.0
54,43.51,19.079,93.0,3.87517,206.2279963847267,-1.0,-1.0,-1.0,0.0,0.0
55,27.72,8.083,90.0,5.9188,179.51592006395796,-1.0,-1.0,-1.0,0.0,0.0
56,47.42,5.292,79.1,5.80379,184.06808038945775,-1.0,-1.0,-1.0,0.0,0.0
57,6.63,12.166,94.7,5.92159,172.14204467354574,-1.0,-1.0,-1.0,0.0,0.0
58,32.7,6.429,98.9,5.81991,144.4187052487893,-1.0,-1.0,-1.0,0.0,0.0
59,28.05,31.77,88.2,5.7849,156.99940004489628,-1.0,-1.0,-1.0,0.0,0.0
60,52.53,9.866,95.8,5.06967,126.39135107266922,-1.0,-1.0,-1.0,0.0,0.0
61,54.31,21.385,87.3,4.7041,135.68886937940073,-1.0,-1.0,-1.0,0.0,0.0
62,59.0,15.62,86.3,3.57873,119.31275351189494,-1.0,-1.0,-1.0,0.0,0.0
