Void_id,misorientation,Length,Trace,Sigma,Distance_Center,Pred_lenght,Junction,Void,Void_Parameter
0.0,29.51,12.165,34.7,5.4533,5.18359375,-1.0,0.0,1,1.0
1.0,38.73,16.5535,61.0,5.619575,10.199484581102183,5.6922382125530655,1.25,1,0.875
2.0,40.074999999999996,24.380000000000003,113.19999999999999,5.759245,10.637873369441154,4.012696422386123,1.0,1,0.9
3.0,30.28333333333333,19.840999999999998,120.73333333333335,5.885923333333333,9.857722928569538,7.873299545044596,1.3333333333333333,1,0.9666666666666667
6.0,33.172000000000004,13.228,56.160000000000004,5.323587999999999,15.433717872310302,11.661920367349323,1.6,1,0.8800000000000001
7.0,40.47714285714286,14.807428571428572,117.39999999999999,5.251038571428571,18.60313473246949,3.4624765756740943,2.4285714285714284,1,0.7714285714285715
8.0,49.065,23.255499999999998,108.80000000000001,5.7382875,9.194883101811389,3.419333220873332,1.0,1,0.95
9.0,38.385,16.6255,80.05,5.513733333333334,15.313755895721341,2.5889854048242085,1.0,1,0.8166666666666665
10.0,28.556666666666665,15.026111111111113,68.66666666666666,5.560856666666667,25.454270156692367,5.795947056365232,0.5555555555555556,1,0.6555555555555556
11.0,24.76,29.353249999999996,105.175,4.0930875,15.914999531527629,-0.5,1.0,1,0.9
12.0,30.0125,12.445250000000001,48.35,4.9608799999999995,6.45935824193005,4.5508475956844485,1.25,1,0.925
13.0,41.0,28.53642857142857,73.97142857142856,5.31816,19.764314506430114,2.120669916935505,0.42857142857142855,1,0.8285714285714285
15.0,45.95,10.392,30.0,5.88441,14.673143088513827,-1.0,0.0,1,1.0
16.0,36.475,22.4345,136.25,5.147635,10.261287679398286,-1.0,0.0,1,1.0
18.0,37.809999999999995,14.674333333333331,66.66666666666667,5.482671666666666,9.570661083266382,-0.3838149499083854,0.8333333333333334,1,0.8500000000000001
19.0,43.256,23.0654,99.84,5.3462000000000005,23.270389551197646,3.477694037748852,1.0,1,0.8
20.0,40.49333333333333,17.729333333333333,37.9,5.293356666666667,9.9108076146018,2.671790087328461,2.0,1,0.9333333333333332
21.0,38.04375,14.443624999999997,117.225,5.699735,26.853193739419762,3.5357565520847163,0.5,1,0.775
