,misorientation,Length,Trace,Sigma,Distance_Center,Void_id,Pred_lenght,Junction,Void,Void_Parameter
775,53.15,6.429,21.1,3.92288,5.16924093369579,0.0,-1.0,0.0,1.0,1.0
2085,14.77,5.292,100.9,5.87032,4.08387688761979,2.0,-1.0,0.0,1.0,1.0
899,49.51,9.165,169.1,5.81175,7.402041157581415,3.0,-1.0,0.0,1.0,1.0
470,37.45,6.11,70.9,5.70225,8.170623614168687,4.0,-1.0,0.0,1.0,1.0
211,7.57,5.774,30.0,4.96364,2.944732161723602,5.0,-1.0,0.0,1.0,1.0
1345,17.26,6.11,169.1,5.53063,10.73845956879008,6.0,-1.0,0.0,1.0,1.0
147,53.76,29.956,165.5,5.60426,9.836282461945112,7.0,-1.0,0.0,1.0,1.0
1782,46.87,6.928,150.0,5.04954,3.269724770642256,8.0,-1.0,0.0,1.0,1.0
1085,58.21,5.292,160.9,5.9174,1.82737357537444,9.0,-1.0,0.0,1.0,1.0
465,53.54,24.028,177.2,5.66405,7.70891558061064,10.0,-1.0,0.0,1.0,1.0
1573,50.1,30.265,163.4,5.86641,2.584620466847922,14.0,-1.0,0.0,1.0,1.0
