,misorientation,Length,Trace,Sigma,Distance_Center,Void_id,Pred_lenght,Junction,Void,Void_Parameter
1921,50.44,6.11,109.1,5.7774,9.680614304530993,0.0,0.0,2.0,1.0,1.0
1609,39.32,6.0,60.0,5.87606,14.214895401661378,1.0,-1.0,0.0,1.0,1.0
1545,8.36,9.018,116.3,5.77238,10.411678755720056,2.0,0.0,3.0,1.0,1.0
1374,37.26,15.1,6.6,5.90509,4.305827017553556,3.0,-1.0,0.0,1.0,1.0
675,22.88,19.287,158.9,4.64749,4.081885376787635,5.0,0.0,2.0,1.0,1.0
1345,53.13,8.718,143.4,5.70977,3.470559585240034,6.0,-1.0,0.0,1.0,1.0
2312,47.66,14.422,73.9,5.91072,16.488155829273662,7.0,-1.0,0.0,1.0,1.0
642,22.05,19.009,118.3,5.919,12.850183505457208,8.0,-1.0,0.0,1.0,0.9
476,50.07,15.144,157.6,5.17334,8.611654035107124,9.0,15.557054336137536,2.0,1.0,1.0
319,48.78,9.866,144.2,5.90772,12.324307229381404,10.0,-1.0,0.0,1.0,1.0
