Void_id,misorientation,Length,Trace,Sigma,Distance_Center,Pred_lenght,Junction,Void,Void_Parameter
0.0,20.65,24.685,13.5,5.51071,8.952153537802458,-1.0,0.0,1.0,1.0
1.0,27.25,14.189,170.6,4.78912,6.98302902577367,-1.0,0.0,1.0,1.0
3.0,33.7,30.78,77.19999999999999,5.0431550000000005,6.091227738295752,3.78034868596773,2.0,1.0,1.0
7.0,14.209999999999999,9.488666666666665,129.46666666666667,5.154193333333333,15.49526016532603,-0.3333333333333333,1.3333333333333333,1.0,0.9333333333333332
10.0,41.306666666666665,21.804333333333332,105.25000000000001,5.578338333333334,16.979469384835692,1.3565301739336089,0.6666666666666666,1.0,0.7999999999999999
12.0,13.84,7.211,166.1,3.80647,9.860945768452888,-1.0,0.0,1.0,1.0
13.0,35.175,15.618,118.69999999999999,5.42679,17.00280440029595,-1.0,0.0,1.0,0.9249999999999999
14.0,30.416666666666668,10.693,93.8,5.403876666666666,4.493249969678193,0.37150614056103387,1.3333333333333333,1.0,0.9333333333333332
15.0,49.762,13.8398,96.98,5.241553999999999,5.356394218155474,0.8260211287501182,0.8,1.0,0.8600000000000001
16.0,22.37,13.614,137.3,5.89368,6.585047316595459,-1.0,0.0,1.0,1.0
17.0,35.335,8.538499999999999,100.95,5.5990400000000005,5.824436299637,-1.0,0.0,1.0,1.0
18.0,27.663333333333338,9.209000000000001,160.4333333333333,5.593303333333334,8.586459233293349,-1.0,0.0,1.0,1.0
19.0,34.876666666666665,16.494,115.50000000000001,5.546456666666667,8.022405765362665,-0.3333333333333333,1.3333333333333333,1.0,0.9333333333333332
20.0,43.55,23.438,20.2,5.27348,8.391741760862143,-1.0,0.0,1.0,1.0
21.0,31.173333333333336,28.060999999999996,104.93333333333334,5.700523333333333,10.313035238908489,-1.0,0.0,1.0,0.9666666666666667
22.0,22.705,12.719000000000001,50.35,4.988715,11.413557459886219,-1.0,0.0,1.0,1.0
24.0,37.8609090909091,14.576272727272727,120.11818181818181,5.663393636363637,22.481178792819836,6.201161298542716,1.0909090909090908,1.0,0.5318181818181817
25.0,52.62,23.162999999999997,60.275000000000006,4.41638,8.83089593029076,5.127465830684559,2.0,1.0,0.925
27.0,27.4,13.115,52.4,5.73299,1.039215686274531,-1.0,0.0,1.0,1.0
28.0,29.155,13.3305,146.9,5.766755,10.239721594152957,-1.0,0.0,1.0,1.0
29.0,41.786,14.8636,100.46000000000001,5.747496,19.846554449200244,4.237628400944259,1.0,1.0,0.8800000000000001
30.0,43.637499999999996,35.5275,31.775,4.4004825,18.970280636535687,8.145856477979708,1.0,1.0,0.95
31.0,53.29,16.021,92.05,5.325445,4.330971750163071,2.082812500000003,2.0,1.0,1.0
32.0,40.79,16.709,8.3,4.701105,6.365897316023284,5.232892770650505,2.0,1.0,1.0
33.0,29.685000000000002,13.1775,17.35,5.367694999999999,6.090241249426281,-1.0,0.0,1.0,1.0
34.0,42.32666666666667,30.33366666666667,75.53333333333333,4.13745,5.304166430471933,3.2264950180799676,1.0,1.0,0.9333333333333332
