,misorientation,Length,Trace,Sigma,Distance_Center,Void_id,Pred_lenght,Junction,Void,Void_Parameter
2077,56.04,19.425,168.0,5.91922,4.272119862967618,0.0,5.158688857255303,2.0,1.0,1.0
356,47.59,24.194,161.9,5.89966,0.0,1.0,0.954827539779692,1.0,1.0,1.0
2501,56.7,7.024,4.7,3.17292,5.570777394163349,4.0,-1.0,0.0,1.0,1.0
2257,21.76,11.135,51.1,5.45929,8.838232337196342,5.0,-1.0,0.0,1.0,1.0
1459,58.22,22.03,84.8,4.10297,5.174652142555972,6.0,4.153846136196279,2.0,1.0,1.0
2571,40.74,34.871,143.4,5.87321,6.542045907950736,7.0,-1.0,0.0,1.0,1.0
2124,48.9,19.079,33.0,5.77372,6.303003946172637,8.0,-1.0,0.0,1.0,1.0
1070,23.03,26.633,167.5,5.38338,6.940286544315796,9.0,-1.0,0.0,1.0,1.0
1474,7.58,8.0,180.0,5.7993,9.828885677077357,10.0,-1.0,0.0,1.0,1.0
3038,51.74,14.189,170.6,5.76472,3.276295225692452,11.0,4.2420612540533895,2.0,1.0,1.0
998,26.24,23.065,4.3,5.31447,4.145054945054937,12.0,8.526512829121202e-14,1.0,1.0,1.0
2027,21.69,6.11,10.9,5.79683,13.491891148916743,16.0,-1.0,0.0,1.0,1.0
125,57.93,6.928,90.0,5.90498,5.174652142555968,17.0,-1.0,0.0,1.0,1.0
320,46.01,7.024,175.3,5.51472,8.838232337196379,18.0,-1.0,0.0,1.0,1.0
643,7.64,17.243,69.6,5.38879,12.126309755202957,19.0,-1.0,0.0,1.0,1.0
2498,47.14,9.165,49.1,5.44591,2.316224892021292,22.0,-1.0,0.0,1.0,1.0
