Void_id,misorientation,Length,Trace,Sigma,Distance_Center,Pred_lenght,Junction,Void,Void_Parameter
1.0,37.52,19.014,140.5,4.730225,1.782077647715004,-1.0,0.0,1,1.0
2.0,27.389999999999997,10.874199999999998,102.22,5.398642000000001,12.686077903322069,2.6435244680809347,0.8,1,0.86
4.0,48.21,11.547,90.0,4.48442,6.229732951539015,-1.0,0.0,1,1.0
5.0,25.91,13.402333333333333,124.06666666666668,4.457746666666666,16.688028920288126,4.492070982541459,1.3333333333333333,1,0.9666666666666667
6.0,38.4225,20.0105,117.7,5.152925,8.546036404226276,2.3449633467408324,1.0,1,0.9
7.0,12.690000000000001,10.6195,7.300000000000001,5.344275,11.70190577169791,9.052684947656655,2.0,1,1.0
8.0,39.39,7.5120000000000005,62.35,5.39825,13.807740386333517,14.551212057336645,2.0,1,1.0
9.0,6.7,14.849,97.65,4.315975,4.668644382731584,-1.0,0.0,1,1.0
10.0,36.616,22.7018,125.78,5.04767,11.263954510291796,5.551187326864048,1.0,1,0.8400000000000001
11.0,47.328,14.979,92.9,5.40024,7.6053042478354085,1.4590862699847569,1.6,1,0.9199999999999999
12.0,42.91,18.124333333333336,140.76666666666665,5.242850000000001,13.352544222212648,-1.0,0.0,1,0.9666666666666667
13.0,12.37,7.211,13.9,5.82068,8.599695301698164,-1.0,0.0,1,1.0
14.0,53.67333333333334,14.348666666666666,97.3,5.650860000000001,7.425369892656836,1.3528109527985308,1.3333333333333333,1,0.9666666666666667
16.0,34.626,13.6386,79.9,5.464270000000001,19.20420540848813,-0.599999999999897,0.8,1,0.8400000000000001
17.0,34.622,12.5532,108.52000000000001,4.992872,12.24113537798844,3.3960091171421602,1.7,1,0.63
19.0,28.41333333333333,18.851166666666668,82.63333333333334,5.580976666666666,13.848696290559722,0.8130854855414946,0.6666666666666666,1,0.8166666666666665
20.0,42.88,19.16675,88.82499999999999,5.8681875,11.898291165144826,-1.0,0.0,1,0.925
21.0,32.58,12.245750000000001,61.2,5.3250775,8.109530309792708,0.5792750328206294,1.0,1,1.0
22.0,31.813333333333336,17.169666666666668,89.15000000000002,5.7591616666666665,12.920068130147605,4.9609212758852115,1.3333333333333333,1,0.8500000000000001
23.0,40.206,16.683999999999997,125.96000000000001,5.646076,11.574972845163035,1.4946697934242787,1.0,1,0.8200000000000001
24.0,40.64,21.784333333333333,60.73333333333333,5.297786666666666,10.940165217058947,-1.0,0.0,1,0.9333333333333332
25.0,37.70400000000001,13.889000000000001,90.72999999999999,5.499561,18.597466120237392,0.14051470609087283,0.5,1,0.6799999999999999
26.0,46.169999999999995,20.99,61.53333333333333,5.5892100000000005,6.251973258826695,-0.3333333333333144,1.3333333333333333,1,1.0
