Void_id,misorientation,Length,Trace,Sigma,Distance_Center,Pred_lenght,Junction,Void,Void_Parameter
0.0,39.86333333333334,13.223999999999998,75.46666666666667,4.7116766666666665,3.902709064689688,2.1782598743845605,1.0,1.0,0.9666666666666667
3.0,38.84,16.09075,83.975,4.181915,6.101684215356681,0.8113112685931021,1.0,1.0,0.8999999999999999
4.0,29.8125,14.383750000000001,67.625,5.6229499999999994,7.234114463461869,2.97969602313701,1.25,1.0,0.875
5.0,41.32,8.327,43.9,5.4641,10.51702800014725,-1.0,0.0,1.0,1.0
6.0,47.46,13.304666666666668,56.833333333333336,4.423666666666667,5.9314792207268825,-0.3333333333333333,1.3333333333333333,1.0,1.0
7.0,35.32,12.594333333333333,86.36666666666667,5.182823333333334,8.57661236011401,4.0424378925434015,1.3333333333333333,1.0,0.9333333333333332
8.0,33.185,21.607,81.725,5.556112499999999,13.477522273308486,6.95603417277365,0.75,1.0,0.925
9.0,23.497142857142855,7.967428571428571,120.4857142857143,5.585195714285715,10.672582608073782,-0.7142857142857143,0.5714285714285714,1.0,0.7285714285714285
10.0,38.0525,25.121499999999997,101.52499999999999,5.720335,12.932060372823639,4.82123009101838,1.0,1.0,0.9249999999999999
11.0,46.85,19.9375,170.45,5.64384,7.178160787287307,2.655031990923323,2.0,1.0,1.0
12.0,44.91,5.292,19.1,5.65089,3.753936185370048,-1.0,0.0,1.0,1.0
