,misorientation,Length,Trace,Sigma,Distance_Center,Void_id,Pred_lenght,Junction,Void,Void_Parameter
568,19.64,31.134,54.7,2.64821,4.336690049699039,0.0,-1.0,0.0,1,1.0
506,48.1,14.0,81.8,5.58911,6.238922742120855,1.0,-1.0,0.0,1,1.0
419,50.05,5.033,53.4,5.78874,6.65696621694663,3.0,2.1879183521602,1.0,1,1.0
433,55.32,20.232,147.2,5.69093,10.153779147661123,4.0,0.7232769522549899,2.0,1,1.0
935,32.43,39.107,13.7,5.83404,2.442869762531229,5.0,0.5300878702819044,2.0,1,1.0
1397,32.75,13.115,172.4,5.88947,3.951413691972136,6.0,5.034821980577108,1.0,1,1.0
1351,35.54,8.718,36.6,5.78757,6.961186696283463,7.0,-1.0,0.0,1,1.0
1532,44.07,8.718,156.6,5.68497,3.031482239924755,8.0,-1.0,0.0,1,1.0
1463,50.29,9.018,56.3,3.65893,1.35694444444448,9.0,-1.0,0.0,1,1.0
1465,7.25,4.0,60.0,5.91861,0.67847222222224,10.0,-1.0,0.0,1,1.0
1034,12.08,25.325,170.8,5.19882,0.957338745566754,11.0,2.668169020902403,2.0,1,1.0
960,5.97,9.019,56.3,5.86056,6.046508051524707,12.0,0.0,3.0,1,1.0
