Void_id,misorientation,Length,Trace,Sigma,Distance_Center,Pred_lenght,Junction,Void,Void_Parameter
1.0,25.189999999999998,25.426500000000004,116.5,4.991085,8.352527421153708,-1.0,0.0,1,1.0
8.0,47.3775,25.296,71.25,5.79044,11.21049786696405,5.637586502712097,2.0,1,0.9
9.0,46.725,12.597999999999999,72.3,4.2322775,6.085372623739051,-0.5,1.0,1,0.875
10.0,40.6425,19.892,57.375,5.7578725,1.7101486325420805,-0.2099841781054813,1.0,1,0.9249999999999999
11.0,41.2,13.16075,91.875,5.8791424999999995,2.4604475331826867,0.775844982940707,1.0,1,0.875
12.0,50.87,21.033,177.05,5.807265,6.936735456907661,-1.0,0.0,1,1.0
13.0,46.50333333333334,15.677666666666665,91.39999999999999,5.367496666666667,1.7635107058768218,0.7699059820306284,0.3333333333333333,1,0.9333333333333332
14.0,39.92,24.1425,88.1,5.15366,13.268121473077343,6.935717834871441,1.0,1,0.925
15.0,56.48,16.042,115.9,3.84165,8.485604574786027,-1.0,0.0,1,1.0
16.0,28.94333333333333,16.815666666666665,141.86666666666667,5.04992,6.4162683758636305,0.6279865961917608,1.3333333333333333,1,0.9666666666666667
