Void_id,misorientation,Length,Trace,Sigma,Distance_Center,Pred_lenght,Junction,Void,Void_Parameter
0.0,33.485,8.205,83.05,5.791625,5.681203448480616,-1.0,0.0,1.0,1.0
1.0,53.32,16.704,95.7,4.46064,6.857285386437762,-1.0,0.0,1.0,1.0
2.0,34.38,17.321,150.0,5.82277,13.162452477242356,-1.0,0.0,1.0,1.0
3.0,26.76,24.403333333333336,64.1,5.470096666666667,17.23511603495047,-1.0,0.0,1.0,0.9666666666666667
4.0,29.96,15.0135,91.05,4.8987549999999995,6.596046819681701,-1.0,0.0,1.0,1.0
5.0,39.77,24.066000000000003,170.15,4.737895,7.485083171825407,-1.0,0.0,1.0,1.0
6.0,52.405,23.0075,90.25,5.2812149999999995,9.204594396961191,-1.0,0.0,1.0,1.0
7.0,34.58,11.193200000000001,26.3,4.5330520000000005,5.3086547383140275,2.3346293576306194,0.8,1.0,0.86
8.0,51.410000000000004,18.964,118.17500000000001,5.7719925,14.953260972518612,1.1271502703937988,1.0,1.0,0.9
10.0,49.28666666666667,12.259666666666666,16.666666666666668,4.926323333333333,6.658758226736015,-1.0,0.0,1.0,0.9333333333333332
12.0,56.166666666666664,27.301666666666666,111.8,5.1156299999999995,8.14248286626316,-0.33333333333310483,1.3333333333333333,1.0,0.9666666666666667
13.0,38.05285714285714,25.360857142857146,90.57142857142857,5.727821428571429,20.627444120066855,5.006159655612046,1.8571428571428572,1.0,0.8
14.0,45.9,17.834,169.15,5.66417,6.021239005562411,-1.0,0.0,1.0,1.0
15.0,37.56181818181819,18.64272727272727,121.7181818181818,5.275734545454546,20.13282349826848,6.351751992565275,1.0,1.0,0.609090909090909
16.0,40.144999999999996,24.094666666666665,94.90000000000002,5.8414383333333335,17.130591462862014,7.37354786675871,1.0,1.0,0.7999999999999999
17.0,41.98714285714285,23.84114285714286,96.08571428571429,5.605627142857142,21.04414295009861,6.653261841859755,1.4285714285714286,1.0,0.7571428571428571
19.0,56.57333333333333,15.892000000000001,155.70000000000002,5.416049999999999,9.781941155361155,3.6861618887191567,1.3333333333333333,1.0,0.9666666666666667
20.0,38.63588235294119,19.074117647058824,103.97647058823527,5.250626470588236,21.581660287169587,-0.23860278398233808,1.411764705882353,1.0,0.3735294117647059
