,misorientation,Length,Trace,Sigma,Distance_Center,Void_id,Pred_lenght,Junction,Void,Void_Parameter
4028,29.51,12.165,34.7,5.4533,5.18359375,0.0,-1.0,0.0,1,1.0
2466,51.11,16.371,132.2,5.66444,8.207776570053754,1.0,10.182898521919826,2.0,1,1.0
1798,47.86,11.719,80.2,5.78217,6.6082180937117,2.0,9.09738508353694,2.0,1,1.0
6638,18.23,8.327,76.1,5.88969,6.617970755068464,3.0,-1.0,0.0,1,1.0
2101,44.66,8.0,60.0,5.6969,13.2164361874234,6.0,16.761725365243077,2.0,1,1.0
6834,52.25,13.115,127.6,5.6892,12.295939162226533,7.0,0.0,3.0,1,1.0
6397,50.47,45.299,173.4,5.85234,8.20777657005397,8.0,13.330315193301223,2.0,1,1.0
3716,12.32,8.327,76.1,5.89648,11.00485731638541,9.0,0.2993537986821662,1.0,1,1.0
4669,37.08,14.048,4.7,4.09823,18.698913041168964,10.0,-1.0,0.0,1,1.0
1107,33.33,24.98,163.9,5.68762,10.702334440537092,11.0,-1.0,0.0,1,1.0
4595,47.69,23.352,10.0,4.21321,5.351167220268504,12.0,5.741749688945097,2.0,1,1.0
6543,36.17,13.317,145.7,5.89447,11.153764808801627,13.0,-1.0,0.0,1,1.0
5811,45.95,10.392,30.0,5.88441,14.673143088513827,15.0,-1.0,0.0,1,1.0
3328,23.05,24.44,130.9,5.87445,9.448230097977666,16.0,-1.0,0.0,1,1.0
7106,42.23,11.136,51.1,3.86922,6.483223770679596,18.0,0.6971103005496307,1.0,1,1.0
883,37.54,20.526,13.0,5.90724,17.44701099594104,19.0,-1.0,0.0,1,1.0
979,47.31,15.62,33.7,4.44972,7.8949058222995,20.0,2.0654916050747567,3.0,1,1.0
445,43.21,13.317,145.7,5.26844,16.915681971585695,21.0,18.710406660220155,2.0,1,1.0
