,misorientation,Length,Trace,Sigma,Distance_Center,Void_id,Pred_lenght,Junction,Void,Void_Parameter
6315,51.61,39.463,35.8,5.82592,13.092393211730638,0.0,-1.0,0.0,1.0,1.0
400,21.49,13.317,85.7,4.86973,3.903660886319846,1.0,7.612116850612476,2.0,1.0,1.0
4046,53.53,16.166,8.2,5.80779,11.872412834981874,2.0,22.443259417240192,2.0,1.0,1.0
2135,26.19,27.592,19.6,5.89738,20.377140453378274,3.0,3.6573451531040706,2.0,1.0,1.0
2688,43.08,22.03,95.2,5.18958,2.75983944544548,4.0,-1.0,0.0,1.0,1.0
454,32.97,18.0,60.0,5.8021,8.045047485969372,5.0,4.363247508680863,2.0,1.0,1.0
5859,43.67,23.352,170.0,4.76945,23.49527537256697,6.0,-1.0,0.0,1.0,1.0
3217,14.37,35.796,167.9,5.73804,8.045047485969368,7.0,5.623344332113064,2.0,1.0,1.0
4893,30.77,15.535,104.9,5.92004,3.90234375,8.0,3.0595616292776846,2.0,1.0,1.0
1575,31.98,25.482,94.5,5.00374,9.757966921119008,9.0,5.434955936935223,2.0,1.0,1.0
1052,40.15,35.553,163.0,5.90354,6.172021580924993,10.0,2.8348848022076725,2.0,1.0,1.0
4244,41.98,15.144,157.6,5.76585,15.730932266381124,11.0,-1.0,0.0,1.0,1.0
2718,12.41,12.0,120.0,5.75411,2.75983944544548,12.0,-1.0,0.0,1.0,1.0
453,59.61,19.731,144.2,5.8759,3.90234375,13.0,3.6140618226367365,2.0,1.0,1.0
1601,50.45,25.325,69.2,5.90721,16.09009497193875,14.0,0.7331358680443256,2.0,1.0,1.0
3373,33.11,11.135,51.1,5.67695,17.9892016183169,15.0,-1.0,0.0,1.0,1.0
4604,39.75,27.154,27.9,5.87796,21.470134874759196,16.0,0.0,1.0,1.0,1.0
2195,58.24,20.429,81.6,5.88404,5.519678890890999,17.0,4.239630963914295,2.0,1.0,1.0
1946,44.53,24.331,154.7,5.77803,19.514089851414447,19.0,-1.0,0.0,1.0,1.0
