Void_id,misorientation,Length,Trace,Sigma,Distance_Center,Pred_lenght,Junction,Void,Void_Parameter
1.0,33.64,8.0,60.0,4.49719,6.166828500553361,-1.0,0.0,1,1.0
2.0,35.92,10.4912,116.84,4.939474,7.758680174518931,0.6962499999999864,0.8,1,0.86
4.0,40.106,11.787600000000001,102.54,5.118366,8.410023465689267,-1.0,0.0,1,0.8400000000000001
5.0,36.598,16.899400000000004,97.6,5.4169,7.8683373885656875,1.383519344125535,1.0,1,0.86
6.0,26.252499999999998,10.506250000000001,122.69999999999999,5.376697500000001,8.292446192899217,2.955460321647066,1.0,1,0.875
7.0,8.91,5.033,113.4,5.84708,9.723778282776049,-1.0,0.0,1,1.0
8.0,31.195999999999998,17.0454,103.34,5.532066,11.540507837052456,1.7587443857169105,0.8,1,0.86
10.0,34.153333333333336,8.131,116.83333333333333,5.804416666666666,7.919010662270828,4.650479781286963,1.3333333333333333,1,0.9666666666666667
12.0,28.805714285714284,9.696142857142858,116.85714285714286,5.322577142857143,13.835073933236695,0.18227562626035315,0.14285714285714285,1,0.7428571428571429
13.0,54.88,13.317,94.3,4.97249,6.319020284988484,-1.0,0.0,1,1.0
