,misorientation,Length,Trace,Sigma,Distance_Center,Void_id,Pred_lenght,Junction,Void,Void_Parameter
1043,59.61,7.024,124.7,4.75283,7.601721768848919,0.0,-1.0,0.0,1.0,1.0
1940,53.55,33.307,163.9,5.81382,2.914955102897199,1.0,-1.0,0.0,1.0,1.0
2237,48.22,10.066,6.6,5.88642,4.607229895430029,2.0,-1.0,0.0,1.0,1.0
2309,25.68,13.317,145.7,4.5511,2.911608980879999,3.0,2.1399604155020193,2.0,1.0,1.0
2316,21.0,10.392,30.0,5.83326,3.322570118805627,4.0,-1.0,0.0,1.0,1.0
2104,41.05,20.526,167.0,4.81351,6.710966651622432,5.0,6.915067761806544,1.0,1.0,1.0
2486,36.54,5.292,139.1,5.75395,1.302859551503825,6.0,-1.0,0.0,1.0,1.0
2423,40.94,7.024,175.3,5.9195,0.920599250936277,7.0,1.4343629892599044,2.0,1.0,1.0
297,23.77,6.429,158.9,5.89543,11.136889968261288,10.0,0.0,3.0,1.0,1.0
3214,5.44,8.718,143.4,5.40232,5.607614828530226,12.0,-1.0,0.0,1.0,1.0
2438,55.1,31.432,9.5,5.91008,0.920599250936334,13.0,2.4217185992684076,1.0,1.0,1.0
2747,49.18,9.165,70.9,5.6655,2.605719103007651,15.0,7.735356331970947,2.0,1.0,1.0
2674,59.31,13.115,112.4,5.29579,0.0,16.0,-1.0,0.0,1.0,1.0
