,misorientation,Length,Trace,Sigma,Distance_Center,Void_id,Pred_lenght,Junction,Void,Void_Parameter
2891,36.56,8.083,90.0,5.73078,2.157812499999977,0.0,-1.0,0.0,1.0,1.0
1781,52.18,25.325,161.4,5.59288,6.813279149371724,1.0,-1.0,0.0,1.0,1.0
3787,34.38,17.321,150.0,5.82277,13.162452477242356,2.0,-1.0,0.0,1.0,1.0
3937,14.56,13.115,7.6,5.84884,14.005693104436315,3.0,-1.0,0.0,1.0,1.0
402,29.96,9.019,3.7,4.0123,6.288252690752313,4.0,-1.0,0.0,1.0,1.0
3833,39.77,22.03,177.0,5.64418,6.551996388765508,5.0,-1.0,0.0,1.0,1.0
710,49.26,19.009,1.7,5.83099,9.204594396961191,6.0,-1.0,0.0,1.0,1.0
649,8.32,7.211,13.9,2.79841,2.409263747581877,7.0,-1.0,0.0,1.0,1.0
264,40.52,13.856,150.0,5.77662,7.628762966264237,8.0,-1.0,0.0,1.0,1.0
3656,39.82,14.0,21.8,5.88182,5.801668873451488,10.0,-1.0,0.0,1.0,1.0
4780,58.19,14.0,120.0,5.81,6.822456022249613,12.0,3.2155493553843715e-13,2.0,1.0,1.0
1615,39.67,8.327,136.1,5.80684,16.026899574747848,13.0,0.0,3.0,1.0,1.0
4027,45.9,15.535,164.9,5.6671,3.411228011124914,14.0,-1.0,0.0,1.0,1.0
2095,5.77,7.211,73.9,5.90411,11.897039978383711,15.0,0.0,2.0,1.0,1.0
468,27.27,12.49,16.1,5.91621,14.02229578912254,16.0,8.643162634973306,2.0,1.0,1.0
1764,5.58,22.745,105.3,5.38172,14.05038852377883,17.0,6.0018664222733555,2.0,1.0,1.0
4957,60.9,16.773,153.4,5.13531,8.882812872684193,19.0,12.05848566615747,2.0,1.0,1.0
910,5.36,6.928,30.0,5.68105,3.049043767196408,20.0,1.2693142806481417,1.0,1.0,1.0
