Void_id,misorientation,Length,Trace,Sigma,Distance_Center,Pred_lenght,Junction,Void,Void_Parameter
0.0,48.39333333333334,22.724999999999998,75.46666666666665,5.007996666666667,5.868931403563699,-1.0,0.0,1.0,1.0
2.0,25.7175,11.574000000000002,83.375,5.807992499999999,7.7708201061310325,3.832170697680378,1.0,1.0,0.9
3.0,49.51,9.165,169.1,5.81175,7.402041157581415,-1.0,0.0,1.0,1.0
4.0,33.494,6.9921999999999995,85.4,5.630088,10.566657567045826,0.5588577900493936,1.0,1.0,0.82
5.0,24.175,12.3915,74.15,5.17991,4.444411424806434,-1.0,0.0,1.0,1.0
6.0,38.974000000000004,8.631200000000002,106.96000000000001,5.41935,13.277557931588314,0.3533981033802043,0.8,1.0,0.9
7.0,44.68666666666667,16.753,118.8,5.771283333333333,10.044672343330785,-1.0,0.0,1.0,0.9666666666666667
8.0,46.87,6.928,150.0,5.04954,3.269724770642256,-1.0,0.0,1.0,1.0
9.0,46.3925,17.76225,122.55,5.8745975,5.613183304154236,0.2456678344400567,1.0,1.0,0.95
10.0,34.3375,19.03425,123.35,5.235405,10.350229499482285,-0.5,1.0,1.0,0.95
14.0,50.1,23.519,158.4,5.78504,3.6747205860769556,-1.0,0.0,1.0,1.0
