,misorientation,Length,Trace,Sigma,Distance_Center,Void_id,Rebuild_len,Junction,Prox_par,Void,Void_Parameter
0,30.35,2.0,180.0,5.89131,476.34767938586003,-1.0,-1.0,-1.0,-1.0,0.0,0.0
1,32.31,1.155,30.0,3.56239,443.8320654530726,-1.0,-1.0,-1.0,-1.0,0.0,0.0
2,39.74,1.155,150.0,5.91774,429.7221411270676,-1.0,-1.0,-1.0,-1.0,0.0,0.0
3,40.48,1.155,150.0,4.82885,372.3923453123427,-1.0,-1.0,-1.0,-1.0,0.0,0.0
4,54.62,1.155,30.0,5.77845,337.62210318270735,-1.0,-1.0,-1.0,-1.0,0.0,0.0
5,43.24,1.155,30.0,5.79035,321.26302125891607,-1.0,-1.0,-1.0,-1.0,0.0,0.0
6,39.77,1.155,150.0,5.8947,290.62142904267677,-1.0,-1.0,-1.0,-1.0,0.0,0.0
7,15.32,1.155,30.0,5.2028,276.33918343644126,-1.0,-1.0,-1.0,-1.0,0.0,0.0
8,51.77,1.155,150.0,4.94267,245.7532682649519,-1.0,-1.0,-1.0,-1.0,0.0,0.0
9,58.45,1.155,30.0,5.65562,199.0000314010748,-1.0,-1.0,-1.0,-1.0,0.0,0.0
10,44.14,1.155,30.0,5.91459,150.53054003050556,-1.0,-1.0,-1.0,-1.0,0.0,0.0
11,48.49,1.155,30.0,4.92196,114.6360801835317,-1.0,-1.0,-1.0,-1.0,0.0,0.0
12,35.73,1.155,30.0,5.91294,79.7370537723777,-1.0,-1.0,-1.0,-1.0,0.0,0.0
13,59.37,1.155,150.0,4.54309,36.14977384526271,-1.0,-1.0,-1.0,-1.0,0.0,0.0
14,35.8,1.155,150.0,5.43533,31.92914055621625,-1.0,-1.0,-1.0,-1.0,0.0,0.0
15,50.83,1.155,30.0,5.84618,31.81070860502472,-1.0,-1.0,-1.0,-1.0,0.0,0.0
16,57.3,1.155,30.0,5.77542,88.37502099840322,-1.0,-1.0,-1.0,-1.0,0.0,0.0
17,35.42,1.155,150.0,4.40289,105.34357143844419,-1.0,-1.0,-1.0,-1.0,0.0,0.0
18,27.13,1.155,150.0,5.85569,118.87028630945862,-1.0,-1.0,-1.0,-1.0,0.0,0.0
19,24.85,1.155,30.0,5.84208,131.24394743127985,-1.0,-1.0,-1.0,-1.0,0.0,0.0
20,56.05,1.155,150.0,5.76947,140.32386375104537,-1.0,-1.0,-1.0,-1.0,0.0,0.0
21,12.28,1.155,30.0,5.88999,149.55306118060454,-1.0,-1.0,-1.0,-1.0,0.0,0.0
22,8.11,1.155,150.0,5.5164,162.6844067929016,-1.0,-1.0,-1.0,-1.0,0.0,0.0
23,41.26,1.155,30.0,5.85137,179.84852389088692,-1.0,-1.0,-1.0,-1.0,0.0,0.0
24,46.36,1.155,150.0,4.81616,232.54801273112884,-1.0,-1.0,-1.0,-1.0,0.0,0.0
25,45.74,1.155,150.0,3.61527,259.6353920089598,-1.0,-1.0,-1.0,-1.0,0.0,0.0
26,39.69,1.155,30.0,5.64434,255.0941539911641,-1.0,-1.0,-1.0,-1.0,0.0,0.0
27,41.19,1.155,150.0,5.16983,244.7704962518666,-1.0,-1.0,-1.0,-1.0,0.0,0.0
28,9.15,1.155,150.0,5.74636,225.4593393974942,-1.0,-1.0,-1.0,-1.0,0.0,0.0
29,27.49,1.155,30.0,3.44539,219.06569209985838,-1.0,-1.0,-1.0,-1.0,0.0,0.0
30,48.57,1.155,150.0,3.68322,215.37413881409262,-1.0,-1.0,-1.0,-1.0,0.0,0.0
31,59.07,1.155,30.0,5.91384,198.75714967940104,-1.0,-1.0,-1.0,-1.0,0.0,0.0
32,56.84,1.155,150.0,5.8034,188.8480819647801,-1.0,-1.0,-1.0,-1.0,0.0,0.0
33,20.6,1.155,30.0,5.11191,175.8763334797558,-1.0,-1.0,-1.0,-1.0,0.0,0.0
34,44.28,1.155,150.0,4.75695,174.6705478981052,-1.0,-1.0,-1.0,-1.0,0.0,0.0
35,47.92,1.155,30.0,5.69826,185.2434431445535,-1.0,-1.0,-1.0,-1.0,0.0,0.0
36,59.72,1.155,150.0,5.83376,194.19859503034957,-1.0,-1.0,-1.0,-1.0,0.0,0.0
37,26.89,1.155,150.0,5.90034,199.99294635819942,-1.0,-1.0,-1.0,-1.0,0.0,0.0
38,35.61,1.155,30.0,5.72856,219.35091298229779,-1.0,-1.0,-1.0,-1.0,0.0,0.0
39,41.56,1.155,30.0,5.17033,229.73958709342205,-1.0,-1.0,-1.0,-1.0,0.0,0.0
40,56.55,1.155,30.0,5.76857,240.79851087170567,-1.0,-1.0,-1.0,-1.0,0.0,0.0
41,27.13,1.155,150.0,5.51076,311.9541977469037,-1.0,-1.0,-1.0,-1.0,0.0,0.0
42,16.48,1.155,150.0,5.17326,339.73285860875234,-1.0,-1.0,-1.0,-1.0,0.0,0.0
43,56.16,1.155,30.0,5.57639,366.53708078907954,-1.0,-1.0,-1.0,-1.0,0.0,0.0
44,51.88,1.155,30.0,5.45066,395.7685719614651,-1.0,-1.0,-1.0,-1.0,0.0,0.0
45,57.17,1.155,30.0,2.63704,429.28793394389373,-1.0,-1.0,-1.0,-1.0,0.0,0.0
