,misorientation,Length,Trace,Sigma,Distance_Center,Void_id,Pred_lenght,Junction,Void,Void_Parameter
0,29.82,2.0,180.0,5.81906,257.6661914114084,-1.0,-1.0,-1.0,0.0,0.0
1,33.63,1.155,150.0,5.73256,246.78102248272674,-1.0,-1.0,-1.0,0.0,0.0
2,47.78,1.155,30.0,5.83278,200.55934609322864,-1.0,-1.0,-1.0,0.0,0.0
3,20.12,1.155,150.0,5.08839,192.69184413700705,-1.0,-1.0,-1.0,0.0,0.0
4,49.65,1.155,150.0,5.82924,164.73530412533117,-1.0,-1.0,-1.0,0.0,0.0
5,55.62,1.155,150.0,5.78103,152.56155444934024,-1.0,-1.0,-1.0,0.0,0.0
6,41.88,1.155,150.0,5.40769,109.2719677139874,-1.0,-1.0,-1.0,0.0,0.0
7,50.45,1.155,30.0,5.4464,95.04572692135487,-1.0,-1.0,-1.0,0.0,0.0
8,48.8,1.155,150.0,5.71737,91.4197326507273,-1.0,-1.0,-1.0,0.0,0.0
9,52.51,1.155,30.0,4.51856,75.65837809392953,-1.0,-1.0,-1.0,0.0,0.0
10,47.75,1.155,150.0,5.68259,70.15562662726236,-1.0,-1.0,-1.0,0.0,0.0
11,46.93,1.155,30.0,4.4934,67.0073992931451,-1.0,-1.0,-1.0,0.0,0.0
12,59.83,1.155,150.0,5.70514,72.82512843379948,-1.0,-1.0,-1.0,0.0,0.0
13,45.61,1.155,30.0,5.02053,75.3253465660765,-1.0,-1.0,-1.0,0.0,0.0
14,52.1,1.155,150.0,5.42938,100.86551240305474,-1.0,-1.0,-1.0,0.0,0.0
15,11.95,1.155,150.0,4.74047,122.6056218641634,-1.0,-1.0,-1.0,0.0,0.0
16,29.64,1.155,150.0,4.15747,174.29922911826623,-1.0,-1.0,-1.0,0.0,0.0
17,43.69,1.155,30.0,5.89234,177.71329383370835,-1.0,-1.0,-1.0,0.0,0.0
18,42.89,1.155,150.0,4.30105,175.05932375789544,-1.0,-1.0,-1.0,0.0,0.0
19,48.05,1.155,30.0,5.78851,173.63925113602562,-1.0,-1.0,-1.0,0.0,0.0
20,16.57,1.155,150.0,5.87928,167.2193344731399,-1.0,-1.0,-1.0,0.0,0.0
21,60.09,1.155,150.0,5.8532,167.50076530458384,-1.0,-1.0,-1.0,0.0,0.0
22,46.62,1.155,30.0,5.76683,170.31484398586295,-1.0,-1.0,-1.0,0.0,0.0
23,56.0,1.155,150.0,5.37636,176.82612823445194,-1.0,-1.0,-1.0,0.0,0.0
24,41.2,1.155,30.0,5.62615,182.26982192272416,-1.0,-1.0,-1.0,0.0,0.0
25,46.55,1.155,150.0,4.74699,191.93367698488672,-1.0,-1.0,-1.0,0.0,0.0
26,54.85,1.155,30.0,4.91836,201.56592762788156,-1.0,-1.0,-1.0,0.0,0.0
27,40.77,1.155,150.0,5.30605,214.4154071954558,-1.0,-1.0,-1.0,0.0,0.0
28,52.43,1.155,30.0,5.80647,226.3332756626151,-1.0,-1.0,-1.0,0.0,0.0
29,56.24,1.155,30.0,5.81842,237.87431216021355,-1.0,-1.0,-1.0,0.0,0.0
30,25.64,1.155,150.0,5.30261,253.72931582742913,-1.0,-1.0,-1.0,0.0,0.0
31,12.82,1.155,30.0,5.8783,275.6456904580004,-1.0,-1.0,-1.0,0.0,0.0
32,46.51,1.155,150.0,5.50346,290.41901140281544,-1.0,-1.0,-1.0,0.0,0.0
33,32.55,1.155,30.0,5.80014,305.57555291143467,-1.0,-1.0,-1.0,0.0,0.0
34,22.2,1.155,150.0,5.82934,315.39011777550877,-1.0,-1.0,-1.0,0.0,0.0
35,32.81,1.155,150.0,5.77706,346.99000962631476,-1.0,-1.0,-1.0,0.0,0.0
36,16.19,1.155,150.0,5.81665,406.5990376378296,-1.0,-1.0,-1.0,0.0,0.0
37,21.01,1.155,30.0,5.82589,411.15501203124984,-1.0,-1.0,-1.0,0.0,0.0
38,23.54,1.155,30.0,5.81501,447.9464905398407,-1.0,-1.0,-1.0,0.0,0.0
39,37.1,1.155,150.0,5.0435,455.677883012986,-1.0,-1.0,-1.0,0.0,0.0
40,27.26,1.155,30.0,5.41827,466.53685610767263,-1.0,-1.0,-1.0,0.0,0.0
41,43.78,5.292,100.9,4.22898,243.84915068061542,-1.0,-1.0,-1.0,0.0,0.0
42,42.97,5.292,79.1,5.09914,248.67922086731156,-1.0,-1.0,-1.0,0.0,0.0
43,37.85,8.718,83.4,4.3476,234.21926168581018,-1.0,-1.0,-1.0,0.0,0.0
44,55.62,15.621,93.7,4.81412,221.96098735395248,-1.0,-1.0,-1.0,0.0,0.0
45,41.83,12.166,85.3,5.90701,206.05388864884847,-1.0,-1.0,-1.0,0.0,0.0
46,35.78,9.238,90.0,5.86069,196.4645320004501,-1.0,-1.0,-1.0,0.0,0.0
47,38.75,3.055,109.1,5.89677,190.79953868072937,-1.0,-1.0,-1.0,0.0,0.0
48,41.44,8.718,96.6,5.82897,160.27278748211253,-1.0,-1.0,-1.0,0.0,0.0
49,36.52,8.718,83.4,5.71379,167.95448984870328,-1.0,-1.0,-1.0,0.0,0.0
50,21.46,51.394,91.1,5.77093,129.85101907502352,-1.0,-1.0,-1.0,0.0,0.0
51,53.03,5.292,79.1,5.90254,154.17789571925775,-1.0,-1.0,-1.0,0.0,0.0
52,52.68,13.317,94.3,4.94243,103.36326803402228,-1.0,-1.0,-1.0,0.0,0.0
53,34.25,1.155,30.0,5.54835,108.71006830130125,-1.0,-1.0,-1.0,0.0,0.0
54,30.24,5.292,79.1,2.73745,96.48270279857248,-1.0,-1.0,-1.0,0.0,0.0
55,47.15,5.292,100.9,3.00566,92.75995245342365,-1.0,-1.0,-1.0,0.0,0.0
56,26.25,4.163,76.1,5.81395,80.65832051153644,-1.0,-1.0,-1.0,0.0,0.0
57,25.51,2.0,120.0,5.90816,78.29591754023413,-1.0,-1.0,-1.0,0.0,0.0
58,43.47,5.292,79.1,5.39573,76.3715221639772,-1.0,-1.0,-1.0,0.0,0.0
59,52.66,4.163,103.9,5.90944,73.96111031630075,-1.0,-1.0,-1.0,0.0,0.0
60,49.21,20.232,92.8,3.31717,65.7858360722199,-1.0,-1.0,-1.0,0.0,0.0
61,50.53,8.718,83.4,5.76679,70.96841321383334,-1.0,-1.0,-1.0,0.0,0.0
62,28.9,29.462,88.1,5.60479,63.31143873740626,-1.0,-1.0,-1.0,0.0,0.0
63,60.96,4.163,103.9,5.40065,66.60060250603985,-1.0,-1.0,-1.0,0.0,0.0
64,36.23,3.055,70.9,5.80366,67.74012365518807,-1.0,-1.0,-1.0,0.0,0.0
65,49.61,5.773,90.0,5.8541,71.24020512564084,-1.0,-1.0,-1.0,0.0,0.0
66,39.95,4.619,90.0,5.91833,73.62751803849048,-1.0,-1.0,-1.0,0.0,0.0
67,51.87,7.572,97.6,3.8129,76.33093807932137,-1.0,-1.0,-1.0,0.0,0.0
68,50.33,12.166,94.7,4.91203,105.0687494247514,-1.0,-1.0,-1.0,0.0,0.0
69,39.55,4.163,76.1,3.94929,98.9701133328774,-1.0,-1.0,-1.0,0.0,0.0
70,44.07,31.177,90.0,5.4538,135.62459214017602,-1.0,-1.0,-1.0,0.0,0.0
71,40.91,15.621,86.3,5.90384,115.99055487502069,-1.0,-1.0,-1.0,0.0,0.0
72,11.93,5.291,100.9,5.39328,150.3635754069494,-1.0,-1.0,-1.0,0.0,0.0
73,41.82,18.475,90.0,4.64009,180.58690979038894,-1.0,-1.0,-1.0,0.0,0.0
74,53.09,31.77,88.2,5.81462,162.6008967468805,-1.0,-1.0,-1.0,0.0,0.0
75,33.65,9.238,90.0,5.80019,175.8858091149427,-1.0,-1.0,-1.0,0.0,0.0
76,59.6,2.0,120.0,5.84954,173.8111308840885,-1.0,-1.0,-1.0,0.0,0.0
77,58.4,3.055,70.9,5.75858,173.17302908727837,-1.0,-1.0,-1.0,0.0,0.0
78,34.64,36.95,90.0,3.52095,169.25951618999488,-1.0,-1.0,-1.0,0.0,0.0
79,43.09,3.464,90.0,3.74094,166.78946278684427,-1.0,-1.0,-1.0,0.0,0.0
80,43.31,3.055,109.1,5.83849,166.20996884564005,-1.0,-1.0,-1.0,0.0,0.0
81,55.8,21.939,90.0,4.68824,168.08907358470665,-1.0,-1.0,-1.0,0.0,0.0
82,34.49,5.292,79.1,5.79536,166.40573613540576,-1.0,-1.0,-1.0,0.0,0.0
83,47.18,26.558,90.0,5.84298,172.6868202161615,-1.0,-1.0,-1.0,0.0,0.0
84,28.0,2.0,120.0,5.05063,176.2834412128419,-1.0,-1.0,-1.0,0.0,0.0
85,45.5,13.317,85.7,5.84051,178.82078085390495,-1.0,-1.0,-1.0,0.0,0.0
86,46.13,22.539,92.5,4.61418,185.86497661349037,-1.0,-1.0,-1.0,0.0,0.0
