,misorientation,Length,Trace,Sigma,Distance_Center,Void_id,Rebuild_len,Junction,Prox_par,Void,Void_Parameter
513,26.49,13.317,145.7,5.36071,8.389819091785935,4.0,-1.0,0.0,0.20956006471841002,1.0,1.0
575,26.49,26.458,160.9,4.85678,9.084534056375283,4.0,-1.0,0.0,0.10097423055531529,1.0,1.0
1652,7.61,7.211,106.1,5.90303,4.67382702091578,2.0,-1.0,0.0,0.20163332476315507,1.0,1.0
1762,17.88,5.291,100.9,5.64622,4.738467271589908,2.0,-1.0,0.0,0.22249079487182924,1.0,1.0
2145,41.75,33.045,24.8,3.80441,14.552882398281913,3.0,0.0,3.0,0.014227001743970487,1.0,0.6
2176,54.48,32.393,26.5,5.53768,21.390371850064145,0.0,-1.0,0.0,0.0,1.0,0.05
2215,19.99,48.18,156.0,5.58175,17.505765632255354,0.0,-1.0,0.0,0.02178935326111986,1.0,0.2
2225,18.15,16.166,128.2,3.99737,14.552882398281913,3.0,0.0,3.0,0.014036044884539321,1.0,0.6
2272,47.45,6.0,180.0,4.81037,9.412633164966326,3.0,1.2710574864626038e-13,3.0,0.1587301587301606,1.0,0.9
2338,33.55,5.033,126.6,5.78833,3.972130547191124,3.0,4.445755870116024,2.0,0.2507357963887518,1.0,1.0
2344,56.9,8.083,90.0,4.6883,10.821915037818796,3.0,-1.0,0.0,0.10997858151234469,1.0,0.8
2365,48.23,7.211,73.9,5.81763,13.781641490910784,3.0,2.029631172890978,2.0,0.06461913604986146,1.0,0.7
2372,21.98,63.319,174.2,4.25958,13.31149709917868,3.0,-1.0,0.0,0.02135110264962435,1.0,0.7
2373,55.9,20.298,129.8,5.67576,16.506169833476793,0.0,0.9565876312578946,2.0,0.07531454863924328,1.0,0.5
2381,52.07,9.866,95.8,5.79932,15.888522188764552,0.0,-1.0,0.0,0.21365335879803368,1.0,0.7
2382,40.53,13.317,34.3,5.65103,15.044505315661835,0.0,-1.0,0.0,0.28817157912758334,1.0,0.9
2383,59.19,5.292,79.1,3.74701,15.888522188764552,0.0,0.13434541572907943,1.0,0.11381335305139852,1.0,0.7
2433,44.81,5.033,6.6,4.3344,15.579423403052488,0.0,-1.0,0.0,0.10892608485709311,1.0,0.9
2467,10.25,10.066,6.6,5.65034,15.579423403052488,0.0,4.912531202352193,2.0,0.3142883393642632,1.0,0.9
2495,48.82,18.583,156.2,5.86463,14.98393103479431,0.0,4.826991366649332,1.0,0.1820871621111269,1.0,0.9
2503,11.39,5.292,79.1,3.72671,10.850162722200324,0.0,-1.0,0.0,0.11440392187990918,1.0,1.0
2510,44.07,28.867,30.0,5.91941,19.905914538689625,0.0,-1.0,0.0,0.0,1.0,0.1
2526,28.33,15.011,30.0,4.14198,13.60456923656612,0.0,0.8603915838642481,1.0,0.16301151983428014,1.0,0.9
3295,6.18,9.019,116.3,3.96277,7.828566241202493,5.0,11.56193288660861,2.0,0.5441290312604395,1.0,1.0
3327,9.41,5.033,6.6,5.71481,11.153510121098373,5.0,15.507711070657948,2.0,0.528617147536482,1.0,1.0
