,misorientation,Length,Trace,Sigma,Distance_Center,Void_id,Rebuild_len,Junction,Prox_par,Void,Void_Parameter
185,42.76,39.004,0.8,5.7885,11.27353236654206,5.0,-1.0,0.0,0.1509145664389515,1.0,0.9
347,40.37,27.154,32.1,5.79954,13.764794642704153,5.0,1.1469102464330139,2.0,0.058515828899643574,1.0,0.8
361,37.01,15.621,146.3,3.81878,7.529558963762265,3.0,-1.0,0.0,0.42569330307519593,1.0,0.9
452,49.78,12.165,85.3,5.61402,8.951481612047987,5.0,-1.0,0.0,0.2602851772497196,1.0,1.0
473,32.53,15.874,79.1,5.80977,2.79664570230608,3.0,2.83352158947598,2.0,0.6247869967614964,1.0,1.0
479,30.75,18.903,162.2,5.63783,12.884327301149089,5.0,1.9224402732529473,2.0,0.1180872881553561,1.0,0.9
485,38.42,13.115,112.4,5.91875,8.149858155849731,3.0,4.588264880901383,2.0,0.3628844000259266,1.0,0.9
1052,51.41,33.045,3.0,5.66246,15.633416472742683,8.0,15.443140988426963,2.0,0.7057517858867413,1.0,0.9
1136,52.93,20.232,92.8,5.90919,13.983228511530399,8.0,-1.0,0.0,0.5120050473889419,1.0,1.0
1325,47.21,26.558,150.0,5.71583,15.624396720407189,8.0,-1.0,0.0,0.09583418799122138,1.0,0.9
1356,55.25,13.317,25.7,4.07169,11.530447659782624,8.0,12.187668912738634,2.0,0.6348776606296027,1.0,1.0
2073,38.08,35.384,8.4,5.86889,14.389834353470794,2.0,-1.0,0.0,0.028773893059480162,1.0,0.9
2171,43.09,29.28,172.1,5.65265,14.25169935018505,2.0,0.0,2.0,0.22139754770654024,1.0,0.9
2297,34.34,19.698,44.7,2.84883,14.25169935018505,2.0,0.0,2.0,0.012635234485336272,1.0,0.9
2315,43.8,18.475,30.0,5.90825,12.500812826955075,2.0,1.1718424875497189,2.0,0.26674409837829505,1.0,1.0
2317,47.55,15.144,142.4,5.83413,13.764794642704153,2.0,1.2523995060722606,2.0,0.06266076832536041,1.0,1.0
2324,15.9,30.616,151.9,5.88502,3.953835539268241,4.0,-1.0,0.0,1.0,1.0,1.0
3019,39.28,10.263,167.0,5.64501,15.942653354113142,6.0,-1.0,0.0,0.046843648778346986,1.0,1.0
3065,56.54,23.438,20.2,5.69471,4.419432140287041,0.0,-1.0,0.0,0.44042309310274214,1.0,1.0
3157,46.16,18.475,90.0,5.91631,16.358039443324255,6.0,-1.0,0.0,0.0,1.0,1.0
3192,56.54,13.317,25.7,5.80836,4.194968553459148,0.0,-1.0,0.0,0.2415943291950968,1.0,1.0
