,misorientation,Length,Trace,Sigma,Distance_Center,Void_id,Pred_lenght,Junction,Void,Void_Parameter
0,54.79,2.0,180.0,5.32866,444.108370135499,-1.0,-1.0,-1.0,0.0,0.0
1,54.16,1.155,150.0,4.42771,444.02662272966955,-1.0,-1.0,-1.0,0.0,0.0
2,26.33,1.155,150.0,5.74466,443.78017459110487,-1.0,-1.0,-1.0,0.0,0.0
3,59.99,1.155,30.0,4.92353,443.20139917756217,-1.0,-1.0,-1.0,0.0,0.0
4,38.89,1.155,30.0,5.50829,442.3880417313043,-1.0,-1.0,-1.0,0.0,0.0
5,18.48,1.155,30.0,5.74852,441.2969915596307,-1.0,-1.0,-1.0,0.0,0.0
6,59.44,1.155,150.0,5.63123,440.51211934841734,-1.0,-1.0,-1.0,0.0,0.0
7,41.48,1.155,30.0,5.91747,440.8036901223627,-1.0,-1.0,-1.0,0.0,0.0
8,46.69,1.155,30.0,5.89835,441.75826682209384,-1.0,-1.0,-1.0,0.0,0.0
9,33.82,1.155,150.0,5.75907,442.7371462671447,-1.0,-1.0,-1.0,0.0,0.0
10,45.09,1.155,150.0,5.32461,447.4010465792228,-1.0,-1.0,-1.0,0.0,0.0
11,18.26,1.155,150.0,5.80106,450.02821637887206,-1.0,-1.0,-1.0,0.0,0.0
12,41.79,1.155,30.0,5.89273,454.088821082083,-1.0,-1.0,-1.0,0.0,0.0
13,19.48,1.155,30.0,5.84601,451.7281463890908,-1.0,-1.0,-1.0,0.0,0.0
14,44.54,1.155,30.0,5.89217,449.2336188341983,-1.0,-1.0,-1.0,0.0,0.0
15,31.61,1.155,150.0,5.74107,448.7366873177525,-1.0,-1.0,-1.0,0.0,0.0
16,52.83,1.155,30.0,5.8954,448.0253001872915,-1.0,-1.0,-1.0,0.0,0.0
17,21.86,1.155,30.0,5.18189,447.8938239059012,-1.0,-1.0,-1.0,0.0,0.0
18,45.26,1.155,30.0,5.59386,448.2929916165745,-1.0,-1.0,-1.0,0.0,0.0
19,12.27,1.155,30.0,5.86607,448.3255092747243,-1.0,-1.0,-1.0,0.0,0.0
20,49.09,1.155,30.0,2.44987,446.6251089228967,-1.0,-1.0,-1.0,0.0,0.0
21,11.18,3.464,90.0,5.87675,443.59946949406566,-1.0,-1.0,-1.0,0.0,0.0
22,44.81,5.292,79.1,3.80084,443.6311948071128,-1.0,-1.0,-1.0,0.0,0.0
23,32.02,8.083,90.0,5.01129,443.20155104786477,-1.0,-1.0,-1.0,0.0,0.0
24,45.82,7.572,97.6,5.49765,442.4192793465566,-1.0,-1.0,-1.0,0.0,0.0
25,53.06,6.429,81.1,5.79918,442.0120555176348,-1.0,-1.0,-1.0,0.0,0.0
26,43.22,15.621,93.7,5.71046,441.43768607531035,-1.0,-1.0,-1.0,0.0,0.0
27,12.12,8.718,83.4,5.89857,440.90407598482926,-1.0,-1.0,-1.0,0.0,0.0
28,21.23,15.621,93.7,5.72994,440.4771339866341,-1.0,-1.0,-1.0,0.0,0.0
29,36.64,2.0,60.0,5.73289,439.8444440237583,-1.0,-1.0,-1.0,0.0,0.0
30,39.76,10.392,90.0,5.65312,440.1113104927399,-1.0,-1.0,-1.0,0.0,0.0
31,39.7,2.0,120.0,5.53277,439.8536738512653,-1.0,-1.0,-1.0,0.0,0.0
32,51.65,12.166,94.7,5.79024,440.0404193564006,-1.0,-1.0,-1.0,0.0,0.0
33,35.08,8.718,83.4,4.4584,439.8962079662474,-1.0,-1.0,-1.0,0.0,0.0
34,51.65,2.0,60.0,5.88483,440.20715200111147,-1.0,-1.0,-1.0,0.0,0.0
35,25.71,5.292,100.9,5.91419,440.2932007429826,-1.0,-1.0,-1.0,0.0,0.0
36,29.35,2.0,60.0,5.81009,441.13969579948144,-1.0,-1.0,-1.0,0.0,0.0
37,30.29,19.63,90.0,5.78605,441.93134847595945,-1.0,-1.0,-1.0,0.0,0.0
38,40.67,3.055,109.1,5.79884,442.2727540190551,-1.0,-1.0,-1.0,0.0,0.0
39,28.03,19.079,93.0,5.63006,447.8562822486852,-1.0,-1.0,-1.0,0.0,0.0
40,43.92,19.079,87.0,5.92052,445.94580975158544,-1.0,-1.0,-1.0,0.0,0.0
41,52.91,41.004,91.4,5.89422,452.0457838185155,-1.0,-1.0,-1.0,0.0,0.0
42,43.68,5.292,79.1,3.21959,449.20302088733183,-1.0,-1.0,-1.0,0.0,0.0
43,30.55,12.166,85.3,5.25922,453.8510475491496,-1.0,-1.0,-1.0,0.0,0.0
44,30.39,4.163,103.9,5.6607,453.4368913512786,-1.0,-1.0,-1.0,0.0,0.0
45,26.13,9.866,84.2,5.53762,451.5614039186448,-1.0,-1.0,-1.0,0.0,0.0
46,43.25,41.569,90.0,4.63196,450.06280001126584,-1.0,-1.0,-1.0,0.0,0.0
47,50.06,11.015,95.2,4.74236,448.440067605943,-1.0,-1.0,-1.0,0.0,0.0
48,53.06,19.079,93.0,5.71493,447.8426520411392,-1.0,-1.0,-1.0,0.0,0.0
49,39.65,2.0,60.0,2.83942,448.18993738329704,-1.0,-1.0,-1.0,0.0,0.0
50,38.67,5.291,79.1,5.81314,447.5115369040625,-1.0,-1.0,-1.0,0.0,0.0
51,33.49,11.015,95.2,5.07151,447.3719004008004,-1.0,-1.0,-1.0,0.0,0.0
52,47.64,12.165,85.3,5.8742,447.2643466714255,-1.0,-1.0,-1.0,0.0,0.0
53,42.51,15.621,93.7,4.35455,447.4332277048705,-1.0,-1.0,-1.0,0.0,0.0
54,53.69,5.292,79.1,5.42753,447.65026907050117,-1.0,-1.0,-1.0,0.0,0.0
55,50.45,11.015,95.2,5.84248,447.8725486917207,-1.0,-1.0,-1.0,0.0,0.0
56,57.63,23.692,87.6,5.50756,448.5063458238491,-1.0,-1.0,-1.0,0.0,0.0
57,32.88,15.011,90.0,4.72831,449.3758351590966,-1.0,-1.0,-1.0,0.0,0.0
58,26.13,7.572,97.6,5.68343,447.206037922432,-1.0,-1.0,-1.0,0.0,0.0
59,37.76,3.055,70.9,5.28308,446.3573542218339,-1.0,-1.0,-1.0,0.0,0.0
60,35.97,2.309,90.0,5.40817,446.21286636487406,-1.0,-1.0,-1.0,0.0,0.0
61,36.55,1.155,30.0,5.84198,443.28374102784767,-1.0,-1.0,-1.0,0.0,0.0
62,43.47,28.937,26.0,5.86714,434.94345895820356,-1.0,-1.0,-1.0,0.0,0.0
63,43.47,30.089,175.6,5.90427,419.46485478974574,-1.0,-1.0,-1.0,0.0,0.0
64,51.44,18.903,137.8,5.82257,436.56514347583476,-1.0,-1.0,-1.0,0.0,0.0
65,54.67,12.49,16.1,5.70928,436.60693501978886,-1.0,-1.0,-1.0,0.0,0.0
66,58.54,26.558,90.0,5.50051,439.70518584730326,-1.0,-1.0,-1.0,0.0,0.0
67,45.03,23.861,37.2,4.38107,434.2170897062971,-1.0,-1.0,-1.0,0.0,0.0
68,44.5,12.49,163.9,5.82342,436.1720378855455,-1.0,-1.0,-1.0,0.0,0.0
69,32.39,17.088,174.2,3.50778,435.27041282590676,-1.0,-1.0,-1.0,0.0,0.0
70,16.49,20.785,90.0,5.83539,440.4094969179428,-1.0,-1.0,-1.0,0.0,0.0
71,25.29,16.371,12.2,5.81227,436.20251537612495,-1.0,-1.0,-1.0,0.0,0.0
72,34.32,19.287,21.1,5.74933,436.7738778555363,-1.0,-1.0,-1.0,0.0,0.0
73,54.07,17.32,90.0,4.13287,442.6284794876257,-1.0,-1.0,-1.0,0.0,0.0
74,53.66,18.475,150.0,4.297,439.0662255446603,-1.0,-1.0,-1.0,0.0,0.0
75,44.41,19.63,90.0,4.25681,443.98528057193477,-1.0,-1.0,-1.0,0.0,0.0
76,36.07,3.055,10.9,5.73686,443.93561813262363,-1.0,-1.0,-1.0,0.0,0.0
77,20.23,20.133,6.6,5.47444,442.9182658631591,-1.0,-1.0,-1.0,0.0,0.0
78,49.32,9.866,144.2,5.82004,451.4768750570189,-1.0,-1.0,-1.0,0.0,0.0
79,38.36,1.155,90.0,4.67423,453.0299936826477,-1.0,-1.0,-1.0,0.0,0.0
80,34.89,13.115,52.4,5.88931,451.0422426150505,-1.0,-1.0,-1.0,0.0,0.0
81,38.36,1.155,90.0,4.67423,452.8728114136597,-1.0,-1.0,-1.0,0.0,0.0
82,57.05,19.287,98.9,5.53472,451.6106179293978,-1.0,-1.0,-1.0,0.0,0.0
83,47.08,19.63,90.0,5.83638,452.4521258362896,-1.0,-1.0,-1.0,0.0,0.0
84,40.04,3.055,10.9,5.76108,450.85118964031864,-1.0,-1.0,-1.0,0.0,0.0
85,53.9,2.0,180.0,5.7926,447.3701824139206,-1.0,-1.0,-1.0,0.0,0.0
86,38.6,1.155,90.0,3.8932,447.29474624654534,-1.0,-1.0,-1.0,0.0,0.0
87,37.47,12.166,25.3,4.50459,444.24123886553156,-1.0,-1.0,-1.0,0.0,0.0
88,36.96,1.155,150.0,5.67573,446.9911171994974,-1.0,-1.0,-1.0,0.0,0.0
89,41.51,18.475,90.0,5.83339,446.95355583908804,-1.0,-1.0,-1.0,0.0,0.0
90,40.6,12.49,43.9,3.57118,444.50982626213056,-1.0,-1.0,-1.0,0.0,0.0
91,43.44,21.071,4.7,5.84946,440.9688143960077,-1.0,-1.0,-1.0,0.0,0.0
92,44.69,16.166,171.8,5.88875,442.7802837846104,-1.0,-1.0,-1.0,0.0,0.0
93,44.69,22.03,35.2,5.80712,432.9932839012335,-1.0,-1.0,-1.0,0.0,0.0
94,39.75,44.015,178.5,5.87537,435.2843947483809,-1.0,-1.0,-1.0,0.0,0.0
95,25.34,33.045,177.0,5.36723,437.18366526735645,-1.0,-1.0,-1.0,0.0,0.0
96,39.1,10.583,139.1,4.58808,444.3534816025385,-1.0,-1.0,-1.0,0.0,0.0
97,59.82,12.166,34.7,5.68641,443.9355405829759,-1.0,-1.0,-1.0,0.0,0.0
98,28.76,15.62,146.3,5.86916,442.9510845294598,-1.0,-1.0,-1.0,0.0,0.0
99,52.06,10.0,60.0,5.77881,445.5530951693789,-1.0,-1.0,-1.0,0.0,0.0
100,52.06,20.429,21.6,5.65086,439.10003632006686,-1.0,-1.0,-1.0,0.0,0.0
101,39.09,16.289,37.1,5.47824,438.98863080511944,-1.0,-1.0,-1.0,0.0,0.0
102,59.53,30.746,155.6,5.48675,435.76802806288725,-1.0,-1.0,-1.0,0.0,0.0
103,42.42,34.02,1.9,5.86794,440.5050586881937,-1.0,-1.0,-1.0,0.0,0.0
104,44.65,22.0,180.0,5.75529,442.816304543891,-1.0,-1.0,-1.0,0.0,0.0
105,44.65,9.866,35.8,5.20596,434.484924079483,-1.0,-1.0,-1.0,0.0,0.0
