,misorientation,Length,Trace,Sigma,Distance_Center,Void_id,Pred_lenght,Junction,Void,Void_Parameter
45,29.98,3.464,90.0,5.34595,146.20218185148826,-1.0,-1.0,-1.0,0.0,0.0
46,39.65,7.572,82.4,5.86975,149.84024148748406,-1.0,-1.0,-1.0,0.0,0.0
47,46.34,21.939,90.0,4.35841,137.42150753968423,-1.0,-1.0,-1.0,0.0,0.0
48,44.35,12.166,94.7,5.82876,125.88703689781826,-1.0,-1.0,-1.0,0.0,0.0
49,52.35,15.011,90.0,3.65487,107.21135895602845,-1.0,-1.0,-1.0,0.0,0.0
50,54.55,17.926,86.8,4.28734,116.56894999980946,-1.0,-1.0,-1.0,0.0,0.0
51,28.05,7.572,97.6,5.28451,100.86698395288542,-1.0,-1.0,-1.0,0.0,0.0
52,54.64,13.317,85.7,5.84666,95.84799316188585,-1.0,-1.0,-1.0,0.0,0.0
53,35.88,17.926,93.2,5.88385,89.47609052121315,-1.0,-1.0,-1.0,0.0,0.0
54,55.71,5.292,100.9,5.86514,82.06387339088168,-1.0,-1.0,-1.0,0.0,0.0
55,39.92,19.079,87.0,5.89378,84.09772601295865,-1.0,-1.0,-1.0,0.0,0.0
56,31.94,3.055,70.9,5.74944,81.33705881388391,-1.0,-1.0,-1.0,0.0,0.0
57,47.05,13.856,90.0,5.81263,82.2089645415074,-1.0,-1.0,-1.0,0.0,0.0
58,45.47,6.928,90.0,5.90129,83.62205263282723,-1.0,-1.0,-1.0,0.0,0.0
59,47.24,14.468,94.0,5.66158,85.61449144658556,-1.0,-1.0,-1.0,0.0,0.0
60,47.81,4.619,90.0,5.66236,93.50885095553807,-1.0,-1.0,-1.0,0.0,0.0
61,27.49,12.166,85.3,3.623,89.8437632685544,-1.0,-1.0,-1.0,0.0,0.0
62,45.02,4.163,103.9,4.09976,95.00410934252561,-1.0,-1.0,-1.0,0.0,0.0
63,46.76,6.928,90.0,4.64178,113.80239555364855,-1.0,-1.0,-1.0,0.0,0.0
64,33.37,29.462,88.1,4.26195,103.19126325687832,-1.0,-1.0,-1.0,0.0,0.0
65,44.31,6.429,98.9,5.67379,117.54977453785773,-1.0,-1.0,-1.0,0.0,0.0
66,27.37,35.796,90.0,5.85838,143.88815759705588,-1.0,-1.0,-1.0,0.0,0.0
67,37.95,2.0,60.0,5.8559,130.65966656815363,-1.0,-1.0,-1.0,0.0,0.0
68,51.87,5.292,100.9,5.38341,158.49362623685255,-1.0,-1.0,-1.0,0.0,0.0
69,13.35,6.928,90.0,4.79306,166.2269115569815,-1.0,-1.0,-1.0,0.0,0.0
70,48.57,4.163,76.1,5.8199,161.91815627713643,-1.0,-1.0,-1.0,0.0,0.0
71,30.62,8.718,96.6,5.88142,172.76608715948612,-1.0,-1.0,-1.0,0.0,0.0
72,38.07,12.166,85.3,5.91257,180.70569564308713,-1.0,-1.0,-1.0,0.0,0.0
73,12.66,12.165,94.7,5.24127,190.07934030049094,-1.0,-1.0,-1.0,0.0,0.0
74,31.59,6.429,98.9,5.34609,197.7447910462239,-1.0,-1.0,-1.0,0.0,0.0
75,48.03,1.155,30.0,4.09393,195.03130146570908,-1.0,-1.0,-1.0,0.0,0.0
76,29.43,8.718,83.4,5.4322,203.6477211773433,-1.0,-1.0,-1.0,0.0,0.0
77,46.44,30.022,90.0,5.71309,196.79099550920628,-1.0,-1.0,-1.0,0.0,0.0
78,37.53,12.166,94.7,5.87539,179.72239480844385,-1.0,-1.0,-1.0,0.0,0.0
79,58.94,15.62,93.7,5.76552,164.6499234673624,-1.0,-1.0,-1.0,0.0,0.0
80,25.52,5.292,79.1,5.76627,172.8408301460034,-1.0,-1.0,-1.0,0.0,0.0
81,52.55,4.619,90.0,5.50867,150.26735857112396,-1.0,-1.0,-1.0,0.0,0.0
82,29.24,8.718,83.4,5.91517,155.19568627322724,-1.0,-1.0,-1.0,0.0,0.0
83,16.23,10.392,90.0,4.33743,144.53858876706235,-1.0,-1.0,-1.0,0.0,0.0
84,48.73,16.166,90.0,5.85998,134.5632766840374,-1.0,-1.0,-1.0,0.0,0.0
85,28.22,6.429,98.9,5.80799,126.06684188010817,-1.0,-1.0,-1.0,0.0,0.0
86,51.91,15.62,86.3,3.1358,118.20652418780996,-1.0,-1.0,-1.0,0.0,0.0
87,47.48,5.774,90.0,5.81692,111.0538057311358,-1.0,-1.0,-1.0,0.0,0.0
88,54.11,3.055,109.1,4.76029,107.86217941375003,-1.0,-1.0,-1.0,0.0,0.0
89,49.21,5.292,79.1,4.95964,105.17175812574058,-1.0,-1.0,-1.0,0.0,0.0
90,21.98,4.163,103.9,3.2503,102.15726056803028,-1.0,-1.0,-1.0,0.0,0.0
91,25.68,6.429,98.9,4.26817,91.51430896260236,-1.0,-1.0,-1.0,0.0,0.0
92,34.6,12.165,85.3,5.87319,97.0515414970328,-1.0,-1.0,-1.0,0.0,0.0
93,24.68,22.539,87.5,5.82928,83.64042622353524,-1.0,-1.0,-1.0,0.0,0.0
94,48.66,5.291,100.9,3.95758,77.21474299652586,-1.0,-1.0,-1.0,0.0,0.0
95,41.25,3.055,109.1,5.37321,67.76487851892094,-1.0,-1.0,-1.0,0.0,0.0
96,26.49,36.387,88.4,3.7227,68.5377476934229,-1.0,-1.0,-1.0,0.0,0.0
97,39.2,8.718,83.4,5.52025,68.33445016701728,-1.0,-1.0,-1.0,0.0,0.0
98,42.86,8.718,96.6,5.92038,69.8458340748016,-1.0,-1.0,-1.0,0.0,0.0
99,25.35,15.62,93.7,5.88203,83.76996828193393,-1.0,-1.0,-1.0,0.0,0.0
100,47.81,5.292,79.1,4.07864,78.81229393230977,-1.0,-1.0,-1.0,0.0,0.0
101,36.81,9.866,95.8,5.50691,111.55619381684605,-1.0,-1.0,-1.0,0.0,0.0
102,39.18,1.155,30.0,5.91748,108.03329707770764,-1.0,-1.0,-1.0,0.0,0.0
103,45.12,11.547,90.0,5.82827,103.82864531593135,-1.0,-1.0,-1.0,0.0,0.0
104,49.84,7.572,82.4,5.26077,111.66627990651665,-1.0,-1.0,-1.0,0.0,0.0
105,48.48,2.0,120.0,5.89046,98.20278072211283,-1.0,-1.0,-1.0,0.0,0.0
106,43.17,12.166,85.3,5.67594,92.47118870749614,-1.0,-1.0,-1.0,0.0,0.0
107,42.99,6.928,90.0,5.90485,82.89568401383924,-1.0,-1.0,-1.0,0.0,0.0
108,42.71,1.155,150.0,5.75261,78.76742827145121,-1.0,-1.0,-1.0,0.0,0.0
109,43.74,13.317,85.7,5.7423,73.17293581316962,-1.0,-1.0,-1.0,0.0,0.0
110,27.94,19.63,90.0,5.9112,60.36160429242256,-1.0,-1.0,-1.0,0.0,0.0
111,44.05,25.403,90.0,4.42561,43.829655247186146,-1.0,-1.0,-1.0,0.0,0.0
112,57.46,7.572,97.6,4.38441,33.37741208834291,-1.0,-1.0,-1.0,0.0,0.0
113,51.2,9.866,84.2,5.47583,29.365355743224427,-1.0,-1.0,-1.0,0.0,0.0
114,26.87,14.468,94.0,5.76514,26.389800131625254,-1.0,-1.0,-1.0,0.0,0.0
115,36.96,1.155,30.0,5.2181,178.86795343638218,-1.0,-1.0,-1.0,0.0,0.0
116,32.17,6.0,180.0,5.05535,155.95739220884877,-1.0,-1.0,-1.0,0.0,0.0
117,48.77,6.928,90.0,5.73453,154.79330227004584,-1.0,-1.0,-1.0,0.0,0.0
118,56.57,13.115,7.6,5.87841,149.93392493156077,-1.0,-1.0,-1.0,0.0,0.0
119,29.06,22.03,155.2,5.81933,113.01603068555524,-1.0,-1.0,-1.0,0.0,0.0
120,38.51,20.0,180.0,5.89009,91.71144665458363,-1.0,-1.0,-1.0,0.0,0.0
121,51.87,25.325,9.2,5.85396,76.82688099202775,-1.0,-1.0,-1.0,0.0,0.0
122,53.01,10.392,90.0,5.15484,81.00761659956842,-1.0,-1.0,-1.0,0.0,0.0
123,48.06,8.718,143.4,5.07279,78.15477194535173,-1.0,-1.0,-1.0,0.0,0.0
124,31.59,8.718,36.6,5.5658,77.90912456351722,-1.0,-1.0,-1.0,0.0,0.0
125,32.19,13.013,2.5,3.94182,82.10180561019241,-1.0,-1.0,-1.0,0.0,0.0
126,42.92,21.197,172.2,3.3581,88.75478458870276,-1.0,-1.0,-1.0,0.0,0.0
127,58.26,6.928,30.0,4.20673,116.40320985901525,-1.0,-1.0,-1.0,0.0,0.0
128,46.58,16.166,90.0,3.88833,124.4448404073939,-1.0,-1.0,-1.0,0.0,0.0
129,45.55,4.0,180.0,5.83492,128.74388490010244,-1.0,-1.0,-1.0,0.0,0.0
130,34.83,3.464,30.0,5.80365,158.9075486066989,-1.0,-1.0,-1.0,0.0,0.0
131,57.55,9.018,176.3,5.70767,174.33969068702638,-1.0,-1.0,-1.0,0.0,0.0
132,39.5,3.464,150.0,5.90284,194.77130230923342,-1.0,-1.0,-1.0,0.0,0.0
133,36.42,12.49,163.9,5.7365,199.41206482448774,-1.0,-1.0,-1.0,0.0,0.0
134,32.69,14.189,9.4,5.74517,173.43740799593212,-1.0,-1.0,-1.0,0.0,0.0
135,48.25,13.614,17.3,5.46492,157.6850763152426,-1.0,-1.0,-1.0,0.0,0.0
136,49.86,21.633,13.9,5.87563,120.82380132742524,-1.0,-1.0,-1.0,0.0,0.0
137,21.92,30.089,175.6,5.83947,98.17718856258863,-1.0,-1.0,-1.0,0.0,0.0
138,41.94,32.021,177.9,4.81975,91.55345233715434,-1.0,-1.0,-1.0,0.0,0.0
139,30.8,21.071,124.7,5.87581,80.60315340972255,-1.0,-1.0,-1.0,0.0,0.0
140,32.33,5.292,160.9,5.86506,73.5247638347077,-1.0,-1.0,-1.0,0.0,0.0
141,50.88,9.238,90.0,5.15106,74.0164914703547,-1.0,-1.0,-1.0,0.0,0.0
142,47.59,9.019,56.3,5.81061,71.75033398067463,-1.0,-1.0,-1.0,0.0,0.0
143,45.34,22.301,160.3,5.23116,58.9089912676932,-1.0,-1.0,-1.0,0.0,0.0
144,42.06,17.01,160.2,5.8525,64.82754988926101,-1.0,-1.0,-1.0,0.0,0.0
145,58.9,19.63,90.0,5.75776,73.48728479989582,-1.0,-1.0,-1.0,0.0,0.0
146,46.78,16.042,175.9,5.8726,71.68330753810268,-1.0,-1.0,-1.0,0.0,0.0
147,22.75,32.332,90.0,5.30656,97.09075551617605,-1.0,-1.0,-1.0,0.0,0.0
148,45.1,24.98,43.9,5.82412,76.85361457340015,-1.0,-1.0,-1.0,0.0,0.0
149,39.24,8.327,136.1,5.5707,107.95711645578169,-1.0,-1.0,-1.0,0.0,0.0
150,49.73,7.572,37.6,5.35347,111.57189401455774,-1.0,-1.0,-1.0,0.0,0.0
151,14.22,16.773,153.4,5.84222,92.70004484608364,-1.0,-1.0,-1.0,0.0,0.0
152,19.66,21.633,46.1,5.82056,83.01231634885764,-1.0,-1.0,-1.0,0.0,0.0
153,50.93,22.121,6.0,4.52661,24.601427163189737,-1.0,-1.0,-1.0,0.0,0.0
154,50.93,18.583,156.2,5.53847,16.154530378546582,-1.0,-1.0,-1.0,0.0,0.0
155,36.54,26.633,72.5,5.80196,146.44251915694582,-1.0,-1.0,-1.0,0.0,0.0
156,58.88,23.065,124.3,5.89713,162.1969128907037,-1.0,-1.0,-1.0,0.0,0.0
157,18.72,15.621,146.3,4.4476,196.2084231107243,-1.0,-1.0,-1.0,0.0,0.0
158,53.37,12.49,136.1,5.91668,196.85280791154375,-1.0,-1.0,-1.0,0.0,0.0
159,51.31,17.088,114.2,3.44068,131.35315706147577,-1.0,-1.0,-1.0,0.0,0.0
160,55.28,18.33,70.9,5.78645,120.22840182377578,-1.0,-1.0,-1.0,0.0,0.0
161,57.62,5.292,19.1,5.35666,69.75140335047593,-1.0,-1.0,-1.0,0.0,0.0
162,60.4,30.265,76.6,3.70964,164.27613086647253,-1.0,-1.0,-1.0,0.0,0.0
163,33.26,8.718,143.4,5.83701,151.18687014749744,-1.0,-1.0,-1.0,0.0,0.0
164,45.22,17.474,73.4,5.64578,106.81249999184233,-1.0,-1.0,-1.0,0.0,0.0
165,45.22,17.474,46.6,4.89868,92.65342996302758,-1.0,-1.0,-1.0,0.0,0.0
166,44.56,4.619,150.0,5.32951,113.17826130488567,-1.0,-1.0,-1.0,0.0,0.0
167,54.65,15.1,173.4,5.90689,12.318926419718075,0.0,-1.0,0.0,1.0,0.4
168,54.28,21.008,1.6,4.57159,65.9900819423243,-1.0,-1.0,-1.0,0.0,0.0
169,35.59,10.583,19.1,5.30066,169.7521288827105,-1.0,-1.0,-1.0,0.0,0.0
170,37.11,8.083,30.0,5.88813,170.05242848824855,-1.0,-1.0,-1.0,0.0,0.0
171,35.68,49.166,4.7,5.75926,99.12696485533476,-1.0,-1.0,-1.0,0.0,0.0
172,51.08,10.583,79.1,5.82289,69.96587236478807,-1.0,-1.0,-1.0,0.0,0.0
173,39.79,26.102,163.3,5.76351,57.453109572434,-1.0,-1.0,-1.0,0.0,0.0
174,41.38,22.48,168.1,5.73879,132.31750626083488,-1.0,-1.0,-1.0,0.0,0.0
175,41.38,17.474,133.4,5.83241,133.066344559902,-1.0,-1.0,-1.0,0.0,0.0
176,27.36,3.055,130.9,5.70529,199.52687525514025,-1.0,-1.0,-1.0,0.0,0.0
177,48.03,40.612,24.3,4.91948,65.59676596886322,-1.0,-1.0,-1.0,0.0,0.0
178,37.46,11.015,177.0,5.55985,145.2765171662634,-1.0,-1.0,-1.0,0.0,0.0
179,47.77,17.436,36.6,5.11424,69.56646626977516,-1.0,-1.0,-1.0,0.0,0.0
180,47.77,25.534,11.7,5.35747,51.51068063358091,-1.0,-1.0,-1.0,0.0,0.0
181,53.65,20.133,126.6,5.42324,75.63208548353533,-1.0,-1.0,-1.0,0.0,0.0
182,39.85,16.166,68.2,5.193,162.39461005210114,-1.0,-1.0,-1.0,0.0,0.0
183,53.76,29.597,144.2,4.24148,146.74007511791058,-1.0,-1.0,-1.0,0.0,0.0
184,52.78,6.0,120.0,5.6701,201.82274538492436,-1.0,-1.0,-1.0,0.0,0.0
185,43.52,3.055,49.1,5.52923,198.93210978650453,-1.0,-1.0,-1.0,0.0,0.0
186,15.89,14.422,73.9,5.80357,177.48403509315116,-1.0,-1.0,-1.0,0.0,0.0
187,35.09,6.429,141.0,5.69432,170.02138560909336,-1.0,-1.0,-1.0,0.0,0.0
188,20.42,4.0,60.0,5.8431,89.72986370452851,-1.0,-1.0,-1.0,0.0,0.0
189,26.09,3.055,169.1,5.52127,166.95455185420923,-1.0,-1.0,-1.0,0.0,0.0
190,56.2,3.055,169.1,4.82511,197.50536271305916,-1.0,-1.0,-1.0,0.0,0.0
191,53.89,15.011,90.0,2.08897,62.68137516971747,-1.0,-1.0,-1.0,0.0,0.0
192,57.92,6.0,60.0,5.87671,57.414945657857665,-1.0,-1.0,-1.0,0.0,0.0
193,20.58,3.055,130.9,5.86241,66.20845854122875,-1.0,-1.0,-1.0,0.0,0.0
194,49.24,23.692,92.4,4.65148,192.58981354596347,-1.0,-1.0,-1.0,0.0,0.0
195,30.61,7.211,73.9,5.82756,200.40921623993376,-1.0,-1.0,-1.0,0.0,0.0
196,40.91,9.452,77.8,5.91121,10.361202569821435,0.0,14.050375941475009,1.0,1.0,0.7
197,53.72,11.547,30.0,5.42295,11.217629237757365,0.0,-1.0,0.0,1.0,0.6
198,59.45,15.1,113.4,5.89446,176.2382764663512,-1.0,-1.0,-1.0,0.0,0.0
199,26.82,20.0,180.0,4.50672,59.66965995966685,-1.0,-1.0,-1.0,0.0,0.0
200,26.82,16.773,33.4,5.76491,46.93243781267605,-1.0,-1.0,-1.0,0.0,0.0
201,17.4,18.33,10.9,5.8506,162.4369850752631,-1.0,-1.0,-1.0,0.0,0.0
202,55.88,32.517,10.2,4.87212,190.8511708084898,-1.0,-1.0,-1.0,0.0,0.0
203,23.61,6.429,39.0,5.88947,168.7315083394972,-1.0,-1.0,-1.0,0.0,0.0
204,59.11,10.583,79.1,5.68926,52.89080620621669,-1.0,-1.0,-1.0,0.0,0.0
205,12.67,18.583,23.8,5.69677,47.32509857704877,-1.0,-1.0,-1.0,0.0,0.0
206,21.85,27.301,96.3,4.17164,94.78279123815811,-1.0,-1.0,-1.0,0.0,0.0
207,39.03,44.467,31.3,5.89746,103.45389720826121,-1.0,-1.0,-1.0,0.0,0.0
208,25.73,27.592,100.4,3.2718,76.09404568052538,-1.0,-1.0,-1.0,0.0,0.0
209,45.27,5.033,53.4,4.16942,85.30709357518427,-1.0,-1.0,-1.0,0.0,0.0
210,49.67,6.0,60.0,4.39099,79.98352399519032,-1.0,-1.0,-1.0,0.0,0.0
211,47.92,7.211,106.1,5.79642,83.72893126559946,-1.0,-1.0,-1.0,0.0,0.0
212,51.03,15.535,75.1,5.90919,124.0244299298505,-1.0,-1.0,-1.0,0.0,0.0
213,51.03,17.474,46.6,5.00251,132.86393163461753,-1.0,-1.0,-1.0,0.0,0.0
214,36.09,20.817,163.9,5.84141,113.16903652099131,-1.0,-1.0,-1.0,0.0,0.0
215,60.01,15.1,173.4,5.47803,44.76882844547518,-1.0,-1.0,-1.0,0.0,0.0
216,5.32,5.033,113.4,5.69974,6.552508642383182,0.0,-1.0,0.0,1.0,1.0
217,54.22,12.858,158.9,5.87649,9.147019445578772,0.0,-1.0,0.0,1.0,0.8
218,49.91,39.209,174.1,5.84633,72.7368640053293,-1.0,-1.0,-1.0,0.0,0.0
219,38.85,11.136,171.1,4.56863,82.3534164535357,-1.0,-1.0,-1.0,0.0,0.0
220,49.11,5.774,150.0,5.40091,140.86104940640865,-1.0,-1.0,-1.0,0.0,0.0
221,58.81,7.211,13.9,5.29262,142.29337222665438,-1.0,-1.0,-1.0,0.0,0.0
222,38.87,3.055,70.9,5.69088,76.4549896192716,-1.0,-1.0,-1.0,0.0,0.0
223,12.56,17.088,125.8,5.2476,78.32549764373192,-1.0,-1.0,-1.0,0.0,0.0
224,50.2,14.0,180.0,4.37093,168.24611970879388,-1.0,-1.0,-1.0,0.0,0.0
225,46.6,8.083,150.0,5.86711,64.50190502946909,-1.0,-1.0,-1.0,0.0,0.0
226,55.33,10.583,19.1,3.9242,71.05534379288446,-1.0,-1.0,-1.0,0.0,0.0
231,46.74,31.005,159.3,5.69297,11.217629237757365,0.0,-1.0,0.0,1.0,0.6
232,31.22,11.136,51.1,4.71018,54.45494457883208,-1.0,-1.0,-1.0,0.0,0.0
233,46.56,15.1,173.4,5.87946,50.505539470622566,-1.0,-1.0,-1.0,0.0,0.0
234,39.47,5.033,66.6,4.03409,140.2722129506208,-1.0,-1.0,-1.0,0.0,0.0
235,45.27,34.078,148.3,5.73998,126.83772578620393,-1.0,-1.0,-1.0,0.0,0.0
237,20.45,8.327,103.9,5.17364,87.31343863113527,-1.0,-1.0,-1.0,0.0,0.0
238,7.9,24.249,30.0,5.53543,91.92480543316594,-1.0,-1.0,-1.0,0.0,0.0
239,34.81,31.005,20.7,5.73446,141.6903171396504,-1.0,-1.0,-1.0,0.0,0.0
240,27.2,11.015,117.0,5.15337,57.15506609484152,-1.0,-1.0,-1.0,0.0,0.0
241,35.91,40.15,37.2,5.55286,56.30897917924621,-1.0,-1.0,-1.0,0.0,0.0
242,43.47,20.817,163.9,5.52653,77.84797890619083,-1.0,-1.0,-1.0,0.0,0.0
245,31.8,25.716,158.9,5.01298,76.81152102375778,-1.0,-1.0,-1.0,0.0,0.0
246,25.12,10.583,79.1,5.84588,52.634286270469964,-1.0,-1.0,-1.0,0.0,0.0
247,39.46,11.719,140.2,5.84729,47.75782372742589,-1.0,-1.0,-1.0,0.0,0.0
248,10.8,14.0,21.8,5.30918,61.12322026498533,-1.0,-1.0,-1.0,0.0,0.0
249,53.05,14.0,21.8,5.19736,61.12322026498533,-1.0,-1.0,-1.0,0.0,0.0
250,44.86,29.052,123.4,5.91134,35.22787256764167,-1.0,-1.0,-1.0,0.0,0.0
251,36.26,22.745,14.7,5.63224,41.602571347784625,-1.0,-1.0,-1.0,0.0,0.0
252,36.26,18.583,143.8,4.46672,31.190936352339754,-1.0,-1.0,-1.0,0.0,0.0
253,51.37,5.292,79.1,5.84551,8.60576923076923,0.0,0.0,2.0,1.0,0.9
254,41.88,1.155,90.0,3.30124,39.1365620124687,-1.0,-1.0,-1.0,0.0,0.0
255,51.29,4.619,30.0,5.13036,36.98310576129702,-1.0,-1.0,-1.0,0.0,0.0
256,36.07,26.23,127.6,5.87134,38.12840812227153,-1.0,-1.0,-1.0,0.0,0.0
257,58.82,14.048,175.3,5.86902,11.54524635666772,0.0,0.0,2.0,1.0,0.7
258,15.73,1.155,150.0,5.91911,52.93354485392523,-1.0,-1.0,-1.0,0.0,0.0
259,48.1,4.163,163.9,5.81004,158.42531950988996,-1.0,-1.0,-1.0,0.0,0.0
260,46.35,3.055,10.9,5.74863,157.84492907195212,-1.0,-1.0,-1.0,0.0,0.0
261,33.11,28.844,13.9,5.39457,136.98704210701771,-1.0,-1.0,-1.0,0.0,0.0
262,57.22,14.468,26.0,2.95776,168.5277144050182,-1.0,-1.0,-1.0,0.0,0.0
263,14.07,39.716,141.3,4.27117,154.0843113818648,-1.0,-1.0,-1.0,0.0,0.0
264,51.43,19.287,98.9,5.86021,10.19608678099754,-1.0,-1.0,-1.0,0.0,0.0
265,43.78,30.265,16.6,5.76873,26.194305137123994,-1.0,-1.0,-1.0,0.0,0.0
266,15.73,13.115,172.4,5.74498,45.47712388513197,-1.0,-1.0,-1.0,0.0,0.0
267,49.55,21.633,73.9,5.757,147.91812268520476,-1.0,-1.0,-1.0,0.0,0.0
268,39.75,2.0,120.0,3.83507,157.80990812864408,-1.0,-1.0,-1.0,0.0,0.0
269,49.71,13.115,52.4,5.0014,30.34869752640584,-1.0,-1.0,-1.0,0.0,0.0
270,40.24,17.01,139.8,5.86544,32.12894084126661,-1.0,-1.0,-1.0,0.0,0.0
271,40.24,16.371,167.8,5.67303,27.642052995319506,-1.0,-1.0,-1.0,0.0,0.0
272,55.03,3.055,130.9,5.53963,159.10513565429753,-1.0,-1.0,-1.0,0.0,0.0
273,36.58,17.088,125.8,5.91023,101.07372568377625,-1.0,-1.0,-1.0,0.0,0.0
274,44.19,24.194,41.9,5.71948,112.76820878916224,-1.0,-1.0,-1.0,0.0,0.0
275,54.49,3.055,70.9,5.8922,43.695011336721436,-1.0,-1.0,-1.0,0.0,0.0
276,21.36,9.866,144.2,5.07743,40.45519976353442,-1.0,-1.0,-1.0,0.0,0.0
277,39.21,21.071,124.7,5.73369,165.7151001453287,-1.0,-1.0,-1.0,0.0,0.0
278,31.91,32.0,180.0,4.96164,156.59992899123117,-1.0,-1.0,-1.0,0.0,0.0
279,51.58,7.024,4.7,5.90639,40.46747425692895,-1.0,-1.0,-1.0,0.0,0.0
280,36.26,3.055,109.1,4.40251,137.55534078226296,-1.0,-1.0,-1.0,0.0,0.0
281,44.28,60.575,22.4,5.78637,121.2486808455365,-1.0,-1.0,-1.0,0.0,0.0
282,42.7,31.048,176.8,5.69689,135.96541752033644,-1.0,-1.0,-1.0,0.0,0.0
283,42.7,16.371,132.2,5.74726,139.37172590591132,-1.0,-1.0,-1.0,0.0,0.0
284,55.33,5.291,40.9,3.70509,53.251555454474804,-1.0,-1.0,-1.0,0.0,0.0
