,misorientation,Length,Trace,Sigma,Distance_Center,Void_id,Rebuild_len,Junction,Prox_par,Void,Void_Parameter
649,49.27,21.385,32.7,3.96558,13.185039370078727,1.0,3.5579642106326594,1.0,0.24097905527825988,1.0,0.4
660,53.26,31.134,125.3,5.87121,9.591960766255172,1.0,2.494417666059294,1.0,0.30406287375570856,1.0,0.8
714,24.74,17.088,5.8,5.86438,3.877952755905511,5.0,9.949070009663625,2.0,0.5999252502130082,1.0,1.0
715,6.08,7.211,133.9,5.60515,9.857963675551874,1.0,1.4210854715202004e-13,2.0,0.12256242382859704,1.0,0.8
716,6.08,5.033,53.4,5.84566,8.543091608910538,1.0,1.4210854715202004e-13,2.0,0.08557920464930112,1.0,1.0
742,19.44,19.287,98.9,5.87344,12.525256827065117,1.0,8.997703003817728,2.0,0.4312240208316059,1.0,0.6
749,13.35,6.11,109.1,5.89586,8.543091608910538,1.0,0.0,2.0,0.10385699492336319,1.0,1.0
750,13.35,4.619,30.0,5.68184,13.539610385494857,1.0,0.0,2.0,0.07855615041257456,1.0,0.4
786,35.01,5.033,6.6,5.00369,12.525256827065117,1.0,-1.0,0.0,0.08560421071548367,1.0,0.6
792,14.61,9.866,144.2,5.23292,21.364419495387367,1.0,5.368425470372397,1.0,0.11387119850439914,1.0,0.0
794,13.07,26.633,72.5,5.47275,17.163668687457413,1.0,10.182754015987264,2.0,0.33575390744771444,1.0,0.2
795,32.57,17.01,121.9,5.82081,17.163668687457413,1.0,-1.0,0.0,0.22626314576389925,1.0,0.2
808,24.74,5.292,40.9,4.93102,8.095549419637734,5.0,2.2122607842787736,2.0,0.26141390683970933,1.0,0.9
813,12.31,9.165,109.1,4.36166,30.69181632294868,1.0,-1.0,0.0,0.0,1.0,0.05
823,30.12,8.083,90.0,5.6538,12.831941822936331,5.0,-1.0,0.0,0.0,1.0,0.8
825,40.62,9.866,144.2,5.82742,12.831941822936331,5.0,-1.0,0.0,0.0,1.0,0.8
1577,40.09,22.271,128.9,5.70315,5.582118920260304,4.0,1.4086263071597775,2.0,0.17670533099612204,1.0,0.9
1631,59.21,20.429,38.4,5.86646,4.70499108327598,4.0,1.800068071283858,2.0,0.3507185467837897,1.0,1.0
1634,45.87,8.718,96.6,5.91966,7.734375,4.0,-1.0,0.0,0.0,1.0,0.8
1641,24.19,8.083,90.0,5.85667,8.076782959096853,4.0,-1.0,0.0,0.0,1.0,0.8
1693,37.8,10.392,150.0,5.79273,1.730422771667804,8.0,-1.0,0.0,0.42351375612749687,1.0,1.0
1733,37.8,12.49,136.1,3.83114,4.893011670019865,8.0,-1.0,0.0,0.0,1.0,1.0
2060,29.24,31.432,170.5,5.87073,8.382135607362777,2.0,-1.0,0.0,1.0,1.0,1.0
2602,46.75,23.352,170.0,5.51889,8.234723902543161,9.0,-1.0,0.0,0.14474468256621506,1.0,1.0
2604,44.94,23.58,12.7,5.64359,9.324872968363465,9.0,0.0,2.0,0.08542196140100225,1.0,0.9
2656,50.33,21.166,139.1,5.89705,9.324872968363465,9.0,0.0,2.0,0.2758413221826214,1.0,0.9
2682,56.06,13.614,162.7,5.09597,4.903905339273623,9.0,-1.0,0.0,0.2595787133476605,1.0,1.0
