,misorientation,Length,Trace,Sigma,Distance_Center,Void_id,Pred_lenght,Junction,Void,Void_Parameter
0,38.94,2.0,180.0,5.7589,531.8837004730864,-1.0,-1.0,-1.0,0.0,0.0
1,44.52,1.155,30.0,5.76002,510.62902254588033,-1.0,-1.0,-1.0,0.0,0.0
2,55.54,1.155,30.0,4.42666,493.96994051572676,-1.0,-1.0,-1.0,0.0,0.0
3,27.91,1.155,30.0,5.90554,484.51733725234317,-1.0,-1.0,-1.0,0.0,0.0
4,34.2,1.155,150.0,5.25327,473.94932358217164,-1.0,-1.0,-1.0,0.0,0.0
5,34.18,1.155,150.0,5.34509,455.348278455983,-1.0,-1.0,-1.0,0.0,0.0
6,16.22,1.155,150.0,3.93254,441.56430742861255,-1.0,-1.0,-1.0,0.0,0.0
7,38.95,1.155,150.0,5.27584,414.495203420666,-1.0,-1.0,-1.0,0.0,0.0
8,36.84,1.155,30.0,3.88385,408.94798529582425,-1.0,-1.0,-1.0,0.0,0.0
9,44.99,1.155,30.0,4.70229,404.53402072101215,-1.0,-1.0,-1.0,0.0,0.0
10,46.88,1.155,150.0,4.17113,373.2818655232133,-1.0,-1.0,-1.0,0.0,0.0
11,54.4,1.155,150.0,5.79481,346.5710110127012,-1.0,-1.0,-1.0,0.0,0.0
12,30.61,1.155,30.0,5.63141,322.35450304920016,-1.0,-1.0,-1.0,0.0,0.0
13,50.71,1.155,30.0,5.6805,318.63468536088067,-1.0,-1.0,-1.0,0.0,0.0
14,48.52,1.155,30.0,5.88626,313.1467525235618,-1.0,-1.0,-1.0,0.0,0.0
15,33.24,1.155,150.0,5.41328,303.377349113979,-1.0,-1.0,-1.0,0.0,0.0
16,48.15,1.155,30.0,5.63518,269.56058884715384,-1.0,-1.0,-1.0,0.0,0.0
17,57.4,1.155,30.0,4.22815,261.6131521474386,-1.0,-1.0,-1.0,0.0,0.0
18,19.54,1.155,30.0,5.04644,254.43223615138425,-1.0,-1.0,-1.0,0.0,0.0
19,42.65,1.155,150.0,5.79524,246.63739832413634,-1.0,-1.0,-1.0,0.0,0.0
20,39.16,1.155,30.0,5.78792,241.826067887979,-1.0,-1.0,-1.0,0.0,0.0
21,50.84,1.155,30.0,5.53471,234.69499072274579,-1.0,-1.0,-1.0,0.0,0.0
22,20.28,1.155,150.0,5.23786,200.92166576561087,-1.0,-1.0,-1.0,0.0,0.0
23,29.29,1.155,30.0,5.6916,181.9649620049567,-1.0,-1.0,-1.0,0.0,0.0
24,26.18,1.155,150.0,5.75727,161.94119562145062,-1.0,-1.0,-1.0,0.0,0.0
