,misorientation,Length,Trace,Sigma,Distance_Center,Void_id,Pred_lenght,Junction,Void,Void_Parameter
0,41.62,2.0,180.0,5.87353,197.5133923625435,-1.0,-1.0,-1.0,0.0,0.0
1,54.65,1.155,30.0,5.88197,193.65494405533553,-1.0,-1.0,-1.0,0.0,0.0
2,22.81,1.155,30.0,5.90809,169.18829032395755,-1.0,-1.0,-1.0,0.0,0.0
3,17.05,1.155,150.0,5.91368,150.0316917579109,-1.0,-1.0,-1.0,0.0,0.0
4,48.99,1.155,150.0,5.90585,124.29849148946445,-1.0,-1.0,-1.0,0.0,0.0
5,33.68,1.155,30.0,5.88043,113.65961866722095,-1.0,-1.0,-1.0,0.0,0.0
6,47.52,1.155,150.0,5.83494,108.89190679853539,-1.0,-1.0,-1.0,0.0,0.0
7,31.35,1.155,30.0,4.74331,98.59093728656306,-1.0,-1.0,-1.0,0.0,0.0
8,54.12,1.155,150.0,4.15311,92.19961255091512,-1.0,-1.0,-1.0,0.0,0.0
9,32.23,1.155,150.0,4.46853,49.346985573500234,-1.0,-1.0,-1.0,0.0,0.0
10,28.45,1.155,30.0,5.89933,48.24588991725371,-1.0,-1.0,-1.0,0.0,0.0
11,45.4,1.155,150.0,5.26613,48.7868309210961,-1.0,-1.0,-1.0,0.0,0.0
12,54.38,1.155,30.0,5.5969,54.71602632699433,-1.0,-1.0,-1.0,0.0,0.0
13,48.73,1.155,30.0,5.43548,70.43326240575273,-1.0,-1.0,-1.0,0.0,0.0
15,31.27,1.155,150.0,5.91577,104.42904534325174,-1.0,-1.0,-1.0,0.0,0.0
16,30.65,1.155,150.0,5.89909,112.00545659650163,-1.0,-1.0,-1.0,0.0,0.0
17,20.71,1.155,150.0,5.08539,116.9997816479954,-1.0,-1.0,-1.0,0.0,0.0
18,42.11,1.155,150.0,5.87007,97.97412860381883,-1.0,-1.0,-1.0,0.0,0.0
19,57.1,1.155,150.0,5.78333,87.40815810802626,-1.0,-1.0,-1.0,0.0,0.0
20,42.76,1.155,30.0,3.73907,54.6789666840186,-1.0,-1.0,-1.0,0.0,0.0
21,54.29,6.429,81.1,5.83032,195.55528783230858,-1.0,-1.0,-1.0,0.0,0.0
22,12.34,15.62,93.7,3.93791,189.06450815597194,-1.0,-1.0,-1.0,0.0,0.0
23,26.88,26.0,87.8,4.68408,176.8117620453891,-1.0,-1.0,-1.0,0.0,0.0
24,44.57,8.718,96.6,3.49379,166.6460865465078,-1.0,-1.0,-1.0,0.0,0.0
25,7.73,27.154,92.1,5.77255,141.8351120826196,-1.0,-1.0,-1.0,0.0,0.0
26,14.18,1.155,30.0,3.83568,149.83625557359085,-1.0,-1.0,-1.0,0.0,0.0
27,58.14,18.475,90.0,5.8334,118.83351072974554,-1.0,-1.0,-1.0,0.0,0.0
28,44.03,2.0,60.0,5.75481,124.38976468554513,-1.0,-1.0,-1.0,0.0,0.0
29,49.76,9.238,90.0,4.171,111.13771303775498,-1.0,-1.0,-1.0,0.0,0.0
30,9.53,3.055,109.1,2.83885,107.67347324440448,-1.0,-1.0,-1.0,0.0,0.0
31,48.65,15.62,86.3,5.81236,102.6430409086847,-1.0,-1.0,-1.0,0.0,0.0
32,45.7,12.702,90.0,5.39086,95.22406311844968,-1.0,-1.0,-1.0,0.0,0.0
33,55.7,6.429,98.9,5.88022,90.07680771243693,-1.0,-1.0,-1.0,0.0,0.0
34,45.16,12.165,85.3,5.89564,56.56109895195808,-1.0,-1.0,-1.0,0.0,0.0
35,40.26,21.385,92.7,5.70543,50.92878433662284,-1.0,-1.0,-1.0,0.0,0.0
36,39.42,11.547,90.0,5.17788,48.356041765002765,-1.0,-1.0,-1.0,0.0,0.0
37,25.96,2.0,60.0,5.86983,48.830408027548025,-1.0,-1.0,-1.0,0.0,0.0
38,52.45,15.621,93.7,5.91489,47.51246476877727,-1.0,-1.0,-1.0,0.0,0.0
39,20.66,28.868,90.0,5.81716,50.76180003756144,-1.0,-1.0,-1.0,0.0,0.0
40,39.1,4.163,76.1,4.91991,48.0167816539049,-1.0,-1.0,-1.0,0.0,0.0
41,38.91,2.0,120.0,5.83562,54.34756174604167,-1.0,-1.0,-1.0,0.0,0.0
42,56.77,19.079,87.0,5.85934,65.7389421891894,-1.0,-1.0,-1.0,0.0,0.0
43,53.1,1.155,150.0,5.30876,70.01599392775393,-1.0,-1.0,-1.0,0.0,0.0
45,18.74,12.166,94.7,5.81352,84.403871173329,-1.0,-1.0,-1.0,0.0,0.0
46,53.8,2.0,120.0,5.83569,104.77619209329241,-1.0,-1.0,-1.0,0.0,0.0
47,51.32,5.292,79.1,5.89404,102.89482417662776,-1.0,-1.0,-1.0,0.0,0.0
48,55.1,6.429,98.9,5.83121,113.65940241183424,-1.0,-1.0,-1.0,0.0,0.0
49,33.23,4.163,76.1,5.82869,110.7855249471355,-1.0,-1.0,-1.0,0.0,0.0
50,33.98,6.429,98.9,5.85682,114.86564383169608,-1.0,-1.0,-1.0,0.0,0.0
51,18.91,7.572,82.4,5.8202,117.51697204736615,-1.0,-1.0,-1.0,0.0,0.0
52,37.29,13.317,94.3,5.90945,93.72220779475674,-1.0,-1.0,-1.0,0.0,0.0
53,29.63,4.163,76.1,5.557,99.00990794501904,-1.0,-1.0,-1.0,0.0,0.0
54,39.87,12.165,94.7,5.92168,83.50800977723135,-1.0,-1.0,-1.0,0.0,0.0
55,25.35,4.163,76.1,4.56682,88.43794614504769,-1.0,-1.0,-1.0,0.0,0.0
56,50.18,12.166,85.3,5.72381,64.84294258395927,-1.0,-1.0,-1.0,0.0,0.0
57,58.59,8.083,90.0,3.86883,57.29572077698012,-1.0,-1.0,-1.0,0.0,0.0
58,53.55,14.468,94.0,5.50826,50.414934252299496,-1.0,-1.0,-1.0,0.0,0.0
59,32.33,1.155,30.0,5.70717,197.46191561309243,-1.0,-1.0,-1.0,0.0,0.0
60,24.6,22.716,37.6,5.60901,187.17125706804597,-1.0,-1.0,-1.0,0.0,0.0
61,29.04,27.301,143.7,5.83775,157.43776462512272,-1.0,-1.0,-1.0,0.0,0.0
62,33.0,24.249,90.0,3.7475,156.94901137793528,-1.0,-1.0,-1.0,0.0,0.0
63,38.72,13.317,154.3,5.52681,147.10400835974417,-1.0,-1.0,-1.0,0.0,0.0
64,18.44,9.165,169.1,5.31186,132.5036116201073,-1.0,-1.0,-1.0,0.0,0.0
65,21.39,16.166,90.0,5.53672,129.34240484683997,-1.0,-1.0,-1.0,0.0,0.0
66,38.98,14.0,38.2,5.70338,126.00148984498003,-1.0,-1.0,-1.0,0.0,0.0
67,46.62,8.083,150.0,5.82098,104.70079931131428,-1.0,-1.0,-1.0,0.0,0.0
68,57.85,10.263,167.0,5.39027,86.06521613000243,-1.0,-1.0,-1.0,0.0,0.0
69,35.78,17.321,90.0,3.34877,83.84780301645188,-1.0,-1.0,-1.0,0.0,0.0
70,59.89,8.718,23.4,5.13585,78.97358136701446,-1.0,-1.0,-1.0,0.0,0.0
71,50.17,3.464,90.0,5.78716,78.68504710774769,-1.0,-1.0,-1.0,0.0,0.0
72,36.24,3.464,90.0,5.86423,75.89535591029842,-1.0,-1.0,-1.0,0.0,0.0
73,50.17,15.011,90.0,5.78716,71.56518642917305,-1.0,-1.0,-1.0,0.0,0.0
74,30.59,8.083,68.2,5.90818,76.30408825456308,-1.0,-1.0,-1.0,0.0,0.0
75,50.07,12.166,25.3,5.15198,67.0906164551951,-1.0,-1.0,-1.0,0.0,0.0
76,43.38,24.249,90.0,5.78941,63.05215425184422,-1.0,-1.0,-1.0,0.0,0.0
77,49.61,11.136,128.9,5.78488,55.12196412390394,-1.0,-1.0,-1.0,0.0,0.0
78,33.88,9.866,35.8,5.70909,46.76672262919169,-1.0,-1.0,-1.0,0.0,0.0
79,48.17,40.0,180.0,5.84927,35.41186126608096,-1.0,-1.0,-1.0,0.0,0.0
80,19.39,22.121,174.0,5.73952,48.99350528165409,-1.0,-1.0,-1.0,0.0,0.0
81,19.39,24.331,25.3,5.82072,36.89111703525761,-1.0,-1.0,-1.0,0.0,0.0
82,38.06,20.785,90.0,5.53452,57.749584334157426,-1.0,-1.0,-1.0,0.0,0.0
83,38.72,3.055,169.1,5.6711,61.038376025908725,-1.0,-1.0,-1.0,0.0,0.0
84,43.98,17.32,90.0,5.76862,3.460679005578863,4.0,-1.0,0.0,1.0,1.0
85,40.38,4.0,180.0,5.74499,69.1177416402679,-1.0,-1.0,-1.0,0.0,0.0
88,14.57,14.0,180.0,5.87328,85.07905055031699,-1.0,-1.0,-1.0,0.0,0.0
89,14.57,6.11,109.1,5.59497,84.28607785850859,-1.0,-1.0,-1.0,0.0,0.0
90,18.93,6.928,90.0,5.84442,89.10877736988328,-1.0,-1.0,-1.0,0.0,0.0
91,18.42,16.0,180.0,5.82316,88.46412876300528,-1.0,-1.0,-1.0,0.0,0.0
92,19.8,19.63,90.0,5.77396,96.0830015953335,-1.0,-1.0,-1.0,0.0,0.0
93,56.97,5.291,19.1,5.36561,100.17127893239234,-1.0,-1.0,-1.0,0.0,0.0
94,56.06,8.083,90.0,5.57136,107.31921314403408,-1.0,-1.0,-1.0,0.0,0.0
95,59.9,10.0,60.0,5.77237,102.05899166967778,-1.0,-1.0,-1.0,0.0,0.0
96,30.17,15.535,164.9,5.91979,108.77334527276963,-1.0,-1.0,-1.0,0.0,0.0
97,59.9,16.289,22.9,5.91157,111.69900563851068,-1.0,-1.0,-1.0,0.0,0.0
98,46.03,28.024,164.5,5.69952,110.70728891562838,-1.0,-1.0,-1.0,0.0,0.0
99,46.03,31.749,19.1,5.51736,113.75052344195693,-1.0,-1.0,-1.0,0.0,0.0
100,50.07,20.785,90.0,5.9147,106.57730348272997,-1.0,-1.0,-1.0,0.0,0.0
101,52.1,11.015,123.0,5.90605,97.37568423243555,-1.0,-1.0,-1.0,0.0,0.0
102,22.33,2.0,180.0,4.30505,89.64064043836133,-1.0,-1.0,-1.0,0.0,0.0
103,18.67,18.475,90.0,5.73046,74.16094527619612,-1.0,-1.0,-1.0,0.0,0.0
104,47.35,13.317,34.3,5.08882,82.03000189481274,-1.0,-1.0,-1.0,0.0,0.0
105,51.45,22.48,11.9,5.86936,69.96278603130155,-1.0,-1.0,-1.0,0.0,0.0
106,45.05,16.166,171.8,5.58445,195.7709737036693,-1.0,-1.0,-1.0,0.0,0.0
107,30.59,1.155,30.0,4.35357,77.14666956126806,-1.0,-1.0,-1.0,0.0,0.0
108,16.4,9.018,63.7,5.5681,92.07906699959996,-1.0,-1.0,-1.0,0.0,0.0
109,16.04,12.49,136.1,4.32146,86.96802293055795,-1.0,-1.0,-1.0,0.0,0.0
110,43.48,15.144,97.6,5.69656,63.14661901592148,-1.0,-1.0,-1.0,0.0,0.0
111,33.36,21.071,4.7,5.27883,55.416541069194935,-1.0,-1.0,-1.0,0.0,0.0
112,33.36,16.773,33.4,5.69683,45.804850004835195,-1.0,-1.0,-1.0,0.0,0.0
113,41.08,16.042,124.1,5.77161,69.72683922056248,-1.0,-1.0,-1.0,0.0,0.0
114,28.39,2.0,60.0,5.3966,67.70654286884421,-1.0,-1.0,-1.0,0.0,0.0
115,45.94,9.866,24.2,4.48553,2.732804165760306,4.0,-1.0,0.0,1.0,1.0
116,14.27,19.079,33.0,5.65656,94.03100180801701,-1.0,-1.0,-1.0,0.0,0.0
117,50.09,30.0,180.0,5.66361,60.81606649745544,-1.0,-1.0,-1.0,0.0,0.0
118,50.09,22.271,128.9,5.50662,59.27624256156653,-1.0,-1.0,-1.0,0.0,0.0
119,56.97,15.875,160.9,3.23512,93.10523559003164,-1.0,-1.0,-1.0,0.0,0.0
120,56.97,9.018,116.3,5.67423,89.58683101647323,-1.0,-1.0,-1.0,0.0,0.0
121,54.69,3.055,169.1,5.49316,50.99458175046972,-1.0,-1.0,-1.0,0.0,0.0
122,40.67,4.163,103.9,4.05149,50.91422256823272,-1.0,-1.0,-1.0,0.0,0.0
123,49.45,11.719,80.2,5.84598,81.1778288667929,-1.0,-1.0,-1.0,0.0,0.0
124,18.07,12.22,130.9,5.78469,74.80581365125947,-1.0,-1.0,-1.0,0.0,0.0
125,25.06,18.475,90.0,5.68172,47.223381462680535,-1.0,-1.0,-1.0,0.0,0.0
126,18.11,4.0,60.0,5.762,50.04928201997966,-1.0,-1.0,-1.0,0.0,0.0
127,32.41,25.716,158.9,5.8858,37.12164226545036,-1.0,-1.0,-1.0,0.0,0.0
128,40.13,7.211,46.1,5.73571,132.1359961918215,-1.0,-1.0,-1.0,0.0,0.0
129,42.2,6.11,109.1,5.88885,129.23832668392336,-1.0,-1.0,-1.0,0.0,0.0
130,46.62,18.903,162.2,4.56945,97.74830669603162,-1.0,-1.0,-1.0,0.0,0.0
131,34.74,16.773,26.6,5.87129,83.82626321055604,-1.0,-1.0,-1.0,0.0,0.0
132,56.99,30.616,28.1,5.91457,46.643481149113065,-1.0,-1.0,-1.0,0.0,0.0
