,misorientation,Length,Trace,Sigma,Distance_Center,Void_id,Rebuild_len,Junction,Prox_par,Void,Void_Parameter
0,43.18,2.0,180.0,5.76249,270.7077295382913,-1.0,-1.0,-1.0,-1.0,0.0,0.0
1,45.02,1.155,30.0,5.28159,230.98240831627598,-1.0,-1.0,-1.0,-1.0,0.0,0.0
2,28.21,1.155,150.0,5.85234,227.3838171558084,-1.0,-1.0,-1.0,-1.0,0.0,0.0
3,51.95,1.155,30.0,5.88672,225.45106116625212,-1.0,-1.0,-1.0,-1.0,0.0,0.0
4,41.89,1.155,150.0,5.83042,217.42743604116396,-1.0,-1.0,-1.0,-1.0,0.0,0.0
5,53.0,1.155,30.0,5.81168,213.7468368234456,-1.0,-1.0,-1.0,-1.0,0.0,0.0
6,42.39,1.155,150.0,5.80288,198.01067010076392,-1.0,-1.0,-1.0,-1.0,0.0,0.0
7,48.13,1.155,150.0,5.80743,189.7919583637674,-1.0,-1.0,-1.0,-1.0,0.0,0.0
8,44.62,1.155,150.0,5.82367,175.2693829852833,-1.0,-1.0,-1.0,-1.0,0.0,0.0
9,18.71,1.155,150.0,5.80453,174.35087802778247,-1.0,-1.0,-1.0,-1.0,0.0,0.0
10,41.68,1.155,30.0,5.58979,171.61152991794256,-1.0,-1.0,-1.0,-1.0,0.0,0.0
11,47.7,1.155,150.0,5.88857,173.6729544203998,-1.0,-1.0,-1.0,-1.0,0.0,0.0
12,39.74,1.155,150.0,4.79336,188.24975089656505,-1.0,-1.0,-1.0,-1.0,0.0,0.0
13,40.44,1.155,150.0,5.02192,198.39360025009574,-1.0,-1.0,-1.0,-1.0,0.0,0.0
14,52.82,1.155,30.0,5.40506,236.89950603146812,-1.0,-1.0,-1.0,-1.0,0.0,0.0
15,29.05,1.155,150.0,5.81338,250.89930661017277,-1.0,-1.0,-1.0,-1.0,0.0,0.0
16,51.0,1.155,30.0,5.3806,300.34812629745863,-1.0,-1.0,-1.0,-1.0,0.0,0.0
17,54.18,1.155,30.0,5.89265,340.9330690979452,-1.0,-1.0,-1.0,-1.0,0.0,0.0
18,42.64,1.155,30.0,5.85512,352.32231389410805,-1.0,-1.0,-1.0,-1.0,0.0,0.0
19,24.26,1.155,30.0,5.6683,359.9831633128549,-1.0,-1.0,-1.0,-1.0,0.0,0.0
20,18.47,1.155,30.0,3.13465,387.1477930532546,-1.0,-1.0,-1.0,-1.0,0.0,0.0
21,52.08,1.155,30.0,4.93529,422.7446881628391,-1.0,-1.0,-1.0,-1.0,0.0,0.0
22,41.62,1.155,150.0,5.45825,428.74573057318133,-1.0,-1.0,-1.0,-1.0,0.0,0.0
23,20.1,1.155,150.0,4.53086,450.38359129148864,-1.0,-1.0,-1.0,-1.0,0.0,0.0
24,11.05,1.155,30.0,5.7816,439.5100431905395,-1.0,-1.0,-1.0,-1.0,0.0,0.0
25,50.94,1.155,150.0,5.8851,402.5479241056926,-1.0,-1.0,-1.0,-1.0,0.0,0.0
26,50.92,1.155,150.0,5.14005,380.82314294730674,-1.0,-1.0,-1.0,-1.0,0.0,0.0
27,39.58,1.155,30.0,5.84378,339.5784471657904,-1.0,-1.0,-1.0,-1.0,0.0,0.0
28,32.09,1.155,150.0,4.83232,307.06116798863843,-1.0,-1.0,-1.0,-1.0,0.0,0.0
29,45.52,1.155,150.0,5.79926,285.4106761348585,-1.0,-1.0,-1.0,-1.0,0.0,0.0
30,49.44,1.155,30.0,5.85209,274.5957041953169,-1.0,-1.0,-1.0,-1.0,0.0,0.0
31,45.62,1.155,30.0,5.84563,205.6209849379144,-1.0,-1.0,-1.0,-1.0,0.0,0.0
32,41.35,1.155,30.0,3.51509,162.88596007808985,-1.0,-1.0,-1.0,-1.0,0.0,0.0
33,42.81,1.155,30.0,5.90066,133.3210915763948,-1.0,-1.0,-1.0,-1.0,0.0,0.0
34,43.32,1.155,150.0,5.60564,86.26716386041872,-1.0,-1.0,-1.0,-1.0,0.0,0.0
35,58.7,1.155,150.0,5.57015,45.07904119094456,-1.0,-1.0,-1.0,-1.0,0.0,0.0
36,44.15,1.155,150.0,5.89402,43.511819983957324,-1.0,-1.0,-1.0,-1.0,0.0,0.0
37,35.48,1.155,30.0,4.76953,59.60780563780036,-1.0,-1.0,-1.0,-1.0,0.0,0.0
