,misorientation,Length,Trace,Sigma,Distance_Center,Void_id,Rebuild_len,Junction,Prox_par,Void,Void_Parameter
0,46.4,2.0,180.0,5.25706,503.57162085994463,-1.0,-1.0,-1.0,-1.0,0.0,0.0
1,41.85,1.155,30.0,5.87297,498.3519658845569,-1.0,-1.0,-1.0,-1.0,0.0,0.0
2,30.2,1.155,150.0,5.58954,474.91857349023746,-1.0,-1.0,-1.0,-1.0,0.0,0.0
3,18.17,1.155,150.0,5.68918,469.40977485664865,-1.0,-1.0,-1.0,-1.0,0.0,0.0
4,59.45,1.155,30.0,5.12743,465.28583361501273,-1.0,-1.0,-1.0,-1.0,0.0,0.0
5,54.29,1.155,150.0,4.45137,447.40944200979686,-1.0,-1.0,-1.0,-1.0,0.0,0.0
6,55.78,13.317,94.3,2.33171,410.38947547651753,-1.0,-1.0,-1.0,-1.0,0.0,0.0
7,34.72,1.155,30.0,3.94877,404.92210134058297,-1.0,-1.0,-1.0,-1.0,0.0,0.0
8,51.32,1.155,150.0,5.59268,368.115346602394,-1.0,-1.0,-1.0,-1.0,0.0,0.0
9,44.1,1.155,150.0,5.69849,365.40105041547514,-1.0,-1.0,-1.0,-1.0,0.0,0.0
10,21.1,1.155,150.0,5.87181,330.2056921198598,-1.0,-1.0,-1.0,-1.0,0.0,0.0
11,39.54,1.155,30.0,5.86828,304.68811369962367,-1.0,-1.0,-1.0,-1.0,0.0,0.0
12,33.74,1.155,150.0,5.89462,268.8077884535111,-1.0,-1.0,-1.0,-1.0,0.0,0.0
13,9.86,1.155,150.0,5.73295,263.5389991670264,-1.0,-1.0,-1.0,-1.0,0.0,0.0
14,56.9,1.155,150.0,5.88136,260.9138449741052,-1.0,-1.0,-1.0,-1.0,0.0,0.0
15,45.21,1.155,30.0,5.90337,238.73484740631534,-1.0,-1.0,-1.0,-1.0,0.0,0.0
16,39.78,1.155,150.0,5.89452,232.27675874642483,-1.0,-1.0,-1.0,-1.0,0.0,0.0
17,21.95,1.155,150.0,5.85756,199.3088669785067,-1.0,-1.0,-1.0,-1.0,0.0,0.0
18,56.05,1.155,30.0,4.26147,195.58257456841795,-1.0,-1.0,-1.0,-1.0,0.0,0.0
19,33.34,1.155,150.0,1.61259,179.69773324298242,-1.0,-1.0,-1.0,-1.0,0.0,0.0
20,47.97,1.155,150.0,5.88331,177.2935250240905,-1.0,-1.0,-1.0,-1.0,0.0,0.0
21,28.46,1.155,30.0,3.56289,152.89204494526294,-1.0,-1.0,-1.0,-1.0,0.0,0.0
22,54.87,1.155,30.0,5.46016,135.65831913340227,-1.0,-1.0,-1.0,-1.0,0.0,0.0
23,37.72,1.155,150.0,4.22737,128.62737006408244,-1.0,-1.0,-1.0,-1.0,0.0,0.0
24,29.75,1.155,30.0,5.71135,108.62807510731567,-1.0,-1.0,-1.0,-1.0,0.0,0.0
25,41.76,1.155,150.0,5.81621,94.28863103023687,-1.0,-1.0,-1.0,-1.0,0.0,0.0
26,49.76,1.155,30.0,4.90888,93.1575754035566,-1.0,-1.0,-1.0,-1.0,0.0,0.0
27,29.34,1.155,30.0,5.89745,97.82822621908312,-1.0,-1.0,-1.0,-1.0,0.0,0.0
28,24.31,1.155,150.0,5.56448,106.69291528905511,-1.0,-1.0,-1.0,-1.0,0.0,0.0
29,16.72,1.155,150.0,4.21169,112.75127618674603,-1.0,-1.0,-1.0,-1.0,0.0,0.0
30,42.24,1.155,150.0,5.34492,123.20845519923573,-1.0,-1.0,-1.0,-1.0,0.0,0.0
31,35.91,1.155,30.0,5.51417,140.16974801856475,-1.0,-1.0,-1.0,-1.0,0.0,0.0
32,39.12,1.155,150.0,5.85292,147.709992949265,-1.0,-1.0,-1.0,-1.0,0.0,0.0
33,48.2,1.155,150.0,5.91728,156.6369175172803,-1.0,-1.0,-1.0,-1.0,0.0,0.0
34,59.15,1.155,30.0,5.59027,174.0964358770885,-1.0,-1.0,-1.0,-1.0,0.0,0.0
35,52.66,1.155,30.0,5.2589,193.51315835684215,-1.0,-1.0,-1.0,-1.0,0.0,0.0
36,13.44,6.429,81.1,5.13869,500.9631902163771,-1.0,-1.0,-1.0,-1.0,0.0,0.0
37,34.88,19.079,93.0,5.87917,490.8418395137907,-1.0,-1.0,-1.0,-1.0,0.0,0.0
38,50.58,6.928,90.0,5.52162,471.85403492307233,-1.0,-1.0,-1.0,-1.0,0.0,0.0
39,32.65,11.015,84.8,5.82673,478.89393222141456,-1.0,-1.0,-1.0,-1.0,0.0,0.0
40,41.75,3.055,109.1,5.72186,467.87539142587707,-1.0,-1.0,-1.0,-1.0,0.0,0.0
41,42.55,34.078,91.7,5.87931,433.50997076060935,-1.0,-1.0,-1.0,-1.0,0.0,0.0
42,42.55,29.28,172.1,5.44045,415.93440644660103,-1.0,-1.0,-1.0,-1.0,0.0,0.0
43,46.97,14.468,86.0,5.85941,452.73840273175995,-1.0,-1.0,-1.0,-1.0,0.0,0.0
44,44.84,21.385,92.7,5.21872,396.5344869523108,-1.0,-1.0,-1.0,-1.0,0.0,0.0
45,40.18,3.464,90.0,5.87972,366.42843072271427,-1.0,-1.0,-1.0,-1.0,0.0,0.0
46,57.12,26.0,87.8,5.91943,377.8919587787455,-1.0,-1.0,-1.0,-1.0,0.0,0.0
47,52.96,9.866,95.8,5.17507,361.11762900560706,-1.0,-1.0,-1.0,-1.0,0.0,0.0
48,33.38,12.166,94.7,4.12099,325.03724899378426,-1.0,-1.0,-1.0,-1.0,0.0,0.0
49,53.26,1.155,30.0,5.87793,329.97947429636093,-1.0,-1.0,-1.0,-1.0,0.0,0.0
50,39.5,20.232,87.2,5.48202,312.485813465536,-1.0,-1.0,-1.0,-1.0,0.0,0.0
51,50.56,15.621,93.7,5.74457,298.64245952809785,-1.0,-1.0,-1.0,-1.0,0.0,0.0
52,35.4,2.0,120.0,4.11487,267.6498249447248,-1.0,-1.0,-1.0,-1.0,0.0,0.0
53,55.97,31.77,88.2,3.84258,280.4400681921502,-1.0,-1.0,-1.0,-1.0,0.0,0.0
54,33.96,3.464,90.0,5.82325,261.8630868135758,-1.0,-1.0,-1.0,-1.0,0.0,0.0
55,40.19,5.291,79.1,5.45211,265.0120524789284,-1.0,-1.0,-1.0,-1.0,0.0,0.0
56,38.04,2.0,120.0,5.72058,259.7510431544232,-1.0,-1.0,-1.0,-1.0,0.0,0.0
57,48.94,12.166,85.3,5.90113,243.18690843082803,-1.0,-1.0,-1.0,-1.0,0.0,0.0
58,36.08,8.718,96.6,5.58019,235.40107193258606,-1.0,-1.0,-1.0,-1.0,0.0,0.0
59,52.62,41.004,91.4,5.0359,216.57441545479946,-1.0,-1.0,-1.0,-1.0,0.0,0.0
60,49.16,1.155,30.0,5.90986,231.95505384080752,-1.0,-1.0,-1.0,-1.0,0.0,0.0
61,49.81,4.619,90.0,4.85151,197.25365575187973,-1.0,-1.0,-1.0,-1.0,0.0,0.0
62,55.11,4.163,76.1,5.31849,200.18018321136876,-1.0,-1.0,-1.0,-1.0,0.0,0.0
63,45.58,1.155,150.0,5.8683,195.2004042602316,-1.0,-1.0,-1.0,-1.0,0.0,0.0
64,34.85,3.464,90.0,5.80614,178.08471340360137,-1.0,-1.0,-1.0,-1.0,0.0,0.0
65,58.35,22.539,87.5,5.84207,186.98458845611438,-1.0,-1.0,-1.0,-1.0,0.0,0.0
