,misorientation,Length,Trace,Sigma,Distance_Center,Void_id,Rebuild_len,Junction,Prox_par,Void,Void_Parameter
0,55.98,1.155,150.0,5.51196,320.1740859551693,-1.0,-1.0,-1.0,-1.0,0.0,0.0
1,30.81,1.155,150.0,5.86093,314.72322360890536,-1.0,-1.0,-1.0,-1.0,0.0,0.0
2,21.41,1.155,30.0,4.20549,295.4662171524401,-1.0,-1.0,-1.0,-1.0,0.0,0.0
3,43.69,1.155,150.0,5.18343,276.25756128733735,-1.0,-1.0,-1.0,-1.0,0.0,0.0
4,58.89,1.155,150.0,5.70621,264.68890883593525,-1.0,-1.0,-1.0,-1.0,0.0,0.0
5,43.07,1.155,150.0,5.49147,258.02013324013114,-1.0,-1.0,-1.0,-1.0,0.0,0.0
6,56.49,1.155,150.0,5.46741,243.75720216791697,-1.0,-1.0,-1.0,-1.0,0.0,0.0
7,24.72,1.155,30.0,5.87066,239.20890710270126,-1.0,-1.0,-1.0,-1.0,0.0,0.0
8,49.49,1.155,30.0,5.59121,239.77544550608766,-1.0,-1.0,-1.0,-1.0,0.0,0.0
9,28.57,1.155,150.0,5.60695,244.82627680635258,-1.0,-1.0,-1.0,-1.0,0.0,0.0
10,56.2,1.155,30.0,5.5445,250.69194746760144,-1.0,-1.0,-1.0,-1.0,0.0,0.0
11,49.66,1.155,30.0,5.30391,238.9905252134704,-1.0,-1.0,-1.0,-1.0,0.0,0.0
12,49.89,1.155,30.0,5.90682,202.65619105717164,-1.0,-1.0,-1.0,-1.0,0.0,0.0
13,46.92,1.155,150.0,5.83782,137.39816768889364,-1.0,-1.0,-1.0,-1.0,0.0,0.0
14,1.16,1.155,30.0,5.55798,98.11462221875821,-1.0,-1.0,-1.0,-1.0,0.0,0.0
15,10.39,1.155,150.0,5.76408,76.13464431953454,-1.0,-1.0,-1.0,-1.0,0.0,0.0
16,10.3,1.155,30.0,5.652,60.73440906626757,-1.0,-1.0,-1.0,-1.0,0.0,0.0
