,misorientation,Length,Trace,Sigma,Distance_Center,Void_id,Rebuild_len,Junction,Prox_par,Void,Void_Parameter
5120,32.71,43.879,16.8,5.5947,22.605758274485737,30.0,-1.0,0.0,0.0,1.0,0.8
5186,51.74,18.33,130.9,5.70003,14.623232832606666,4.0,3.066030267479994,2.0,0.12166786775714263,1.0,0.8
5191,15.92,29.866,20.4,5.83992,14.028273983999357,4.0,3.3967413026925146,2.0,0.15703082906731497,1.0,0.8
5497,47.75,9.866,95.8,5.5779,4.31957756953895,2.0,-1.0,0.0,1.0,1.0,1.0
5616,45.43,12.166,154.7,3.60782,8.476514365824146,1.0,12.336392125809692,2.0,0.8413001304475806,1.0,1.0
5635,52.18,20.232,147.2,5.87739,11.039091888010448,15.0,0.49849803303145923,1.0,0.18758996862380276,1.0,0.9
5743,14.41,8.0,120.0,5.27591,8.0283367550876,1.0,2.676112251695867,2.0,0.22608222001429934,1.0,1.0
5804,37.47,7.211,166.1,5.87564,8.467960528523745,15.0,10.329859743671426,1.0,0.7065193538800151,1.0,1.0
5827,33.7,10.263,133.0,5.90114,12.73191491082504,15.0,0.8831273510409846,1.0,0.03942532817147253,1.0,0.7
5833,58.9,7.211,73.9,5.78239,11.051394153659672,15.0,0.6677287576358651,1.0,0.25899604262085973,1.0,0.9
5840,58.05,18.148,7.3,5.90744,14.028273983999572,15.0,-1.0,0.0,0.0,1.0,0.7
6213,51.16,19.425,168.0,5.87266,12.948242752812684,0.0,-1.0,0.0,1.0,1.0,1.0
6224,58.99,35.233,15.2,5.16872,12.224528621957363,18.0,23.422658274179405,2.0,1.0828080952235388,1.0,0.9
6275,51.96,14.0,158.2,5.81309,4.316080917604312,21.0,1.3049557194416508,2.0,0.3550603838883698,1.0,1.0
6327,34.05,16.0,60.0,5.8645,9.660119492525963,28.0,-1.0,0.0,0.0,1.0,0.8
6341,31.68,31.177,150.0,5.85836,10.70444900678357,18.0,-1.0,0.0,0.45489919664987727,1.0,1.0
6342,54.63,14.0,81.8,5.83418,4.316080917604312,21.0,6.843443482514918,2.0,0.9069916423877633,1.0,1.0
6346,16.47,11.719,99.8,5.67583,4.933038316936355,21.0,-1.0,0.0,0.151936053967423,1.0,0.9
6352,53.26,10.0,180.0,5.77619,4.933038316936355,28.0,-1.0,0.0,0.4187195114225837,1.0,1.0
6385,52.58,16.0,120.0,5.51408,5.98598702236715,28.0,-1.0,0.0,0.0,1.0,0.9
6404,49.89,16.0,120.0,5.84423,6.100396276134561,12.0,0.0,2.0,0.38486679746767044,1.0,1.0
6425,35.15,17.474,13.4,5.43154,8.726088376655058,28.0,-1.0,0.0,0.0,1.0,0.9
6437,49.13,9.165,169.1,5.90892,13.213673098247922,12.0,-1.0,0.0,0.12716249225630963,1.0,0.9
6500,54.22,27.006,1.2,5.74618,10.305235383017422,12.0,9.590484282073021,2.0,0.5536359460405305,1.0,0.9
6522,15.54,7.211,166.1,2.70135,13.666554734927136,18.0,2.686403153152931,2.0,0.12679237999372736,1.0,0.9
