,misorientation,Length,Trace,Sigma,Distance_Center,Void_id,Rebuild_len,Junction,Prox_par,Void,Void_Parameter
0,42.31,2.0,180.0,2.91243,268.71741254872074,-1.0,-1.0,-1.0,-1.0,0.0,0.0
1,32.82,1.155,30.0,5.89295,260.41640127131456,-1.0,-1.0,-1.0,-1.0,0.0,0.0
2,32.77,1.155,30.0,3.889,253.68737136381557,-1.0,-1.0,-1.0,-1.0,0.0,0.0
3,59.83,1.155,30.0,4.8515,248.12784268461306,-1.0,-1.0,-1.0,-1.0,0.0,0.0
4,43.41,1.155,30.0,5.88403,247.2207973933786,-1.0,-1.0,-1.0,-1.0,0.0,0.0
5,44.3,1.155,30.0,5.76791,247.08845494441252,-1.0,-1.0,-1.0,-1.0,0.0,0.0
6,15.01,1.155,150.0,5.80943,246.92600481321404,-1.0,-1.0,-1.0,-1.0,0.0,0.0
7,59.43,1.155,150.0,5.66357,247.0427835493397,-1.0,-1.0,-1.0,-1.0,0.0,0.0
8,39.0,1.155,150.0,5.84082,247.73250491220713,-1.0,-1.0,-1.0,-1.0,0.0,0.0
9,37.43,1.155,150.0,4.05811,249.4432245578697,-1.0,-1.0,-1.0,-1.0,0.0,0.0
10,27.07,1.155,150.0,5.82621,254.82942880377988,-1.0,-1.0,-1.0,-1.0,0.0,0.0
11,44.85,1.155,150.0,5.69102,263.02134171799435,-1.0,-1.0,-1.0,-1.0,0.0,0.0
12,58.68,1.155,150.0,4.07825,273.766069397693,-1.0,-1.0,-1.0,-1.0,0.0,0.0
13,47.24,1.155,30.0,5.11296,290.7505028190268,-1.0,-1.0,-1.0,-1.0,0.0,0.0
14,9.89,1.155,150.0,4.98875,293.2060392446339,-1.0,-1.0,-1.0,-1.0,0.0,0.0
15,5.74,1.155,150.0,5.62919,303.5300882952385,-1.0,-1.0,-1.0,-1.0,0.0,0.0
16,54.02,1.155,30.0,5.86443,306.2290212551686,-1.0,-1.0,-1.0,-1.0,0.0,0.0
17,48.6,1.155,150.0,5.84423,318.43347690050905,-1.0,-1.0,-1.0,-1.0,0.0,0.0
