,misorientation,Length,Trace,Sigma,Distance_Center,Void_id,Rebuild_len,Junction,Prox_par,Void,Void_Parameter
736,32.48,17.776,17.0,5.87986,17.947286910021507,5.0,12.2566496035974,2.0,0.3571521409670289,1.0,0.7
748,45.85,22.121,6.0,5.86231,15.471255528678107,5.0,-1.0,0.0,0.16186074378162318,1.0,0.8
799,36.87,5.033,6.6,5.66959,12.682443315859162,5.0,-1.0,0.0,0.11233002500887669,1.0,1.0
838,32.67,27.495,169.1,3.99114,13.080704692685664,5.0,9.77940213653774,2.0,0.5094011774475345,1.0,1.0
851,47.63,26.23,172.4,5.5892,15.243925090972299,5.0,-1.0,0.0,0.13139512656994007,1.0,0.9
910,57.01,39.004,179.2,5.73008,11.82825587541918,8.0,-1.0,0.0,1.0,1.0,1.0
1766,21.51,28.355,162.2,4.40193,10.676115030337721,7.0,9.780869436598392,2.0,0.4280261312257942,1.0,0.8
1768,30.44,27.055,3.7,4.6889,10.10821478212778,7.0,8.44026299530956,2.0,0.402614846061564,1.0,0.9
1814,29.88,29.484,161.7,5.84615,15.471255528678096,7.0,0.0,3.0,0.20287186504816937,1.0,0.6
1900,10.17,6.928,90.0,5.91352,1.982130622280137,4.0,-1.0,0.0,1.0,1.0,1.0
1981,25.54,8.718,96.6,5.56275,8.862970907931357,7.0,0.0,3.0,0.23949300895937947,1.0,1.0
1982,29.39,22.121,6.0,5.90456,15.471255528678096,7.0,0.0,3.0,0.04738374569881439,1.0,0.6
1983,29.39,31.177,150.0,5.87652,12.308182428340775,6.0,1.396874946261654,2.0,0.38367324201504666,1.0,0.9
2001,16.1,14.189,129.4,5.88245,12.596143462078823,7.0,-1.0,0.0,0.08882648242505774,1.0,0.7
2013,13.28,19.287,158.9,5.32434,11.661258119980076,7.0,-1.0,0.0,0.1401470046983707,1.0,0.7
2113,54.35,6.0,120.0,4.35327,16.654920346124268,6.0,-1.0,0.0,0.1429364859028927,1.0,0.6
2208,15.56,6.928,150.0,5.82861,8.724957728513894,6.0,-1.0,0.0,0.16502748345286214,1.0,1.0
2235,39.1,25.06,176.0,5.41113,13.78565917995808,6.0,2.354287219508339,2.0,0.22757481283230452,1.0,0.7
2252,14.91,5.033,113.4,5.90368,12.538300656906506,6.0,1.723838145009635,2.0,0.16090857961136903,1.0,0.9
2270,47.22,9.866,155.8,5.65688,15.98184199332668,6.0,0.36722248727820783,2.0,0.061500076449763595,1.0,0.7
