,misorientation,Length,Trace,Sigma,Distance_Center,Void_id,Rebuild_len,Junction,Prox_par,Void,Void_Parameter
83,52.94,17.776,17.0,5.92169,12.178426485241323,6.0,-1.0,0.0,0.0,1.0,0.2
112,36.9,23.352,10.0,5.8702,11.24307612909579,6.0,-1.0,0.0,0.0,1.0,0.4
151,42.26,8.0,120.0,5.13326,6.616649546403264,6.0,2.6833394093039247,1.0,0.3318290530423522,1.0,1.0
156,45.73,11.719,39.8,5.69258,11.02065718582117,6.0,-1.0,0.0,0.32559399206569994,1.0,0.6
173,35.2,6.0,180.0,5.6817,10.527658099662697,6.0,0.0,2.0,0.16020633646966811,1.0,0.6
190,41.43,26.907,134.9,5.82959,10.527658099662697,6.0,0.0,2.0,0.014415809245531349,1.0,0.6
191,14.98,5.292,19.1,5.74804,8.801919578631527,6.0,0.0,2.0,0.16431154325014766,1.0,0.7
210,43.54,6.928,90.0,5.84706,7.511014277015152,6.0,-1.0,0.0,0.19337573654726356,1.0,0.9
211,42.22,26.153,36.6,5.53159,11.980112100565458,6.0,-1.0,0.0,0.0,1.0,0.2
213,46.46,4.163,76.1,3.70729,7.674218749999998,6.0,-1.0,0.0,0.129252255671747,1.0,0.9
216,38.29,42.0,180.0,5.58546,10.357935514852654,6.0,0.0,2.0,0.023881786895914775,1.0,0.7
302,11.29,13.614,162.7,5.21413,6.616649546403271,1.0,-1.0,0.0,0.12161647398011066,1.0,1.0
362,30.6,4.163,103.9,5.89609,9.077733941381057,1.0,3.958796461753146,2.0,0.16451718598813656,1.0,0.8
365,9.78,5.291,139.1,5.6497,7.406957335433171,1.0,1.7556322752251543,2.0,0.16423729421008518,1.0,0.9
377,8.03,8.718,96.6,5.88666,8.400727525797691,1.0,-1.0,0.0,0.16325863781134844,1.0,0.9
1041,17.63,13.115,52.4,5.91757,8.4097486094749,0.0,8.918718869293475,2.0,0.398157092379173,1.0,0.9
1078,10.83,4.163,103.9,5.91538,5.581250000000011,0.0,-1.0,0.0,0.24556310395838882,1.0,1.0
1081,17.63,5.292,40.9,5.5963,6.867865377932822,0.0,5.4424600531979745,2.0,0.28793484286547116,1.0,1.0
1259,37.87,7.211,13.9,4.34178,2.876025006444686,5.0,4.065108964262419,2.0,0.4571533418393528,1.0,1.0
1279,37.87,21.008,178.4,5.88461,4.411099697602147,5.0,2.9916064580575914,2.0,0.2791980604209945,1.0,1.0
1894,61.16,46.361,172.8,5.17117,15.913687908875415,2.0,-1.0,0.0,0.0,1.0,0.4
1943,43.96,41.617,152.8,5.63471,9.373948582591622,3.0,-1.0,0.0,0.06983678742182003,1.0,0.9
1993,28.95,9.165,49.1,5.88755,13.310989847301974,2.0,4.543572514541165,2.0,0.13561903774386264,1.0,0.8
1995,18.34,7.024,124.7,5.86805,10.48794005794198,2.0,6.225164248082477,2.0,0.30147606832215856,1.0,1.0
1996,54.9,9.165,10.9,5.2578,10.894959822814698,2.0,8.498581520751928,2.0,0.39719233186447156,1.0,1.0
2007,5.44,4.163,136.1,5.38108,13.1361715414466,2.0,-1.0,0.0,0.13551745364258233,1.0,0.8
2029,21.25,19.425,72.0,3.63314,14.529103605587094,2.0,2.4009235396054924,2.0,0.07238101707235889,1.0,0.6
2038,11.78,5.774,150.0,4.6795,5.612508645610517,3.0,-1.0,0.0,0.19643291510937821,1.0,1.0
2039,9.34,5.292,139.1,5.674,14.357680019579526,2.0,-1.0,0.0,0.0,1.0,0.6
2044,14.94,5.033,113.4,5.18745,15.47524325624571,2.0,-1.0,0.0,0.0,1.0,0.4
2054,3.87,5.292,100.9,5.75713,16.62751323320614,2.0,-1.0,0.0,0.0,1.0,0.4
2059,44.4,44.677,15.7,1.74124,10.913781061877012,3.0,-1.0,0.0,0.0,1.0,0.9
