,misorientation,Length,Trace,Sigma,Distance_Center,Void_id,Pred_lenght,Junction,Void,Void_Parameter
0,42.45,2.0,180.0,4.58286,350.6087294581677,-1.0,-1.0,-1,0,0.0
1,54.15,1.155,150.0,5.69476,326.1187541981844,-1.0,-1.0,-1,0,0.0
2,42.66,1.155,150.0,5.58359,299.2642870747606,-1.0,-1.0,-1,0,0.0
3,42.13,1.155,150.0,4.18783,289.9672639310382,-1.0,-1.0,-1,0,0.0
4,47.4,1.155,150.0,5.70482,286.2993418796109,-1.0,-1.0,-1,0,0.0
5,25.21,1.155,30.0,5.75509,258.9627223413684,-1.0,-1.0,-1,0,0.0
6,57.85,1.155,30.0,5.87127,247.37425279565727,-1.0,-1.0,-1,0,0.0
7,23.43,1.155,150.0,5.76228,225.26442284378712,-1.0,-1.0,-1,0,0.0
8,24.59,1.155,150.0,5.90276,213.1103469966522,-1.0,-1.0,-1,0,0.0
9,14.59,1.155,30.0,5.86834,206.38797507741856,-1.0,-1.0,-1,0,0.0
10,41.71,1.155,150.0,4.62274,202.4204283837909,-1.0,-1.0,-1,0,0.0
11,56.86,1.155,150.0,5.92073,196.2299565200398,-1.0,-1.0,-1,0,0.0
12,55.46,1.155,30.0,5.54164,185.45344755798118,-1.0,-1.0,-1,0,0.0
13,54.77,1.155,30.0,5.85853,179.54222634267518,-1.0,-1.0,-1,0,0.0
14,43.24,1.155,30.0,3.3412,178.79517992448643,-1.0,-1.0,-1,0,0.0
15,51.59,1.155,150.0,5.78343,180.43333446523184,-1.0,-1.0,-1,0,0.0
16,57.57,1.155,150.0,5.77405,183.36673081249018,-1.0,-1.0,-1,0,0.0
17,29.61,1.155,30.0,4.89783,184.17777989789852,-1.0,-1.0,-1,0,0.0
18,29.77,8.083,90.0,5.92003,323.48956846032047,-1.0,-1.0,-1,0,0.0
19,50.36,4.163,76.1,5.8621,326.7291154754342,-1.0,-1.0,-1,0,0.0
20,31.33,8.718,96.6,5.63128,315.3759342421777,-1.0,-1.0,-1,0,0.0
21,57.6,3.055,70.9,5.71583,312.16471591682284,-1.0,-1.0,-1,0,0.0
22,56.39,17.321,90.0,5.11212,303.6198400023239,-1.0,-1.0,-1,0,0.0
23,20.37,8.718,96.6,5.801,296.3622259596933,-1.0,-1.0,-1,0,0.0
24,41.59,6.928,90.0,5.51431,287.7669177975409,-1.0,-1.0,-1,0,0.0
25,36.37,8.718,83.4,5.70444,291.7083664435822,-1.0,-1.0,-1,0,0.0
26,28.68,6.429,98.9,5.88508,284.04927692304466,-1.0,-1.0,-1,0,0.0
27,37.03,19.079,87.0,5.33228,263.3390267954685,-1.0,-1.0,-1,0,0.0
28,48.46,7.572,97.6,5.38688,256.8061143177766,-1.0,-1.0,-1,0,0.0
29,48.12,16.773,86.6,5.37589,250.9704729668059,-1.0,-1.0,-1,0,0.0
30,27.3,5.292,100.9,5.86984,245.80646156554653,-1.0,-1.0,-1,0,0.0
31,41.25,12.166,94.7,3.78804,222.13679694098812,-1.0,-1.0,-1,0,0.0
32,36.65,45.622,88.8,4.92815,234.31255850366998,-1.0,-1.0,-1,0,0.0
33,30.49,13.317,94.3,5.78444,210.02371547646402,-1.0,-1.0,-1,0,0.0
34,26.46,19.079,87.0,5.60702,216.00877720072364,-1.0,-1.0,-1,0,0.0
35,47.72,5.292,79.1,5.77319,206.78381770804884,-1.0,-1.0,-1,0,0.0
36,48.63,12.702,90.0,5.81153,204.07530973272114,-1.0,-1.0,-1,0,0.0
37,21.14,12.166,94.7,5.74872,199.83986938026715,-1.0,-1.0,-1,0,0.0
