,misorientation,Length,Trace,Sigma,Distance_Center,Void_id,Rebuild_len,Junction,Prox_par,Void,Void_Parameter
111,50.44,37.541,31.5,5.14586,2.862205597673974,0.0,-1.0,0.0,0.10729171835085781,1.0,1.0
162,39.67,18.583,83.8,5.62717,2.862205597673974,0.0,0.0,2.0,0.7776522091761972,1.0,1.0
163,36.26,30.616,148.1,5.09991,2.862205597673974,0.0,0.0,2.0,0.030725051166142835,1.0,1.0
288,53.76,13.614,162.7,5.71259,4.535463782223004,9.0,5.407644078810305,2.0,0.3538267952342086,1.0,1.0
350,53.76,13.856,30.0,5.90612,4.49013157894737,9.0,4.507013008465942,2.0,0.4460380250068641,1.0,1.0
515,51.13,13.317,145.7,5.32517,1.811744849641348,2.0,0.28633903249102205,2.0,0.5490833003236821,1.0,1.0
527,10.48,19.079,5.2,5.82735,2.862205597673977,2.0,-1.0,0.0,0.2901672695720151,1.0,0.8
590,28.81,21.572,38.0,5.88583,2.644319524351196,2.0,1.3217545367871881,2.0,0.2875943287440179,1.0,0.9
591,51.44,38.0,133.2,5.91566,4.100247396581519,2.0,-1.0,0.0,0.0,1.0,0.8
676,15.31,9.866,24.2,4.02767,3.452965197586285,7.0,-1.0,0.0,1.0,1.0,1.0
737,55.63,10.392,90.0,5.88245,4.529362124103361,8.0,-1.0,0.0,1.0,1.0,1.0
775,38.7,4.619,150.0,5.64533,6.039203264629663,4.0,-1.0,0.0,1.0,1.0,1.0
782,35.44,5.292,79.1,4.29092,1.433516316409864,1.0,-1.0,0.0,1.0,1.0,1.0
928,52.1,15.144,22.4,4.81026,2.644319524351196,3.0,1.0904907938225945,1.0,0.2522339370371628,1.0,0.9
957,42.99,5.292,100.9,5.77322,7.815132369696613,3.0,-1.0,0.0,0.0,1.0,0.8
963,43.02,6.0,120.0,5.90469,2.310777581783563,3.0,1.5391105572398207,1.0,0.32005723862600466,1.0,1.0
973,33.58,22.03,155.2,5.86298,0.905872424820664,3.0,0.4543393289659414,1.0,0.5187302046857016,1.0,1.0
1189,34.24,9.165,130.9,5.43105,5.792461889192348,6.0,1.5529241568354901,1.0,0.2226148913341289,1.0,0.9
1206,40.23,6.928,150.0,5.73653,5.792461889192348,6.0,-1.0,0.0,0.24754122517929322,1.0,0.9
1213,49.35,9.019,116.3,5.772,4.668820203289576,6.0,3.9728442054872377,1.0,0.3951248814489257,1.0,1.0
1221,50.94,28.213,172.9,5.87204,6.695358374112248,6.0,2.184947298059697,1.0,0.1963245386846967,1.0,0.8
