# Column 1:    Selected grain boundary location of the input sample
# Column 2:    Void parameter value
# Column 3:    Distance from the grain boundary to the center void
# Column 4:    Void ID
# Column 5:    Sorted GB by distance from the center of the void
# Column 6-7:  Supposed intersections point of GB with void edge, x and y
# Column 8-9:  Supposed GB junction point
# Column 10:   Predicted length of GB continuity (not totally length.) 

111	1	2.862205597673974	0	1	63.232190418024615	826.996041940824739	-1	-1	-1
162	1	2.862205597673974	0	2	59.867650049859044	830.279382851362584	38.48684210526316	530.2685546875	0.0
163	1	2.862205597673974	0	3	52.433716636566771	824.386412583272431	38.48684210526316	530.2685546875	0.0
777	-1	2.644319524351196	1	0	482.444311762637142	393.332935287911425	-1	-1	-1
782	1	1.433516316409864	1	1	484.284658346975220	385.861366612099118	-1	-1	-1
515	1	1.811744849641348	2	1	385.281006558072534	392.610122276286518	245.90849007103654	250.26735645130373	0.28633903249102205
527	0.8	2.862205597673977	2	3	385.124895727596709	392.787510427240306	246.30214165733483	251.31923204787236	0.6309132464752264
590	0.9	2.644319524351196	2	2	379.345132142646946	394.349898351810054	245.90849007103654	250.26735645130367	1.3217545367871881
591	0.8	4.100247396581519	2	4	384.451246737936117	393.410090243281331	246.30214165733483	251.31923204787236	0.9603686959004801
928	0.9	2.644319524351196	3	3	588.479932873431608	325.485482006323423	369.84194275082945	211.31172973008947	1.0904907938225945
957	0.8	7.815132369696613	3	4	577.080777308542338	340.323109234169408	-1	-1	-1
963	1	2.310777581783563	3	2	582.027094120503762	340.054188241007409	370.16354270109235	211.1805350825472	1.5391105572398207
973	1	0.905872424820664	3	1	568.962357833233796	326.918484182750774	370.3423108552632	211.53706868489587	0.4543393289659414
775	1	6.039203264629663	4	1	493.593324048264265	284.796662024132104	-1	-1	-1
738	-1	2.717617274461992	5	0	460.851152823843961	285.553458471531940	-1	-1	-1
1189	0.9	5.792461889192348	6	2	757.544003745317582	289.544003745317525	478.9779135338346	178.27915736607147	1.5529241568354901
1202	-1	0.905872424820704	6	0	749.857795138864844	273.284409722270368	-1	-1	-1
1205	-1	4.523252235136535	6	0	745.000000000000000	299.964240043768939	-1	-1	-1
1206	0.9	5.792461889192348	6	3	757.995966889283181	285.663977926188807	-1	-1	-1
1207	-1	3.445950086075232	6	0	757.840913194785685	283.895452083128589	-1	-1	-1
1213	1	4.668820203289576	6	1	743.617793012269431	272.005218193250414	480.0582637405321	180.61335151925724	3.9728442054872377
1214	-1	4.668820203289576	6	0	756.257973613075251	279.236710644874677	-1	-1	-1
1221	0.8	6.695358374112248	6	4	731.166483976617769	280.405282270070188	481.48026315789474	180.77448918269232	2.184947298059697
676	1	3.452965197586285	7	1	422.873312629199916	276.063343685400071	-1	-1	-1
737	1	4.529362124103361	8	1	-1	-1	-1	-1	-1
288	1	4.535463782223004	9	2	181.328655792807922	247.442885264269307	107.1217105263158	155.22135416666666	5.407644078810305
350	1	4.490131578947370	9	1	153.299372945677675	251.039272088752540	107.1217105263158	155.22135416666669	4.507013008465942
