,misorientation,Length,Trace,Sigma,Distance_Center,Void_id,Rebuild_len,Junction,Prox_par,Void,Void_Parameter
0,51.2,1.155,150.0,5.87713,272.82119373821916,-1.0,-1.0,-1.0,-1.0,0.0,0.0
1,59.8,1.155,150.0,5.88214,243.90781867608186,-1.0,-1.0,-1.0,-1.0,0.0,0.0
2,14.41,1.155,30.0,5.78336,239.96595323194362,-1.0,-1.0,-1.0,-1.0,0.0,0.0
3,46.31,1.155,150.0,4.99433,230.76574374015215,-1.0,-1.0,-1.0,-1.0,0.0,0.0
4,48.61,1.155,150.0,5.5057,217.62368711748013,-1.0,-1.0,-1.0,-1.0,0.0,0.0
5,39.33,1.155,30.0,3.92717,211.0526667426939,-1.0,-1.0,-1.0,-1.0,0.0,0.0
6,17.43,1.155,30.0,5.90544,200.5360116999518,-1.0,-1.0,-1.0,-1.0,0.0,0.0
7,29.35,1.155,150.0,5.65313,193.96500812403283,-1.0,-1.0,-1.0,-1.0,0.0,0.0
8,42.56,1.155,30.0,5.79069,171.62669389255205,-1.0,-1.0,-1.0,-1.0,0.0,0.0
9,39.33,1.155,30.0,5.36144,147.96825591682713,-1.0,-1.0,-1.0,-1.0,0.0,0.0
10,29.86,1.155,150.0,5.8828,125.62649250498743,-1.0,-1.0,-1.0,-1.0,0.0,0.0
11,17.21,1.155,30.0,4.71427,100.65982061054166,-1.0,-1.0,-1.0,-1.0,0.0,0.0
12,54.78,1.155,30.0,5.40599,92.77275681649108,-1.0,-1.0,-1.0,-1.0,0.0,0.0
13,49.6,1.155,150.0,5.73095,73.06130572599939,-1.0,-1.0,-1.0,-1.0,0.0,0.0
14,44.08,1.155,30.0,5.72646,55.979882744309236,-1.0,-1.0,-1.0,-1.0,0.0,0.0
15,37.0,1.155,150.0,5.8408,44.15346962170766,-1.0,-1.0,-1.0,-1.0,0.0,0.0
16,41.44,1.155,150.0,5.81744,5.915549832987807,-1.0,-1.0,-1.0,-1.0,0.0,0.0
17,59.03,1.155,150.0,5.88455,39.989250050053414,-1.0,-1.0,-1.0,-1.0,0.0,0.0
18,20.16,1.155,150.0,4.97648,50.502684241808154,-1.0,-1.0,-1.0,-1.0,0.0,0.0
19,21.22,1.155,30.0,5.91947,75.47017725424828,-1.0,-1.0,-1.0,-1.0,0.0,0.0
20,48.45,1.155,30.0,5.72391,91.23632685450609,-1.0,-1.0,-1.0,-1.0,0.0,0.0
21,34.5,1.155,30.0,5.88782,104.377657207388,-1.0,-1.0,-1.0,-1.0,0.0,0.0
22,25.33,1.155,150.0,5.70643,113.58126436143787,-1.0,-1.0,-1.0,-1.0,0.0,0.0
23,54.23,1.155,30.0,5.72056,138.55198192792665,-1.0,-1.0,-1.0,-1.0,0.0,0.0
24,45.8,1.155,150.0,5.86266,150.377340879619,-1.0,-1.0,-1.0,-1.0,0.0,0.0
25,23.67,1.155,30.0,5.88588,167.46103606347938,-1.0,-1.0,-1.0,-1.0,0.0,0.0
26,39.52,1.155,150.0,5.00497,189.80691740660478,-1.0,-1.0,-1.0,-1.0,0.0,0.0
27,57.31,1.155,150.0,5.84379,223.9746669560135,-1.0,-1.0,-1.0,-1.0,0.0,0.0
28,47.94,1.155,150.0,5.76575,229.2330086499112,-1.0,-1.0,-1.0,-1.0,0.0,0.0
29,50.79,1.155,30.0,5.89921,235.80404298807983,-1.0,-1.0,-1.0,-1.0,0.0,0.0
30,39.29,1.155,150.0,3.70298,255.51717036451024,-1.0,-1.0,-1.0,-1.0,0.0,0.0
31,59.88,1.155,30.0,4.37168,262.0882199259636,-1.0,-1.0,-1.0,-1.0,0.0,0.0
32,58.15,1.155,150.0,5.66642,279.87681833522936,-1.0,-1.0,-1.0,-1.0,0.0,0.0
33,38.93,1.155,30.0,5.88907,289.27481225753183,-1.0,-1.0,-1.0,-1.0,0.0,0.0
34,27.78,2.0,120.0,5.58413,282.45569002170237,-1.0,-1.0,-1.0,-1.0,0.0,0.0
35,32.9,12.166,94.7,5.64248,268.00077215914393,-1.0,-1.0,-1.0,-1.0,0.0,0.0
36,56.9,12.166,85.3,5.5289,277.2010806062178,-1.0,-1.0,-1.0,-1.0,0.0,0.0
37,51.09,4.619,90.0,5.55109,241.93349764084576,-1.0,-1.0,-1.0,-1.0,0.0,0.0
38,40.46,17.926,86.8,5.91853,250.47655759696025,-1.0,-1.0,-1.0,-1.0,0.0,0.0
39,59.15,8.718,96.6,5.87303,236.89424989444908,-1.0,-1.0,-1.0,-1.0,0.0,0.0
40,35.71,9.866,95.8,5.08626,226.82133861596319,-1.0,-1.0,-1.0,-1.0,0.0,0.0
41,52.89,4.163,76.1,5.86806,232.07594567123869,-1.0,-1.0,-1.0,-1.0,0.0,0.0
42,16.87,8.083,90.0,5.8785,214.33649303794786,-1.0,-1.0,-1.0,-1.0,0.0,0.0
43,37.9,7.572,82.4,5.65861,220.2502348253943,-1.0,-1.0,-1.0,-1.0,0.0,0.0
44,26.64,13.856,90.0,5.78686,206.01263142966795,-1.0,-1.0,-1.0,-1.0,0.0,0.0
45,16.63,9.238,90.0,4.33309,197.2486800043062,-1.0,-1.0,-1.0,-1.0,0.0,0.0
46,32.58,28.868,90.0,3.33052,182.79386407090254,-1.0,-1.0,-1.0,-1.0,0.0,0.0
47,34.15,7.572,97.6,3.72435,168.9941330148182,-1.0,-1.0,-1.0,-1.0,0.0,0.0
48,53.79,19.079,87.0,2.40117,155.41184611054433,-1.0,-1.0,-1.0,-1.0,0.0,0.0
49,45.07,21.385,92.7,5.89126,140.0805639159902,-1.0,-1.0,-1.0,-1.0,0.0,0.0
50,38.63,13.317,94.3,5.68963,120.36730843157194,-1.0,-1.0,-1.0,-1.0,0.0,0.0
51,39.62,8.718,83.4,5.47062,128.69118567416564,-1.0,-1.0,-1.0,-1.0,0.0,0.0
52,44.03,19.079,87.0,5.79282,108.10155125301551,-1.0,-1.0,-1.0,-1.0,0.0,0.0
53,26.84,10.392,90.0,5.8831,96.93069242587248,-1.0,-1.0,-1.0,-1.0,0.0,0.0
54,44.55,1.155,150.0,5.59718,92.76653463763877,-1.0,-1.0,-1.0,-1.0,0.0,0.0
56,47.65,26.0,87.8,5.75411,5.365585760650267,5.0,-1.0,0.0,0.0,1.0,0.8
57,48.21,13.317,85.7,4.6834,3.03515625,5.0,1.1747062670787405,2.0,0.13984598417604055,1.0,0.9
58,48.83,12.166,94.7,5.87147,51.58767309401447,-1.0,-1.0,-1.0,-1.0,0.0,0.0
59,30.59,12.166,94.7,5.79344,39.32228419225213,-1.0,-1.0,-1.0,-1.0,0.0,0.0
60,16.68,4.163,76.1,5.92132,45.4530523042687,-1.0,-1.0,-1.0,-1.0,0.0,0.0
61,48.69,16.773,86.6,5.1516,26.83347032750886,-1.0,-1.0,-1.0,-1.0,0.0,0.0
62,48.31,6.928,90.0,4.89609,37.571535061855194,-1.0,-1.0,-1.0,-1.0,0.0,0.0
63,53.98,9.866,95.8,5.16001,43.92035379802431,-1.0,-1.0,-1.0,-1.0,0.0,0.0
64,41.03,19.079,93.0,5.76782,57.938584227984514,-1.0,-1.0,-1.0,-1.0,0.0,0.0
65,44.44,4.163,76.1,5.6923,49.17858633900704,-1.0,-1.0,-1.0,-1.0,0.0,0.0
66,40.8,8.718,83.4,3.76798,71.95696953739038,-1.0,-1.0,-1.0,-1.0,0.0,0.0
67,30.84,1.155,150.0,5.13767,75.46252842392768,-1.0,-1.0,-1.0,-1.0,0.0,0.0
68,43.71,20.232,87.2,5.79983,83.34625633923693,-1.0,-1.0,-1.0,-1.0,0.0,0.0
69,44.68,17.32,90.0,5.66043,97.58323110793704,-1.0,-1.0,-1.0,-1.0,0.0,0.0
70,46.25,12.702,90.0,5.91722,108.97613966381844,-1.0,-1.0,-1.0,-1.0,0.0,0.0
71,58.44,9.866,95.8,5.87542,117.51807003562199,-1.0,-1.0,-1.0,-1.0,0.0,0.0
72,46.3,22.539,87.5,5.90352,129.78383720382342,-1.0,-1.0,-1.0,-1.0,0.0,0.0
73,50.36,1.155,150.0,5.72399,138.54781570815527,-1.0,-1.0,-1.0,-1.0,0.0,0.0
74,59.0,9.866,95.8,5.79925,154.3153992140211,-1.0,-1.0,-1.0,-1.0,0.0,0.0
75,42.16,15.62,86.3,5.86974,144.67880926393454,-1.0,-1.0,-1.0,-1.0,0.0,0.0
76,53.54,9.866,84.2,5.65527,163.51569028851245,-1.0,-1.0,-1.0,-1.0,0.0,0.0
77,42.98,1.155,150.0,5.91623,167.4575890809323,-1.0,-1.0,-1.0,-1.0,0.0,0.0
78,45.3,12.166,94.7,5.61303,194.62217737810036,-1.0,-1.0,-1.0,-1.0,0.0,0.0
79,54.32,29.462,88.1,4.5106,178.85077940643626,-1.0,-1.0,-1.0,-1.0,0.0,0.0
80,45.92,2.0,120.0,5.81984,224.8484898445879,-1.0,-1.0,-1.0,-1.0,0.0,0.0
81,38.3,7.572,82.4,3.96529,221.34288945820703,-1.0,-1.0,-1.0,-1.0,0.0,0.0
82,47.54,8.083,90.0,4.70261,232.51697368796283,-1.0,-1.0,-1.0,-1.0,0.0,0.0
83,49.16,5.292,79.1,4.55985,227.47769023717274,-1.0,-1.0,-1.0,-1.0,0.0,0.0
84,45.62,2.0,120.0,4.41653,236.23789820162315,-1.0,-1.0,-1.0,-1.0,0.0,0.0
85,29.31,8.083,90.0,4.85801,258.8013007471652,-1.0,-1.0,-1.0,-1.0,0.0,0.0
86,37.01,2.0,60.0,4.85112,255.07860806382317,-1.0,-1.0,-1.0,-1.0,0.0,0.0
87,35.46,8.718,96.6,5.16504,265.15152212252985,-1.0,-1.0,-1.0,-1.0,0.0,0.0
88,51.42,8.083,90.0,5.75885,281.68429380142544,-1.0,-1.0,-1.0,-1.0,0.0,0.0
89,15.33,14.468,86.0,5.61315,275.9728494524549,-1.0,-1.0,-1.0,-1.0,0.0,0.0
90,52.64,8.083,90.0,5.89893,286.81589734954406,-1.0,-1.0,-1.0,-1.0,0.0,0.0
91,29.51,1.155,150.0,5.9211,288.7075522885583,-1.0,-1.0,-1.0,-1.0,0.0,0.0
92,43.66,1.155,30.0,5.62704,284.6485884443589,-1.0,-1.0,-1.0,-1.0,0.0,0.0
93,40.83,10.392,150.0,5.88376,279.8509093382803,-1.0,-1.0,-1.0,-1.0,0.0,0.0
94,28.86,8.083,90.0,4.75547,260.332939453125,-1.0,-1.0,-1.0,-1.0,0.0,0.0
95,45.24,9.866,24.2,5.68916,264.9532604975075,-1.0,-1.0,-1.0,-1.0,0.0,0.0
96,41.0,19.425,168.0,5.58146,255.83651096498497,-1.0,-1.0,-1.0,-1.0,0.0,0.0
97,18.87,7.211,133.9,5.67471,231.64711820949066,-1.0,-1.0,-1.0,-1.0,0.0,0.0
98,45.3,2.0,180.0,4.74449,223.10045381341533,-1.0,-1.0,-1.0,-1.0,0.0,0.0
99,40.91,3.464,90.0,5.63118,164.831748046875,-1.0,-1.0,-1.0,-1.0,0.0,0.0
100,48.18,1.155,30.0,5.8399,166.36493566086358,-1.0,-1.0,-1.0,-1.0,0.0,0.0
101,29.57,1.155,90.0,4.78243,163.0789453125,-1.0,-1.0,-1.0,-1.0,0.0,0.0
102,30.1,4.163,76.1,4.54183,165.05223403213358,-1.0,-1.0,-1.0,-1.0,0.0,0.0
103,46.91,10.263,133.0,3.44156,159.81551277177766,-1.0,-1.0,-1.0,-1.0,0.0,0.0
104,48.24,9.866,35.8,5.38448,134.1997026689221,-1.0,-1.0,-1.0,-1.0,0.0,0.0
105,19.24,15.011,150.0,5.8053,112.58745546896971,-1.0,-1.0,-1.0,-1.0,0.0,0.0
106,15.98,4.163,163.9,5.82476,92.12193700328005,-1.0,-1.0,-1.0,-1.0,0.0,0.0
108,43.18,24.194,161.9,5.79235,44.99520743642154,-1.0,-1.0,-1.0,-1.0,0.0,0.0
109,40.14,20.785,90.0,4.91751,26.834575195312482,-1.0,-1.0,-1.0,-1.0,0.0,0.0
110,60.55,13.115,172.4,5.19621,34.418172195060976,-1.0,-1.0,-1.0,-1.0,0.0,0.0
111,60.55,14.422,46.1,5.7581,39.77267092985083,-1.0,-1.0,-1.0,-1.0,0.0,0.0
