# Column 1:    Selected grain boundary location of the input sample
# Column 2:    Void parameter value
# Column 3:    Distance from the grain boundary to the center void
# Column 4:    Void ID
# Column 5:    Sorted GB by distance from the center of the void
# Column 6-7:  Supposed intersections point of GB with void edge, x and y
# Column 8-9:  Supposed GB junction point
# Column 10:   Reconstructed length of GB continuity
# Column 11:   Proximity parameter.

1771	1	4.090693897128714	1	1	751.157362081761562	712.023643827043884	560.327289461574	542.1834187057783	1.9385550641175042	0.2996011552769451
1889	1	4.804508212668286	1	2	729.847835188358545	717.730068671517301	560.327289461574	542.1834187057783	6.987007495838855	0.5242472559395245
721	1	4.621257041270117	2	1	284.207631814400770	524.124579088640417	-1	-1	-1	1
729	-1	5.368868989719126	2	0	287.918428955556124	516.979607238889002	-1	-1	-1	None
745	-1	2.399807679816808	2	0	284.899090700296483	515.801212399604651	-1	-1	-1	None
750	-1	2.399807679816808	2	0	289.179937106296279	519.589968553148196	-1	-1	-1	None
754	-1	2.399807679816808	2	0	285.195449840010042	515.804550159989958	-1	-1	-1	None
1116	-1	1.073773797943821	3	0	420.672245942458005	467.836122971228974	-1	-1	-1	None
1130	1	1.073773797943821	3	1	415.384660633875569	466.000000000000000	-1	-1	-1	1
1132	-1	0.758789062500000	3	0	418.836122971228974	469.672245942458005	-1	-1	-1	None
1133	-1	0.758789062500000	3	0	420.415724406066829	465.584275593933171	-1	-1	-1	None
1137	-1	0.758789062500000	3	0	415.584275593933171	465.584275593933171	-1	-1	-1	None
1126	-1	2.276367187500000	4	0	415.000000000000000	444.100000000000023	-1	-1	-1	None
55	-1	3.035156250000000	5	0	4.466491215919005	379.399473647757020	-1	-1	-1	None
56	0.8	5.365585760650267	5	3	0.915933832445943	371.942315864392015	-1	-1	-1	0.0
57	0.9	3.035156250000000	5	2	2.480729254035674	371.827602681393557	1.588580931263857	287.1671697443182	1.1747062670787405	0.13984598417604055
107	-1	0.758789062500000	5	0	2.000000000000000	380.199999999999989	-1	-1	-1	None
144	1	1.697136615968084	5	1	-0.179937106296286	379.589968553148140	1.588580931263857	287.1671697443182	0.772015467945229	0.38775174546764785
161	0.9	5.372150212218817	5	4	5.784740419345637	374.179082660258473	-1	-1	-1	0.0
