# Column 1:    Selected grain boundary location of the input sample
# Column 2:    Void parameter value
# Column 3:    Distance from the grain boundary to the center void
# Column 4:    Void ID
# Column 5:    Sorted GB by distance from the center of the void
# Column 6-7:  Supposed intersections point of GB with void edge, x and y
# Column 8-9:  Supposed GB junction point
# Column 10:   Predicted length of GB continuity (not totally length.) 

230	-1	4.746935928621278	1	0	72.191346617949790	580.617306764100363	-1	-1	-1
231	1	6.329247904828369	1	2	66.000000000000000	587.830194339617037	-1	-1	-1
243	-1	1.582311976207091	1	0	69.290944088351623	589.848426519413920	-1	-1	-1
246	1	3.545105963797480	1	1	73.896904796400676	582.029455772456913	-1	-1	-1
1284	1	12.796231185250351	2	1	879.570768247352817	557.295282116843168	596.8043870192307	395.85407427685004	0.9854565984480466
1337	0.9	13.566856488483694	2	3	864.917036062068973	576.066410398335279	-1	-1	-1
1387	-1	12.024989313028986	2	0	855.799152511939155	577.799152511939155	-1	-1	-1
1404	1	13.212061914278646	2	2	864.118059780155022	576.372686593384969	-1	-1	-1
1409	-1	7.809343630619829	2	0	877.105449533236651	543.000000000000000	-1	-1	-1
1410	-1	12.745777906459644	2	0	857.000000000000000	577.778982316322981	-1	-1	-1
1411	-1	14.157798238527311	2	0	868.901162738296080	574.000000000000000	-1	-1	-1
1413	0.8	14.211130027590675	2	5	832.208426218367435	553.366740974693926	596.8043870192307	395.85407427685004	15.992442840587382
1414	-1	14.211130027590675	2	0	868.901162738296080	574.000000000000000	-1	-1	-1
1415	-1	14.578990930403400	2	0	841.545909891339193	535.091819782678385	-1	-1	-1
1419	-1	15.238619708685324	2	0	873.130556992704669	537.477772029181438	-1	-1	-1
1427	-1	10.809329114282077	2	0	870.000000000000000	573.246817918814486	-1	-1	-1
1431	0.9	13.786143871692879	2	4	875.000000000000000	568.333178293735159	-1	-1	-1
1437	0.6	15.687293858630980	2	6	837.668149207793590	538.821619107023253	-1	-1	-1
78	1	5.854570082690472	5	2	47.285653123361151	250.248468478830915	22.867285330948103	180.63503502483886	5.411273293353474
151	-1	10.604982206405708	5	0	33.000000000000000	240.599999999999994	-1	-1	-1
161	-1	4.127357527667202	5	0	48.354920619117934	254.822539690441033	-1	-1	-1
168	-1	5.531957257703691	5	0	41.440467820259073	243.119064359481854	-1	-1	-1
171	0.9	7.081371126346616	5	3	27.759532179740923	270.480935640518169	25.490871710526328	179.7265405506649	4.913495084011492
172	-1	7.081371126346616	5	0	46.159027319676781	248.000000000000000	-1	-1	-1
173	1	5.536404198157033	5	1	20.960877100638179	246.396900510040439	24.41011652542373	181.87844059754306	4.2202930338319
190	-1	10.531558098548132	5	0	43.000000000000000	267.711532777565878	-1	-1	-1
159	0.9	13.061103657681732	6	3	60.946329362393911	167.422784396010144	37.92234374999999	127.25978647686833	15.683958605135366
182	-1	8.889176196071855	6	0	49.131034670573207	203.262069341146400	-1	-1	-1
211	-1	8.254715055334408	6	0	61.803458202964414	202.213832811857657	-1	-1	-1
222	-1	8.534653039385280	6	0	64.866032644742191	169.535869421031236	-1	-1	-1
229	1	9.519288688307231	6	1	44.885690818441617	201.557154590779191	-1	-1	-1
236	1	10.551932304162156	6	2	35.773371129032114	180.000000000000000	37.92234374999999	127.25978647686833	10.36828125000001
247	1	4.301026100260614	7	1	68.646715879310307	129.115328083958048	-1	-1	-1
248	-1	0.710156249999997	7	0	76.000000000000000	138.340263784797230	-1	-1	-1
250	-1	2.827995255041515	7	0	84.386474125047755	126.000000000000000	-1	-1	-1
251	-1	1.413997627520757	7	0	83.854912467321782	134.854912467321782	-1	-1	-1
256	-1	2.236727029241917	7	0	84.846018098373207	133.000000000000000	-1	-1	-1
258	-1	2.244714774171801	7	0	80.000000000000000	137.846018098373207	-1	-1	-1
259	-1	2.244714774171801	7	0	83.285971887436844	124.428056225126312	-1	-1	-1
260	-1	3.006247328257251	7	0	77.726291535475838	121.631457677379160	-1	-1	-1
