,misorientation,Length,Trace,Sigma,Distance_Center,Void_id,Rebuild_len,Junction,Prox_par,Void,Void_Parameter
0,12.37,2.0,180.0,4.7409,105.88479467116603,-1.0,-1.0,-1.0,-1.0,0.0,0.0
1,41.05,1.155,150.0,5.38053,96.931331161582,-1.0,-1.0,-1.0,-1.0,0.0,0.0
2,11.77,1.155,150.0,5.51341,92.91713742167732,-1.0,-1.0,-1.0,-1.0,0.0,0.0
3,36.32,1.155,30.0,5.8056,80.54031895900839,-1.0,-1.0,-1.0,-1.0,0.0,0.0
4,48.97,1.155,30.0,5.83717,71.97583734003219,-1.0,-1.0,-1.0,-1.0,0.0,0.0
5,22.04,1.155,150.0,5.4207,63.954252896252605,-1.0,-1.0,-1.0,-1.0,0.0,0.0
6,26.57,1.155,150.0,5.66566,54.75103566520903,-1.0,-1.0,-1.0,-1.0,0.0,0.0
7,43.44,1.155,150.0,5.69861,40.439100062991905,-1.0,-1.0,-1.0,-1.0,0.0,0.0
8,46.82,1.155,150.0,5.91994,33.920702566693755,-1.0,-1.0,-1.0,-1.0,0.0,0.0
9,48.59,1.155,30.0,5.50373,29.269383987920566,-1.0,-1.0,-1.0,-1.0,0.0,0.0
10,9.7,1.155,30.0,5.87526,32.51285715851237,-1.0,-1.0,-1.0,-1.0,0.0,0.0
11,18.27,1.155,150.0,5.78083,43.073458309888075,-1.0,-1.0,-1.0,-1.0,0.0,0.0
12,14.39,1.155,30.0,5.16868,66.23300403079136,-1.0,-1.0,-1.0,-1.0,0.0,0.0
13,19.21,1.155,30.0,5.83029,84.87440829275457,-1.0,-1.0,-1.0,-1.0,0.0,0.0
14,44.84,1.155,150.0,4.38196,102.67163853184913,-1.0,-1.0,-1.0,-1.0,0.0,0.0
15,46.05,1.155,150.0,4.99979,109.84521923517856,-1.0,-1.0,-1.0,-1.0,0.0,0.0
16,45.34,1.155,150.0,5.54145,117.03713442196374,-1.0,-1.0,-1.0,-1.0,0.0,0.0
17,18.33,1.155,30.0,5.86789,117.69087187780433,-1.0,-1.0,-1.0,-1.0,0.0,0.0
18,47.43,1.155,30.0,5.83306,100.24315250651675,-1.0,-1.0,-1.0,-1.0,0.0,0.0
19,49.63,1.155,150.0,5.86106,68.04308924682189,-1.0,-1.0,-1.0,-1.0,0.0,0.0
20,59.94,1.155,150.0,3.66682,57.59975287980426,-1.0,-1.0,-1.0,-1.0,0.0,0.0
21,38.08,6.928,90.0,4.83423,94.54413671410998,-1.0,-1.0,-1.0,-1.0,0.0,0.0
22,34.35,5.292,79.1,5.86934,97.89740612592674,-1.0,-1.0,-1.0,-1.0,0.0,0.0
23,37.11,9.866,95.8,5.91263,89.53322660050453,-1.0,-1.0,-1.0,-1.0,0.0,0.0
24,25.95,4.163,76.1,5.18479,85.65966261229222,-1.0,-1.0,-1.0,-1.0,0.0,0.0
25,25.07,6.928,90.0,5.78505,82.28630118859037,-1.0,-1.0,-1.0,-1.0,0.0,0.0
26,59.17,14.468,94.0,5.89645,76.49733247864044,-1.0,-1.0,-1.0,-1.0,0.0,0.0
27,36.88,3.055,70.9,5.47178,72.25784943930631,-1.0,-1.0,-1.0,-1.0,0.0,0.0
28,24.06,19.63,90.0,5.78017,67.46503024956857,-1.0,-1.0,-1.0,-1.0,0.0,0.0
29,31.73,6.429,98.9,5.04194,62.08185616703691,-1.0,-1.0,-1.0,-1.0,0.0,0.0
30,32.9,2.0,120.0,5.74665,53.94977367286243,-1.0,-1.0,-1.0,-1.0,0.0,0.0
31,41.95,31.77,88.2,5.90061,56.50164532074679,-1.0,-1.0,-1.0,-1.0,0.0,0.0
32,38.51,22.539,92.5,3.62585,37.714031420048116,-1.0,-1.0,-1.0,-1.0,0.0,0.0
33,50.35,1.155,30.0,5.66891,39.77263748567325,-1.0,-1.0,-1.0,-1.0,0.0,0.0
34,54.45,5.292,79.1,5.6186,39.251446125597695,-1.0,-1.0,-1.0,-1.0,0.0,0.0
35,49.06,5.292,100.9,5.77792,39.5513280801548,-1.0,-1.0,-1.0,-1.0,0.0,0.0
36,34.81,8.718,96.6,5.85468,31.090461621207137,-1.0,-1.0,-1.0,-1.0,0.0,0.0
37,45.47,8.718,83.4,4.9875,35.61874151665601,-1.0,-1.0,-1.0,-1.0,0.0,0.0
38,42.33,6.429,81.1,5.30417,27.243890231491466,-1.0,-1.0,-1.0,-1.0,0.0,0.0
39,38.33,6.928,90.0,4.34985,30.434882087741826,-1.0,-1.0,-1.0,-1.0,0.0,0.0
40,38.58,5.292,100.9,5.33681,33.19790856226939,-1.0,-1.0,-1.0,-1.0,0.0,0.0
41,36.5,19.079,93.0,5.52175,48.74349233575965,-1.0,-1.0,-1.0,-1.0,0.0,0.0
42,25.08,14.468,86.0,3.52897,38.60933798306005,-1.0,-1.0,-1.0,-1.0,0.0,0.0
43,52.78,15.62,86.3,5.89526,60.642236011424735,-1.0,-1.0,-1.0,-1.0,0.0,0.0
44,45.2,21.385,92.7,5.2113,72.94554107698977,-1.0,-1.0,-1.0,-1.0,0.0,0.0
45,13.68,6.429,81.1,5.81041,82.32726224644989,-1.0,-1.0,-1.0,-1.0,0.0,0.0
46,24.89,5.291,100.9,5.74081,86.2602868009999,-1.0,-1.0,-1.0,-1.0,0.0,0.0
47,32.58,9.866,95.8,5.61148,106.1017089985995,-1.0,-1.0,-1.0,-1.0,0.0,0.0
48,24.47,7.572,82.4,5.86976,100.12504647490326,-1.0,-1.0,-1.0,-1.0,0.0,0.0
49,26.25,10.392,90.0,2.89785,113.5678780021756,-1.0,-1.0,-1.0,-1.0,0.0,0.0
50,50.89,1.155,30.0,5.86589,109.6982022973118,-1.0,-1.0,-1.0,-1.0,0.0,0.0
51,47.96,12.166,94.7,3.65739,121.30868124391324,-1.0,-1.0,-1.0,-1.0,0.0,0.0
52,44.48,3.055,70.9,5.8854,118.51228920337344,-1.0,-1.0,-1.0,-1.0,0.0,0.0
53,29.15,27.713,90.0,5.73524,108.89846973175317,-1.0,-1.0,-1.0,-1.0,0.0,0.0
54,43.96,5.292,100.9,4.82648,98.47218077838802,-1.0,-1.0,-1.0,-1.0,0.0,0.0
55,48.76,6.429,98.9,5.79899,65.85423826625912,-1.0,-1.0,-1.0,-1.0,0.0,0.0
56,52.1,26.0,87.8,5.80077,74.04055664976573,-1.0,-1.0,-1.0,-1.0,0.0,0.0
57,45.33,5.292,100.9,5.64551,55.95679093063177,-1.0,-1.0,-1.0,-1.0,0.0,0.0
58,43.76,17.926,86.8,5.91711,60.408860243852615,-1.0,-1.0,-1.0,-1.0,0.0,0.0
59,52.86,3.055,70.9,5.63899,48.69284835384177,-1.0,-1.0,-1.0,-1.0,0.0,0.0
60,15.78,2.0,120.0,5.85676,49.27633491620994,-1.0,-1.0,-1.0,-1.0,0.0,0.0
61,48.35,1.155,90.0,3.89247,105.17079016749052,-1.0,-1.0,-1.0,-1.0,0.0,0.0
62,45.32,1.155,30.0,5.53622,105.52009624024254,-1.0,-1.0,-1.0,-1.0,0.0,0.0
63,36.9,3.055,130.9,4.97529,103.753435126553,-1.0,-1.0,-1.0,-1.0,0.0,0.0
64,40.92,9.238,90.0,3.37847,102.01769772374732,-1.0,-1.0,-1.0,-1.0,0.0,0.0
65,24.86,1.155,30.0,5.87633,99.22980296132812,-1.0,-1.0,-1.0,-1.0,0.0,0.0
66,33.37,23.58,12.7,5.91506,83.32735631909392,-1.0,-1.0,-1.0,-1.0,0.0,0.0
67,39.8,31.241,146.3,4.28149,61.78094097072809,-1.0,-1.0,-1.0,-1.0,0.0,0.0
68,18.47,15.011,177.8,5.2401,55.94535281322039,-1.0,-1.0,-1.0,-1.0,0.0,0.0
69,28.35,1.155,90.0,5.85513,53.49278887833273,-1.0,-1.0,-1.0,-1.0,0.0,0.0
70,53.71,29.143,37.9,4.61381,46.5882110646765,-1.0,-1.0,-1.0,-1.0,0.0,0.0
71,28.35,15.011,90.0,5.85513,51.926543927705,-1.0,-1.0,-1.0,-1.0,0.0,0.0
72,40.34,9.165,130.9,5.90803,45.138071727695646,-1.0,-1.0,-1.0,-1.0,0.0,0.0
73,56.14,12.702,90.0,5.84352,45.57349959667205,-1.0,-1.0,-1.0,-1.0,0.0,0.0
74,51.89,11.547,90.0,5.90937,41.14057870469819,-1.0,-1.0,-1.0,-1.0,0.0,0.0
75,33.06,8.327,43.9,5.37477,42.4179820639294,-1.0,-1.0,-1.0,-1.0,0.0,0.0
76,40.25,28.024,2.4,5.91429,30.616669544248264,-1.0,-1.0,-1.0,-1.0,0.0,0.0
77,41.39,1.155,90.0,5.92021,37.02546731174013,-1.0,-1.0,-1.0,-1.0,0.0,0.0
78,36.4,17.01,19.8,5.89369,5.854570082690472,5.0,5.411273293353474,1.0,0.3483342428438892,1.0,1.0
79,41.39,1.155,90.0,5.92021,37.2826486765619,-1.0,-1.0,-1.0,-1.0,0.0,0.0
80,33.45,6.0,120.0,5.88578,36.61315016481639,-1.0,-1.0,-1.0,-1.0,0.0,0.0
81,44.47,6.928,90.0,5.82078,37.781681413015775,-1.0,-1.0,-1.0,-1.0,0.0,0.0
82,39.34,3.464,30.0,5.16888,37.18404172370065,-1.0,-1.0,-1.0,-1.0,0.0,0.0
83,16.69,6.429,39.0,4.08231,38.041757955765966,-1.0,-1.0,-1.0,-1.0,0.0,0.0
84,46.03,27.713,90.0,5.8966,23.684447476089428,-1.0,-1.0,-1.0,-1.0,0.0,0.0
85,36.25,12.22,10.9,5.88513,26.258493259154424,-1.0,-1.0,-1.0,-1.0,0.0,0.0
86,60.1,17.321,90.0,5.76422,23.157080669349064,-1.0,-1.0,-1.0,-1.0,0.0,0.0
87,43.47,4.0,180.0,5.81174,20.621817909272895,-1.0,-1.0,-1.0,-1.0,0.0,0.0
88,59.75,18.583,36.2,4.56438,19.1675697997127,-1.0,-1.0,-1.0,-1.0,0.0,0.0
89,26.02,21.633,166.1,5.74148,31.738058954443062,-1.0,-1.0,-1.0,-1.0,0.0,0.0
90,41.47,1.155,90.0,4.62535,55.04220195134721,-1.0,-1.0,-1.0,-1.0,0.0,0.0
91,55.77,8.083,30.0,5.87172,52.389315585229156,-1.0,-1.0,-1.0,-1.0,0.0,0.0
92,48.94,18.583,143.8,5.76112,57.22008278210035,-1.0,-1.0,-1.0,-1.0,0.0,0.0
93,54.55,14.0,21.8,4.84073,77.13479362824555,-1.0,-1.0,-1.0,-1.0,0.0,0.0
94,39.24,15.875,19.1,5.89131,84.96431864758625,-1.0,-1.0,-1.0,-1.0,0.0,0.0
95,54.13,13.856,90.0,5.44336,92.69553188743316,-1.0,-1.0,-1.0,-1.0,0.0,0.0
96,59.15,41.328,165.4,5.78022,98.92464335046209,-1.0,-1.0,-1.0,-1.0,0.0,0.0
97,59.85,24.331,145.3,5.84728,113.07534754803207,-1.0,-1.0,-1.0,-1.0,0.0,0.0
98,47.18,19.287,21.1,5.91594,119.14635313329823,-1.0,-1.0,-1.0,-1.0,0.0,0.0
99,49.36,25.716,158.9,5.15689,89.79922414412593,-1.0,-1.0,-1.0,-1.0,0.0,0.0
100,47.1,26.558,90.0,5.76058,88.69001259509866,-1.0,-1.0,-1.0,-1.0,0.0,0.0
101,37.01,27.592,19.6,5.79642,78.65155438770226,-1.0,-1.0,-1.0,-1.0,0.0,0.0
102,27.49,37.112,4.5,3.57384,55.66868158332019,-1.0,-1.0,-1.0,-1.0,0.0,0.0
103,49.17,24.249,90.0,4.07167,51.27817873772522,-1.0,-1.0,-1.0,-1.0,0.0,0.0
104,37.58,16.289,142.9,5.907,49.060320015929854,-1.0,-1.0,-1.0,-1.0,0.0,0.0
105,48.44,13.856,90.0,5.81467,48.43798002812078,-1.0,-1.0,-1.0,-1.0,0.0,0.0
106,19.17,19.425,48.0,4.70317,45.79570012874198,-1.0,-1.0,-1.0,-1.0,0.0,0.0
107,27.68,40.808,168.6,5.85351,34.319109353996595,-1.0,-1.0,-1.0,-1.0,0.0,0.0
108,34.2,6.429,81.1,4.09345,100.94168564435161,-1.0,-1.0,-1.0,-1.0,0.0,0.0
109,43.3,30.616,151.9,5.77149,89.97406560772522,-1.0,-1.0,-1.0,-1.0,0.0,0.0
110,44.25,6.429,39.0,3.79398,103.05099636236798,-1.0,-1.0,-1.0,-1.0,0.0,0.0
111,37.03,4.619,150.0,5.91099,34.85144857036412,-1.0,-1.0,-1.0,-1.0,0.0,0.0
112,40.52,12.702,150.0,5.89387,15.622012471043242,-1.0,-1.0,-1.0,-1.0,0.0,0.0
113,33.01,11.719,20.2,4.55636,15.272784838404464,-1.0,-1.0,-1.0,-1.0,0.0,0.0
114,22.72,3.055,70.9,3.75738,36.495978757526146,-1.0,-1.0,-1.0,-1.0,0.0,0.0
115,31.32,9.866,144.2,5.91682,35.247481083413206,-1.0,-1.0,-1.0,-1.0,0.0,0.0
116,53.85,18.0,180.0,5.86523,37.17694714854497,-1.0,-1.0,-1.0,-1.0,0.0,0.0
117,22.72,2.0,60.0,5.91079,34.283134795157444,-1.0,-1.0,-1.0,-1.0,0.0,0.0
118,31.72,9.866,24.2,4.0431,30.263808536494153,-1.0,-1.0,-1.0,-1.0,0.0,0.0
119,26.56,19.079,33.0,5.65761,44.97134209134941,-1.0,-1.0,-1.0,-1.0,0.0,0.0
120,43.25,18.583,156.2,5.4733,51.03748384313083,-1.0,-1.0,-1.0,-1.0,0.0,0.0
121,40.82,13.317,85.7,5.89858,28.116333801483858,-1.0,-1.0,-1.0,-1.0,0.0,0.0
122,18.04,13.317,154.3,5.48329,20.339780753333603,-1.0,-1.0,-1.0,-1.0,0.0,0.0
123,47.47,15.144,37.6,5.87874,29.175374966149384,-1.0,-1.0,-1.0,-1.0,0.0,0.0
124,42.53,11.719,99.8,5.44617,78.32759840581443,-1.0,-1.0,-1.0,-1.0,0.0,0.0
125,17.44,12.22,49.1,5.37289,70.7444770622122,-1.0,-1.0,-1.0,-1.0,0.0,0.0
126,22.84,41.905,11.9,5.89529,32.88696677614439,-1.0,-1.0,-1.0,-1.0,0.0,0.0
127,30.18,17.01,118.1,5.53957,46.10913329320296,-1.0,-1.0,-1.0,-1.0,0.0,0.0
128,35.13,16.371,47.8,5.69707,50.815807007956444,-1.0,-1.0,-1.0,-1.0,0.0,0.0
129,29.97,19.079,54.8,3.74797,10.439889563776832,-1.0,-1.0,-1.0,-1.0,0.0,0.0
130,36.38,8.327,136.1,4.60112,9.235252856774197,-1.0,-1.0,-1.0,-1.0,0.0,0.0
131,55.23,7.572,37.6,5.91795,10.02853504202309,-1.0,-1.0,-1.0,-1.0,0.0,0.0
132,14.98,13.013,117.5,5.91953,63.36921707372813,-1.0,-1.0,-1.0,-1.0,0.0,0.0
133,59.74,12.49,43.9,4.52728,56.146028413221416,-1.0,-1.0,-1.0,-1.0,0.0,0.0
134,46.6,8.718,156.6,5.10151,83.13557526742991,-1.0,-1.0,-1.0,-1.0,0.0,0.0
135,31.44,1.155,90.0,3.90421,25.655253602025166,-1.0,-1.0,-1.0,-1.0,0.0,0.0
136,8.7,3.055,130.9,5.77333,24.280842969011367,-1.0,-1.0,-1.0,-1.0,0.0,0.0
137,26.61,3.055,130.9,5.78546,25.0349031669818,-1.0,-1.0,-1.0,-1.0,0.0,0.0
138,53.39,11.015,144.8,4.46184,116.31581928624281,-1.0,-1.0,-1.0,-1.0,0.0,0.0
139,37.6,3.055,49.1,5.87168,118.11150980750199,-1.0,-1.0,-1.0,-1.0,0.0,0.0
140,8.43,2.0,120.0,5.61289,23.68554299844124,-1.0,-1.0,-1.0,-1.0,0.0,0.0
141,16.85,3.055,49.1,5.81853,22.913012289107446,-1.0,-1.0,-1.0,-1.0,0.0,0.0
142,21.51,8.083,128.2,4.31545,24.077193165468323,-1.0,-1.0,-1.0,-1.0,0.0,0.0
143,13.44,2.0,60.0,4.77314,24.116511295082326,-1.0,-1.0,-1.0,-1.0,0.0,0.0
144,43.93,8.327,163.9,5.9199,117.90851609855542,-1.0,-1.0,-1.0,-1.0,0.0,0.0
145,6.63,4.163,76.1,5.76331,22.752826884807934,-1.0,-1.0,-1.0,-1.0,0.0,0.0
146,23.63,27.006,1.2,4.07646,3.240127094105114,-1.0,-1.0,-1.0,-1.0,0.0,0.0
147,52.78,12.166,34.7,5.39889,27.81817463337267,-1.0,-1.0,-1.0,-1.0,0.0,0.0
148,52.78,13.013,177.5,4.98417,25.762814789844217,-1.0,-1.0,-1.0,-1.0,0.0,0.0
149,40.07,14.0,98.2,5.9175,35.51964786458539,-1.0,-1.0,-1.0,-1.0,0.0,0.0
150,18.8,21.385,169.1,5.23272,68.2050998442686,-1.0,-1.0,-1.0,-1.0,0.0,0.0
152,57.63,5.774,30.0,5.87852,80.96028108874523,-1.0,-1.0,-1.0,-1.0,0.0,0.0
153,59.96,13.013,122.5,5.61167,76.2528873068279,-1.0,-1.0,-1.0,-1.0,0.0,0.0
154,59.96,18.583,23.8,5.32636,71.6601148508881,-1.0,-1.0,-1.0,-1.0,0.0,0.0
155,56.43,30.79,167.0,4.68741,30.546901015560806,-1.0,-1.0,-1.0,-1.0,0.0,0.0
156,38.23,15.1,173.4,5.89079,40.452495536288566,-1.0,-1.0,-1.0,-1.0,0.0,0.0
157,41.9,27.737,46.8,4.99009,76.78392561024664,-1.0,-1.0,-1.0,-1.0,0.0,0.0
158,43.33,18.903,137.8,3.99524,88.41305378501146,-1.0,-1.0,-1.0,-1.0,0.0,0.0
