,misorientation,Length,Trace,Sigma,Distance_Center,Void_id,Rebuild_len,Junction,Prox_par,Void,Void_Parameter
0,27.11,2.0,180.0,5.88542,195.7432800658296,-1.0,-1.0,-1.0,-1.0,0.0,0.0
1,28.62,1.155,30.0,4.47107,179.29375878446962,-1.0,-1.0,-1.0,-1.0,0.0,0.0
2,56.44,1.155,30.0,5.40383,154.19138616437093,-1.0,-1.0,-1.0,-1.0,0.0,0.0
3,58.8,1.155,30.0,4.62621,133.82608937900272,-1.0,-1.0,-1.0,-1.0,0.0,0.0
4,47.8,1.155,150.0,5.90938,127.85350466626105,-1.0,-1.0,-1.0,-1.0,0.0,0.0
5,33.61,1.155,150.0,5.8959,108.58506996689752,-1.0,-1.0,-1.0,-1.0,0.0,0.0
6,51.43,1.155,30.0,5.81227,85.87563794644723,-1.0,-1.0,-1.0,-1.0,0.0,0.0
7,27.06,1.155,150.0,5.05879,63.10989429632182,-1.0,-1.0,-1.0,-1.0,0.0,0.0
8,47.84,1.155,30.0,5.69783,142.18418188732306,-1.0,-1.0,-1.0,-1.0,0.0,0.0
9,35.61,1.155,150.0,5.90155,163.53654039303802,-1.0,-1.0,-1.0,-1.0,0.0,0.0
10,23.5,1.155,30.0,4.48207,185.0271668992848,-1.0,-1.0,-1.0,-1.0,0.0,0.0
11,18.6,1.155,30.0,5.80884,188.5180408612574,-1.0,-1.0,-1.0,-1.0,0.0,0.0
12,50.04,1.155,150.0,5.6309,201.04089095909126,-1.0,-1.0,-1.0,-1.0,0.0,0.0
13,27.16,1.155,30.0,5.85649,215.08458470107078,-1.0,-1.0,-1.0,-1.0,0.0,0.0
14,26.62,1.155,150.0,5.53859,218.62224415287352,-1.0,-1.0,-1.0,-1.0,0.0,0.0
15,49.47,1.155,30.0,5.88009,226.2580045001405,-1.0,-1.0,-1.0,-1.0,0.0,0.0
16,34.53,1.155,150.0,5.39653,235.38481377858932,-1.0,-1.0,-1.0,-1.0,0.0,0.0
17,30.33,1.155,30.0,5.43269,238.72529399726355,-1.0,-1.0,-1.0,-1.0,0.0,0.0
18,31.96,1.155,150.0,5.80572,257.44832040773736,-1.0,-1.0,-1.0,-1.0,0.0,0.0
19,50.9,1.155,30.0,5.82381,270.0729814485897,-1.0,-1.0,-1.0,-1.0,0.0,0.0
20,53.09,1.155,150.0,4.23549,280.51269688724653,-1.0,-1.0,-1.0,-1.0,0.0,0.0
21,6.6,1.155,30.0,5.0632,288.2592226506747,-1.0,-1.0,-1.0,-1.0,0.0,0.0
22,40.67,1.155,30.0,5.9126,307.7224816983922,-1.0,-1.0,-1.0,-1.0,0.0,0.0
23,54.8,1.155,30.0,5.67668,328.24762585512275,-1.0,-1.0,-1.0,-1.0,0.0,0.0
24,55.12,1.155,150.0,5.8459,313.025636301286,-1.0,-1.0,-1.0,-1.0,0.0,0.0
25,56.5,1.155,150.0,5.04398,301.6827134870247,-1.0,-1.0,-1.0,-1.0,0.0,0.0
26,29.83,1.155,150.0,5.75285,299.51091836392106,-1.0,-1.0,-1.0,-1.0,0.0,0.0
27,55.24,1.155,30.0,4.68119,296.7505973633652,-1.0,-1.0,-1.0,-1.0,0.0,0.0
28,39.45,1.155,150.0,5.90877,299.76545584403686,-1.0,-1.0,-1.0,-1.0,0.0,0.0
29,43.95,1.155,150.0,5.76425,310.8021531054547,-1.0,-1.0,-1.0,-1.0,0.0,0.0
30,35.96,1.155,30.0,4.20138,317.4283774188798,-1.0,-1.0,-1.0,-1.0,0.0,0.0
31,58.45,1.155,150.0,4.89695,339.271525043622,-1.0,-1.0,-1.0,-1.0,0.0,0.0
32,56.05,1.155,150.0,5.9111,343.7220892339754,-1.0,-1.0,-1.0,-1.0,0.0,0.0
33,14.89,1.155,150.0,3.79722,365.80990527049465,-1.0,-1.0,-1.0,-1.0,0.0,0.0
34,25.53,1.155,150.0,5.71768,399.7330140992628,-1.0,-1.0,-1.0,-1.0,0.0,0.0
35,25.81,1.155,150.0,5.71892,402.75727700790577,-1.0,-1.0,-1.0,-1.0,0.0,0.0
36,26.43,1.155,30.0,5.87218,413.54977302929103,-1.0,-1.0,-1.0,-1.0,0.0,0.0
37,37.71,1.155,150.0,5.89867,424.6494878763421,-1.0,-1.0,-1.0,-1.0,0.0,0.0
38,40.97,1.155,150.0,5.82179,438.0544102840754,-1.0,-1.0,-1.0,-1.0,0.0,0.0
39,44.82,1.155,150.0,3.81725,437.4812754394998,-1.0,-1.0,-1.0,-1.0,0.0,0.0
40,34.71,1.155,30.0,5.80517,435.83108544123445,-1.0,-1.0,-1.0,-1.0,0.0,0.0
41,17.88,1.155,150.0,5.89963,434.19269958388924,-1.0,-1.0,-1.0,-1.0,0.0,0.0
42,31.05,1.155,30.0,5.83421,435.1612934957635,-1.0,-1.0,-1.0,-1.0,0.0,0.0
43,46.02,1.155,30.0,5.37758,439.7363560601602,-1.0,-1.0,-1.0,-1.0,0.0,0.0
44,32.53,1.155,30.0,4.7972,442.0728561585709,-1.0,-1.0,-1.0,-1.0,0.0,0.0
45,47.88,1.155,30.0,5.44135,446.84165047912654,-1.0,-1.0,-1.0,-1.0,0.0,0.0
46,53.75,1.155,150.0,5.50745,455.97718944816967,-1.0,-1.0,-1.0,-1.0,0.0,0.0
47,39.35,1.155,150.0,5.87701,464.9127855757308,-1.0,-1.0,-1.0,-1.0,0.0,0.0
48,28.73,1.155,150.0,5.86885,471.6339825079502,-1.0,-1.0,-1.0,-1.0,0.0,0.0
49,8.14,1.155,150.0,5.79014,480.8447258215441,-1.0,-1.0,-1.0,-1.0,0.0,0.0
50,18.0,1.155,30.0,5.37219,483.77627174302125,-1.0,-1.0,-1.0,-1.0,0.0,0.0
51,40.66,1.155,30.0,5.00264,500.65708822892566,-1.0,-1.0,-1.0,-1.0,0.0,0.0
52,40.37,1.155,30.0,5.75384,519.4725745942721,-1.0,-1.0,-1.0,-1.0,0.0,0.0
53,28.48,1.155,30.0,5.77637,534.7353542568721,-1.0,-1.0,-1.0,-1.0,0.0,0.0
54,53.46,1.155,30.0,4.11101,553.6681290607822,-1.0,-1.0,-1.0,-1.0,0.0,0.0
55,18.8,1.155,150.0,5.79099,578.1215260373322,-1.0,-1.0,-1.0,-1.0,0.0,0.0
56,38.55,1.155,150.0,5.58969,599.3366165743055,-1.0,-1.0,-1.0,-1.0,0.0,0.0
57,31.95,1.155,30.0,5.91801,616.6141336315588,-1.0,-1.0,-1.0,-1.0,0.0,0.0
58,22.15,1.155,150.0,5.9116,634.3819687316624,-1.0,-1.0,-1.0,-1.0,0.0,0.0
59,59.87,1.155,30.0,5.88648,649.2594003776474,-1.0,-1.0,-1.0,-1.0,0.0,0.0
60,37.76,1.155,30.0,5.89301,683.2955131823811,-1.0,-1.0,-1.0,-1.0,0.0,0.0
61,49.37,13.317,85.7,5.80524,187.36136956555666,-1.0,-1.0,-1.0,-1.0,0.0,0.0
