# Column 1:    Selected grain boundary location of the input sample
# Column 2:    Void parameter value
# Column 3:    Distance from the grain boundary to the center void
# Column 4:    Void ID
# Column 5:    Sorted GB by distance from the center of the void
# Column 6-7:  Supposed intersections point of GB with void edge, x and y
# Column 8-9:  Supposed GB junction point
# Column 10:   Reconstructed length of GB continuity
# Column 11:   Proximity parameter.

422	-1	3.431566373928203	1	0	130.000000000000000	824.846018098373179	-1	-1	-1	None
433	-1	2.914426535633455	1	0	137.520048720457481	809.919805118170075	-1	-1	-1	None
437	1	6.166828500553361	1	1	141.384647065993221	817.507635281212174	-1	-1	-1	1
443	-1	4.130481920391268	1	0	124.659736215202784	816.000000000000000	-1	-1	-1	None
444	-1	4.050781250000000	1	0	140.509417590636446	820.764126385954683	-1	-1	-1	None
451	-1	6.166828500553361	1	0	136.535047170277778	824.619937106296334	-1	-1	-1	None
2206	-1	7.683298415165725	2	0	947.513661516383422	800.810564139361077	-1	-1	-1	None
2207	0.9	7.227239347606488	2	2	955.838367176906218	820.000000000000000	771.26875	662.1479229989868	6.481249999999932	0.4343201375077907
2212	0.8	7.683298415165725	2	4	939.154816993910572	818.870424847765094	-1	-1	-1	0.36893776510570697
2213	-1	5.180894062282446	2	0	956.441789717739198	819.360447429434771	-1	-1	-1	None
2251	1	6.679431877024379	2	1	958.938223625716432	809.592664561425295	771.26875	662.1479229989868	0.0	0.26800591106791943
2252	-1	8.700969274936202	2	0	942.956191914832630	822.000000000000000	-1	-1	-1	None
2258	0.9	7.335983728298837	2	3	958.233600156280545	807.448799296737661	-1	-1	-1	0.22891647123939876
2259	0.7	9.867447504499225	2	5	953.043808085167370	822.000000000000000	-1	-1	-1	0.0
210	0.8	8.320159472082661	4	3	56.510541475961020	804.919825834558424	-1	-1	-1	0.20947461255857572
228	0.7	10.143599401341486	4	4	-1	-1	-1	-1	-1	0.6357948985011297
268	-1	9.208989609254930	4	0	55.704051835490432	804.704051835490418	-1	-1	-1	None
284	-1	4.360852826301509	4	0	70.017819244004784	796.011879496003189	-1	-1	-1	None
287	-1	4.860937499999999	4	0	69.329392880723475	798.329392880723503	-1	-1	-1	None
288	-1	5.836227199839588	4	0	67.856207736560947	800.856207736560918	-1	-1	-1	None
290	-1	5.728294377964230	4	0	66.000000000000000	802.742997197757745	-1	-1	-1	None
291	-1	5.728294377964230	4	0	69.835202996254026	791.164797003746003	-1	-1	-1	None
292	0.9	6.961509053680705	4	2	66.000000000000000	785.257002802242255	-1	-1	-1	0.1258126514989907
294	1	6.481249999999996	4	1	61.546689734786469	804.906620530427062	-1	-1	-1	0.1930006196613609
304	0.8	10.143599401341486	4	5	68.943316761908619	788.845346590473127	-1	-1	-1	0.0
821	1	5.880133366234883	5	1	364.809600624350480	549.578286160250400	287.33541666666673	437.93279297534616	4.641006035787224	0.3941084776892748
851	0.9	7.335983728298951	5	3	365.280825764128338	545.286090325836312	-1	-1	-1	0.1310181490349912
895	-1	5.431130896310156	5	0	350.063294348112379	559.158235870280919	-1	-1	-1	None
904	-1	8.432816509179183	5	0	341.655966969784743	537.639917424461942	-1	-1	-1	None
949	0.7	9.737701292812137	5	5	342.108780696842416	554.891219303157641	291.0670454545455	434.2134107027724	0.831894878528037	0.08602536564842503
950	-1	7.241507861746824	5	0	360.000000000000000	556.624970588194628	-1	-1	-1	None
952	0.9	7.335983728298900	5	2	341.106985487480813	538.368995162493547	-1	-1	-1	0.14396524999016783
953	-1	7.468119826291546	5	0	361.000000000000000	555.792343948207645	-1	-1	-1	None
956	0.8	9.051884827183569	5	4	355.466389392996803	533.159667271596163	291.0670454545455	434.2134107027724	3.444695806312413	0.26417310121880316
2578	0.9	8.235935194646361	6	2	1133.264169878265420	516.488769994203153	912.3574609375	416.7898176291793	2.5548650255240197	0.29225074835280584
2580	1	5.896567896547860	6	1	1136.971853762740011	529.928704300856225	-1	-1	-1	0.18713111214986536
2635	-1	5.896567896547860	6	0	1118.000000000000000	536.476640682967059	-1	-1	-1	None
2636	-1	4.360852826301509	6	0	1137.440257232067097	524.000000000000000	-1	-1	-1	None
2637	-1	6.166828500553343	6	0	1118.000000000000000	536.476640682967059	-1	-1	-1	None
2638	-1	4.050781250000000	6	0	1128.135717557614498	513.796423663578366	-1	-1	-1	None
2639	-1	6.319020284988479	6	0	1126.509279563550081	538.509279563549967	-1	-1	-1	None
2640	-1	6.526418533202581	6	0	1122.134974048365166	538.269948096730445	-1	-1	-1	None
2652	-1	6.510583026609798	6	0	1132.905633478538221	535.811266957076327	-1	-1	-1	None
2653	-1	8.235935194646361	6	0	1132.665507158694709	516.000000000000000	-1	-1	-1	None
2662	-1	6.152863898362992	6	0	1136.719875775199398	521.373498966400803	-1	-1	-1	None
2666	-1	4.912253137329886	6	0	1133.175355415598915	535.587677707799457	-1	-1	-1	None
2670	-1	7.663119681321781	6	0	1128.000000000000000	538.237646832622659	-1	-1	-1	None
2671	-1	8.432816509179201	6	0	1132.665507158694709	516.000000000000000	-1	-1	-1	None
2672	-1	6.152863898362992	6	0	1137.585232992538067	526.609844671641213	-1	-1	-1	None
2681	-1	7.455150513970720	6	0	1135.602579571904698	532.807738715713981	-1	-1	-1	None
2682	-1	9.034049184508023	6	0	1131.051608035919344	514.948391964080656	-1	-1	-1	None
2689	0.8	10.125562930402671	6	4	1116.358565610650203	516.830179298668668	-1	-1	-1	0.0029372248081565135
2690	-1	10.125562930402671	6	0	1129.347801932600078	514.173900966300039	-1	-1	-1	None
2695	-1	8.092000945272675	6	0	1134.268016704605316	517.463966590789482	-1	-1	-1	None
2696	-1	7.241507861746901	6	0	1114.564555136084209	518.938733081650639	-1	-1	-1	None
2702	-1	10.553164780583739	6	0	1136.000000000000000	532.144916598294913	-1	-1	-1	None
2703	0.8	8.911718749999977	6	3	1123.490720436449919	513.490720436450033	912.3574609375	416.78981762917937	11.266976261064244	0.48320580891439313
2706	-1	5.719277289880376	7	0	1151.597271592936977	486.935152271375330	-1	-1	-1	None
