,misorientation,Length,Trace,Sigma,Distance_Center,Void_id,Pred_lenght,Junction,Void,Void_Parameter
69,59.22,25.403,90.0,5.70043,160.53344100431406,-1.0,-1.0,-1,0,0.0
70,40.28,5.292,79.1,4.11317,148.3546144852982,-1.0,-1.0,-1,0,0.0
71,52.18,3.464,90.0,5.78303,171.97697118843107,-1.0,-1.0,-1,0,0.0
72,46.62,26.0,92.2,5.28372,169.58174155681698,-1.0,-1.0,-1,0,0.0
73,47.23,2.0,120.0,5.78632,153.0666296846638,-1.0,-1.0,-1,0,0.0
74,55.99,7.572,82.4,5.81189,156.62441712590083,-1.0,-1.0,-1,0,0.0
75,29.72,5.292,79.1,5.82456,131.05598886399113,-1.0,-1.0,-1,0,0.0
76,38.16,26.558,90.0,5.81931,119.31649251600263,-1.0,-1.0,-1,0,0.0
77,29.62,9.866,95.8,5.91652,105.79773609757477,-1.0,-1.0,-1,0,0.0
78,50.1,3.464,90.0,5.12481,93.4438561716824,-1.0,-1.0,-1,0,0.0
79,55.08,11.015,84.8,5.19878,98.33432262712877,-1.0,-1.0,-1,0,0.0
80,53.24,8.718,96.6,4.96026,89.03200599286843,-1.0,-1.0,-1,0,0.0
81,37.62,32.332,90.0,5.46555,55.724511771743614,-1.0,-1.0,-1,0,0.0
82,49.57,8.718,83.4,5.89235,65.82301325143524,-1.0,-1.0,-1,0,0.0
83,42.45,5.292,100.9,4.80507,48.878930921260405,-1.0,-1.0,-1,0,0.0
84,39.15,13.856,90.0,5.59541,117.07791523912823,-1.0,-1.0,-1,0,0.0
85,59.43,1.155,30.0,5.83561,117.90435473090737,-1.0,-1.0,-1,0,0.0
86,42.93,10.263,13.0,5.91357,112.2970701784466,-1.0,-1.0,-1,0,0.0
87,52.09,36.295,159.5,5.80347,101.36882657616474,-1.0,-1.0,-1,0,0.0
88,28.43,12.49,16.1,4.62239,113.06016305709277,-1.0,-1.0,-1,0,0.0
89,31.04,43.143,158.0,5.49723,109.55790737351612,-1.0,-1.0,-1,0,0.0
90,34.02,8.083,90.0,5.80857,130.99306396392132,-1.0,-1.0,-1,0,0.0
91,33.12,39.209,5.9,5.82465,114.82472830324396,-1.0,-1.0,-1,0,0.0
92,45.84,16.371,107.8,4.90885,134.11182245652887,-1.0,-1.0,-1,0,0.0
93,42.83,5.292,19.1,5.87391,138.0048320351837,-1.0,-1.0,-1,0,0.0
94,59.16,19.63,90.0,5.88314,144.73551045688274,-1.0,-1.0,-1,0,0.0
95,53.94,1.155,90.0,5.87077,149.97494925064618,-1.0,-1.0,-1,0,0.0
96,38.04,17.01,58.1,5.87818,143.16182417361892,-1.0,-1.0,-1,0,0.0
97,55.02,7.024,124.7,5.8063,150.5581603148901,-1.0,-1.0,-1,0,0.0
98,44.27,3.055,10.9,5.58549,159.3654762179323,-1.0,-1.0,-1,0,0.0
99,56.51,27.495,169.1,4.69656,105.7954984477871,-1.0,-1.0,-1,0,0.0
100,26.94,22.03,144.8,3.73835,94.52839824924466,-1.0,-1.0,-1,0,0.0
101,43.85,22.716,37.6,5.89626,84.18353538115083,-1.0,-1.0,-1,0,0.0
102,41.36,9.165,169.1,5.82441,66.36186175303885,-1.0,-1.0,-1,0,0.0
103,8.82,3.464,30.0,5.21297,62.82503444848609,-1.0,-1.0,-1,0,0.0
104,43.05,5.773,90.0,4.64154,60.7731673098064,-1.0,-1.0,-1,0,0.0
105,51.81,6.928,90.0,5.90014,56.4119854056021,-1.0,-1.0,-1,0,0.0
106,14.81,5.033,53.4,3.52616,59.559374596742934,-1.0,-1.0,-1,0,0.0
107,15.24,3.464,30.0,5.79268,53.99303090320578,-1.0,-1.0,-1,0,0.0
108,50.73,11.547,90.0,5.77068,46.02852696601862,-1.0,-1.0,-1,0,0.0
109,20.8,7.024,55.3,4.09449,50.487126805002305,-1.0,-1.0,-1,0,0.0
110,28.24,18.33,10.9,5.60188,38.86168731869898,-1.0,-1.0,-1,0,0.0
111,19.33,52.574,158.8,2.06552,11.192659476633121,-1.0,-1.0,-1,0,0.0
112,36.75,11.547,90.0,3.11428,37.67997915467985,-1.0,-1.0,-1,0,0.0
113,39.17,48.056,2.8,4.7436,19.71837813790638,-1.0,-1.0,-1,0,0.0
114,6.21,5.033,126.6,5.23724,40.737648040008956,-1.0,-1.0,-1,0,0.0
115,41.55,5.773,90.0,2.94029,42.10148046306891,-1.0,-1.0,-1,0,0.0
116,24.45,10.392,90.0,5.71856,46.79897005377737,-1.0,-1.0,-1,0,0.0
117,25.46,3.464,30.0,5.82931,42.3737699049055,-1.0,-1.0,-1,0,0.0
118,55.14,18.583,134.4,3.93801,51.56574796881432,-1.0,-1.0,-1,0,0.0
119,59.57,19.425,48.0,5.24971,61.537050277687285,-1.0,-1.0,-1,0,0.0
120,22.19,23.065,4.3,4.04665,89.83307784310863,-1.0,-1.0,-1,0,0.0
121,22.19,24.331,154.7,5.69149,90.7842348625522,-1.0,-1.0,-1,0,0.0
122,43.19,10.392,90.0,4.68887,97.13127865059687,-1.0,-1.0,-1,0,0.0
123,34.75,33.307,163.9,4.08171,101.62413371393487,-1.0,-1.0,-1,0,0.0
124,34.75,17.01,40.2,5.89134,99.35127666321247,-1.0,-1.0,-1,0,0.0
125,54.11,24.249,90.0,5.88537,110.4850092159854,-1.0,-1.0,-1,0,0.0
126,43.98,13.013,177.5,5.90189,118.90516696457493,-1.0,-1.0,-1,0,0.0
127,38.14,5.033,6.6,5.89568,145.57827978560906,-1.0,-1.0,-1,0,0.0
128,26.05,6.0,180.0,5.83084,158.7170273519717,-1.0,-1.0,-1,0,0.0
129,47.23,24.249,90.0,5.18757,142.0967200887301,-1.0,-1.0,-1,0,0.0
130,58.61,19.009,178.3,2.95868,130.1805445903287,-1.0,-1.0,-1,0,0.0
131,29.21,23.007,178.6,5.85263,97.99260121203613,-1.0,-1.0,-1,0,0.0
132,13.21,27.713,90.0,5.24302,76.65818600132683,-1.0,-1.0,-1,0,0.0
133,53.93,28.589,11.7,5.49385,82.43258527623453,-1.0,-1.0,-1,0,0.0
134,51.92,30.022,177.8,4.42712,60.09671809939986,-1.0,-1.0,-1,0,0.0
135,46.0,49.166,162.9,4.28065,27.997669732563743,-1.0,-1.0,-1,0,0.0
136,39.95,19.63,90.0,5.19077,46.42526120611946,-1.0,-1.0,-1,0,0.0
137,47.79,13.317,85.7,5.76913,154.84120786309734,-1.0,-1.0,-1,0,0.0
138,51.8,36.46,170.9,5.85684,150.65393085266908,-1.0,-1.0,-1,0,0.0
139,51.8,28.024,15.5,5.81194,134.85240168691013,-1.0,-1.0,-1,0,0.0
140,51.8,32.393,146.5,5.82967,128.30831351913878,-1.0,-1.0,-1,0,0.0
141,22.39,54.012,178.8,5.15342,30.809093630183,-1.0,-1.0,-1,0,0.0
142,42.43,48.014,178.6,5.73863,137.45943094577342,-1.0,-1.0,-1,0,0.0
143,8.84,1.155,90.0,5.21479,61.6878973428269,-1.0,-1.0,-1,0,0.0
144,21.76,1.155,90.0,5.89054,51.918225768658864,-1.0,-1.0,-1,0,0.0
145,19.98,3.464,150.0,4.58745,50.286091180031754,-1.0,-1.0,-1,0,0.0
146,51.44,4.619,150.0,5.47424,135.1705580641757,-1.0,-1.0,-1,0,0.0
147,10.51,3.055,130.9,5.47837,60.981620697194444,-1.0,-1.0,-1,0,0.0
148,56.17,19.287,39.0,4.91162,139.12383093952965,-1.0,-1.0,-1,0,0.0
149,42.9,15.535,135.1,5.70605,148.5837993815452,-1.0,-1.0,-1,0,0.0
150,54.74,7.211,46.1,5.72104,159.57715392113676,-1.0,-1.0,-1,0,0.0
151,46.33,15.1,113.4,5.8179,152.0302171177898,-1.0,-1.0,-1,0,0.0
152,46.33,16.773,153.4,5.59298,141.64108965190934,-1.0,-1.0,-1,0,0.0
153,19.7,2.0,120.0,5.87936,53.95956457766755,-1.0,-1.0,-1,0,0.0
154,9.59,1.155,90.0,5.21208,49.45870279768529,-1.0,-1.0,-1,0,0.0
155,15.84,3.464,150.0,4.06706,47.84206722937136,-1.0,-1.0,-1,0,0.0
156,41.94,4.619,90.0,3.90452,135.54182823413416,-1.0,-1.0,-1,0,0.0
157,33.47,5.033,6.6,4.73311,132.66121299359722,-1.0,-1.0,-1,0,0.0
158,53.08,11.136,8.9,5.16213,132.7571102040837,-1.0,-1.0,-1,0,0.0
159,39.22,7.211,73.9,5.44616,108.15050433998768,-1.0,-1.0,-1,0,0.0
160,47.55,10.583,160.9,5.72694,104.22132862702247,-1.0,-1.0,-1,0,0.0
161,6.45,2.0,120.0,5.81606,61.90814656713059,-1.0,-1.0,-1,0,0.0
162,43.19,1.155,30.0,5.79271,63.81385592391843,-1.0,-1.0,-1,0,0.0
163,38.02,28.0,60.0,5.63876,169.52092960173113,-1.0,-1.0,-1,0,0.0
164,44.66,30.199,6.6,5.86163,160.14211317668648,-1.0,-1.0,-1,0,0.0
165,39.29,5.292,79.1,3.9292,108.01678017801468,-1.0,-1.0,-1,0,0.0
166,59.69,13.115,127.6,5.63217,103.90757520906126,-1.0,-1.0,-1,0,0.0
167,16.64,14.189,69.4,4.07261,104.95416440644027,-1.0,-1.0,-1,0,0.0
168,16.64,18.583,23.8,4.52985,94.93262016414195,-1.0,-1.0,-1,0,0.0
169,30.89,30.551,169.1,5.53485,96.80455203108455,-1.0,-1.0,-1,0,0.0
170,51.58,8.083,8.2,4.36489,63.35137341275249,-1.0,-1.0,-1,0,0.0
171,10.26,3.464,90.0,5.80391,62.57875920159884,-1.0,-1.0,-1,0,0.0
172,50.59,25.482,154.5,4.64638,55.68361289985071,-1.0,-1.0,-1,0,0.0
173,50.59,56.956,169.5,5.85808,66.63965974976458,-1.0,-1.0,-1,0,0.0
174,50.59,15.62,33.7,5.49102,80.55044824598679,-1.0,-1.0,-1,0,0.0
175,36.7,21.385,109.1,4.62638,125.74051570210592,-1.0,-1.0,-1,0,0.0
176,20.48,39.209,5.9,5.85801,114.82380484144491,-1.0,-1.0,-1,0,0.0
177,20.48,13.614,137.3,5.72705,117.84643952996642,-1.0,-1.0,-1,0,0.0
178,46.79,8.718,36.6,5.80722,127.38464737190557,-1.0,-1.0,-1,0,0.0
179,46.79,11.719,159.8,5.70858,121.39385351836124,-1.0,-1.0,-1,0,0.0
180,51.23,6.928,150.0,5.88255,129.8653924471707,-1.0,-1.0,-1,0,0.0
181,35.9,1.155,150.0,5.81988,57.727839665887174,-1.0,-1.0,-1,0,0.0
182,38.63,1.155,30.0,5.60955,47.9804521563578,-1.0,-1.0,-1,0,0.0
183,55.31,1.155,30.0,4.05771,45.3847271689832,-1.0,-1.0,-1,0,0.0
184,54.95,3.464,150.0,5.8852,43.35506486862756,-1.0,-1.0,-1,0,0.0
185,55.74,22.121,114.0,5.79586,160.12177006121198,-1.0,-1.0,-1,0,0.0
186,30.53,13.317,25.7,5.87275,149.56624121606924,-1.0,-1.0,-1,0,0.0
187,30.53,13.317,85.7,5.84065,141.52149395460074,-1.0,-1.0,-1,0,0.0
188,41.28,2.0,180.0,5.85912,87.7944831344622,-1.0,-1.0,-1,0,0.0
189,36.73,24.194,161.9,5.81495,90.34664839825531,-1.0,-1.0,-1,0,0.0
190,12.81,10.066,6.6,5.87021,125.48376230969201,-1.0,-1.0,-1,0,0.0
191,37.79,27.785,145.9,5.53304,80.3129150498991,-1.0,-1.0,-1,0,0.0
192,40.51,20.298,69.8,5.49568,94.85616086460381,-1.0,-1.0,-1,0,0.0
193,28.51,1.155,90.0,5.89539,62.51703775272588,-1.0,-1.0,-1,0,0.0
194,26.18,4.0,180.0,5.89963,62.61323173897031,-1.0,-1.0,-1,0,0.0
195,53.33,4.0,60.0,5.82546,47.896801721492054,-1.0,-1.0,-1,0,0.0
196,41.21,9.866,155.8,5.82892,134.76367718671952,-1.0,-1.0,-1,0,0.0
198,34.96,6.0,180.0,5.81078,36.489552829915056,-1.0,-1.0,-1,0,0.0
199,58.61,7.211,13.9,5.65449,127.57371175637884,-1.0,-1.0,-1,0,0.0
200,17.53,13.013,117.5,5.78756,89.49381699476888,-1.0,-1.0,-1,0,0.0
201,25.42,26.153,36.6,5.728,98.7087483713368,-1.0,-1.0,-1,0,0.0
202,17.72,3.055,10.9,5.77758,51.30834545458687,-1.0,-1.0,-1,0,0.0
203,36.14,22.03,155.2,5.73196,171.40049537005874,-1.0,-1.0,-1,0,0.0
205,47.19,47.173,4.9,5.60089,103.94300090269182,-1.0,-1.0,-1,0,0.0
207,41.31,8.0,120.0,5.47176,134.44593589303915,-1.0,-1.0,-1,0,0.0
208,31.37,18.475,30.0,5.90141,140.1806965101845,-1.0,-1.0,-1,0,0.0
210,53.52,17.436,143.4,5.39606,8.320159472082661,4.0,-1.0,0,1,0.8
211,45.84,6.0,60.0,5.83188,129.55501236519618,-1.0,-1.0,-1,0,0.0
212,48.49,5.292,79.1,5.71699,82.4382848633522,-1.0,-1.0,-1,0,0.0
213,53.9,1.155,150.0,4.33528,80.20454951140151,-1.0,-1.0,-1,0,0.0
214,19.8,29.484,18.3,5.84981,132.28167211140305,-1.0,-1.0,-1,0,0.0
215,32.54,3.055,130.9,5.52852,83.22755612103354,-1.0,-1.0,-1,0,0.0
216,47.27,26.102,103.3,5.89012,69.34358088115201,-1.0,-1.0,-1,0,0.0
217,12.71,4.0,60.0,2.84435,80.98214172281443,-1.0,-1.0,-1,0,0.0
218,59.53,9.165,109.1,4.40454,123.62342173945939,-1.0,-1.0,-1,0,0.0
219,59.53,13.013,2.5,5.89528,121.37519843685416,-1.0,-1.0,-1,0,0.0
220,55.74,4.0,60.0,5.90887,120.60266154910774,-1.0,-1.0,-1,0,0.0
222,46.89,10.0,60.0,4.0111,56.19056459662707,-1.0,-1.0,-1,0,0.0
223,42.52,22.271,128.9,5.00217,45.08678184393228,-1.0,-1.0,-1,0,0.0
224,42.52,24.194,161.9,4.7713,32.07260541601697,-1.0,-1.0,-1,0,0.0
225,36.46,4.0,60.0,5.7316,36.40897358036681,-1.0,-1.0,-1,0,0.0
226,41.25,16.166,171.8,5.147,32.83073208892005,-1.0,-1.0,-1,0,0.0
227,41.25,27.592,19.6,5.81943,39.82923121914408,-1.0,-1.0,-1,0,0.0
228,48.03,24.249,171.8,5.90543,10.143599401341486,4.0,-1.0,0,1,0.7
229,29.77,31.39,17.1,5.80787,83.57605113891223,-1.0,-1.0,-1,0,0.0
230,29.77,13.614,162.7,4.80282,85.6226744287997,-1.0,-1.0,-1,0,0.0
231,30.43,9.866,24.2,5.89047,115.26459652396423,-1.0,-1.0,-1,0,0.0
232,17.3,1.155,150.0,5.88546,37.976482738471695,-1.0,-1.0,-1,0,0.0
233,25.9,3.055,49.1,5.87996,63.66891231163344,-1.0,-1.0,-1,0,0.0
234,51.96,1.155,90.0,5.79259,48.37346535483488,-1.0,-1.0,-1,0,0.0
235,41.88,1.155,30.0,5.61195,37.889968457248656,-1.0,-1.0,-1,0,0.0
236,25.45,8.083,90.0,5.71131,87.58411869642332,-1.0,-1.0,-1,0,0.0
237,54.38,15.1,53.4,5.88783,83.9588831356104,-1.0,-1.0,-1,0,0.0
238,29.11,25.06,116.0,4.95531,84.61852877518663,-1.0,-1.0,-1,0,0.0
239,15.3,1.155,150.0,5.89601,43.39882123207333,-1.0,-1.0,-1,0,0.0
240,30.17,7.211,46.1,5.71604,66.61977257324413,-1.0,-1.0,-1,0,0.0
241,9.81,7.572,97.6,5.83816,61.52427927140842,-1.0,-1.0,-1,0,0.0
243,46.87,1.155,30.0,5.44687,46.152568595660085,-1.0,-1.0,-1,0,0.0
244,48.27,4.619,90.0,5.59535,41.28224157829231,-1.0,-1.0,-1,0,0.0
245,37.05,1.155,30.0,5.72375,43.35342622488994,-1.0,-1.0,-1,0,0.0
246,42.92,30.79,13.0,5.66411,59.13106792144334,-1.0,-1.0,-1,0,0.0
248,35.74,3.055,109.1,5.89711,48.91714379263663,-1.0,-1.0,-1,0,0.0
249,27.35,3.055,70.9,3.12403,44.72361054742868,-1.0,-1.0,-1,0,0.0
250,24.72,5.773,90.0,5.46894,41.24247451331471,-1.0,-1.0,-1,0,0.0
252,36.94,3.055,70.9,5.8668,99.57800351167836,-1.0,-1.0,-1,0,0.0
253,35.98,17.088,125.8,5.63482,100.56146186699321,-1.0,-1.0,-1,0,0.0
254,27.53,16.773,26.6,5.52256,91.85806068635416,-1.0,-1.0,-1,0,0.0
255,15.03,7.024,64.7,5.91564,71.33821475106588,-1.0,-1.0,-1,0,0.0
256,18.65,16.773,153.4,5.78878,66.13524699262885,-1.0,-1.0,-1,0,0.0
257,22.38,13.115,52.4,5.89996,106.2497623901309,-1.0,-1.0,-1,0,0.0
258,14.37,16.371,107.8,5.91916,114.41881191140004,-1.0,-1.0,-1,0,0.0
259,44.93,12.22,70.9,5.45088,164.61197766970258,-1.0,-1.0,-1,0,0.0
260,17.44,4.619,150.0,5.82976,159.03381423872048,-1.0,-1.0,-1,0,0.0
261,33.42,19.079,147.0,5.72086,81.43736049867135,-1.0,-1.0,-1,0,0.0
262,49.57,5.033,53.4,3.59138,84.23999675491328,-1.0,-1.0,-1,0,0.0
263,26.36,9.866,24.2,5.40692,57.704319682452955,-1.0,-1.0,-1,0,0.0
264,45.22,39.95,167.5,5.18009,64.65498084750533,-1.0,-1.0,-1,0,0.0
265,39.69,17.776,163.0,5.76344,72.57499840877779,-1.0,-1.0,-1,0,0.0
266,43.83,18.583,83.8,5.322,150.60361877007534,-1.0,-1.0,-1,0,0.0
267,37.25,13.614,162.7,5.54095,141.27321106937313,-1.0,-1.0,-1,0,0.0
269,49.98,18.903,162.2,5.88553,76.48046037406942,-1.0,-1.0,-1,0,0.0
270,54.4,23.352,170.0,5.85841,97.70883655691502,-1.0,-1.0,-1,0,0.0
271,38.67,10.583,160.9,5.31083,167.57903574982606,-1.0,-1.0,-1,0,0.0
272,48.68,14.422,46.1,5.90762,161.9904292706938,-1.0,-1.0,-1,0,0.0
273,25.42,10.583,40.9,5.33908,106.60921065084962,-1.0,-1.0,-1,0,0.0
274,50.67,18.33,109.1,5.71531,121.47416456086292,-1.0,-1.0,-1,0,0.0
275,10.75,6.0,180.0,5.71886,114.51712098537904,-1.0,-1.0,-1,0,0.0
276,58.15,1.155,90.0,4.63383,8.122397354279197,-1.0,-1.0,-1,0,0.0
277,40.94,19.698,164.7,4.73219,1.1251917332690335,-1.0,-1.0,-1,0,0.0
278,59.38,4.163,103.9,5.77203,7.844774368109411,-1.0,-1.0,-1,0,0.0
279,51.58,6.429,39.0,5.29386,10.240107067207571,-1.0,-1.0,-1,0,0.0
280,33.08,6.429,81.1,5.62862,15.230336498389724,-1.0,-1.0,-1,0,0.0
281,6.54,11.719,140.2,5.91944,21.68649347301279,-1.0,-1.0,-1,0,0.0
282,49.82,8.327,136.1,5.75711,100.82933550344214,-1.0,-1.0,-1,0,0.0
283,42.7,34.078,3.9,5.90459,24.455318475924912,-1.0,-1.0,-1,0,0.0
285,20.64,6.11,49.1,3.82658,61.99121039644985,-1.0,-1.0,-1,0,0.0
286,33.59,15.875,160.9,5.83826,59.2048344727528,-1.0,-1.0,-1,0,0.0
289,56.1,12.055,5.5,4.76516,122.45961558169421,-1.0,-1.0,-1,0,0.0
292,12.91,6.928,90.0,4.00713,6.961509053680705,4.0,-1.0,0,1,0.9
293,5.83,2.0,120.0,5.85886,113.69354773845419,-1.0,-1.0,-1,0,0.0
294,51.66,5.033,66.6,4.37854,6.481249999999996,4.0,-1.0,0,1,1.0
295,34.88,4.619,90.0,3.944,111.11854091464228,-1.0,-1.0,-1,0,0.0
296,30.17,11.136,8.9,5.91521,113.64157883744272,-1.0,-1.0,-1,0,0.0
297,55.98,12.702,30.0,5.88515,111.77636812329051,-1.0,-1.0,-1,0,0.0
298,43.47,13.614,77.3,5.78098,81.19895933567057,-1.0,-1.0,-1,0,0.0
299,55.45,9.019,123.7,5.4242,85.22341917341004,-1.0,-1.0,-1,0,0.0
300,37.14,15.1,113.4,3.9277,103.18941084671398,-1.0,-1.0,-1,0,0.0
301,19.79,12.22,10.9,5.87505,96.71068355238776,-1.0,-1.0,-1,0,0.0
302,12.95,3.055,49.1,5.53872,65.23716092049071,-1.0,-1.0,-1,0,0.0
303,34.18,21.939,30.0,4.84955,170.62342803393744,-1.0,-1.0,-1,0,0.0
304,34.41,5.292,40.9,5.90467,10.143599401341486,4.0,-1.0,0,1,0.8
305,44.76,12.49,103.9,5.81371,134.61851219356376,-1.0,-1.0,-1,0,0.0
306,51.95,48.497,30.0,5.92138,150.17889790259346,-1.0,-1.0,-1,0,0.0
307,25.83,7.024,64.7,5.81522,69.10818659049055,-1.0,-1.0,-1,0,0.0
308,13.65,15.1,126.6,4.91219,62.59141114117977,-1.0,-1.0,-1,0,0.0
309,23.04,11.547,90.0,5.88172,30.150188680598117,-1.0,-1.0,-1,0,0.0
310,24.51,26.458,19.1,4.73811,31.094366975718543,-1.0,-1.0,-1,0,0.0
311,43.48,56.722,154.0,5.80028,54.303204994302796,-1.0,-1.0,-1,0,0.0
312,46.12,11.015,63.0,4.93711,125.74051570210587,-1.0,-1.0,-1,0,0.0
313,40.52,43.405,146.0,5.75906,141.4916225163414,-1.0,-1.0,-1,0,0.0
314,60.64,10.0,60.0,4.17721,74.04497645416264,-1.0,-1.0,-1,0,0.0
315,43.14,28.355,162.2,5.903,126.85108533738043,-1.0,-1.0,-1,0,0.0
