,misorientation,Length,Trace,Sigma,Distance_Center,Void_id,Pred_lenght,Junction,Void,Void_Parameter
0,39.25,2.0,180.0,5.68411,1.277738299346984,-1.0,-1.0,-1.0,0.0,0.0
1,12.51,1.155,150.0,2.31304,5.094922106807917,-1.0,-1.0,-1.0,0.0,0.0
2,34.96,1.155,150.0,5.67325,45.717237798715495,-1.0,-1.0,-1.0,0.0,0.0
3,37.02,1.155,150.0,5.85274,51.523602854040526,-1.0,-1.0,-1.0,0.0,0.0
4,28.22,1.155,30.0,5.8639,79.09798777299756,-1.0,-1.0,-1.0,0.0,0.0
5,45.84,1.155,150.0,4.54191,92.15635548418813,-1.0,-1.0,-1.0,0.0,0.0
6,23.21,1.155,150.0,5.87481,95.0596173295491,-1.0,-1.0,-1.0,0.0,0.0
7,52.61,1.155,150.0,5.88013,97.95869148921973,-1.0,-1.0,-1.0,0.0,0.0
8,43.19,1.155,150.0,5.82236,121.18065797559524,-1.0,-1.0,-1.0,0.0,0.0
9,25.93,1.155,30.0,5.86199,128.44093918402191,-1.0,-1.0,-1.0,0.0,0.0
10,46.4,1.155,150.0,5.72887,150.20923831075504,-1.0,-1.0,-1.0,0.0,0.0
11,32.36,1.155,30.0,5.62656,157.33331401150332,-1.0,-1.0,-1.0,0.0,0.0
12,31.74,1.155,150.0,5.10931,166.1469458724555,-1.0,-1.0,-1.0,0.0,0.0
13,20.0,1.155,30.0,3.99556,176.4415044473931,-1.0,-1.0,-1.0,0.0,0.0
14,35.0,1.155,150.0,5.7384,181.94175483277374,-1.0,-1.0,-1.0,0.0,0.0
15,12.27,1.155,150.0,5.52526,192.24930360376825,-1.0,-1.0,-1.0,0.0,0.0
16,20.45,1.155,150.0,5.76281,211.51154413179017,-1.0,-1.0,-1.0,0.0,0.0
17,58.75,1.155,150.0,5.50247,219.8201515462108,-1.0,-1.0,-1.0,0.0,0.0
18,51.65,1.155,30.0,5.74438,231.70408802146602,-1.0,-1.0,-1.0,0.0,0.0
19,16.2,1.155,150.0,5.91288,246.34795797007018,-1.0,-1.0,-1.0,0.0,0.0
20,54.45,1.155,30.0,5.87806,268.6975392186291,-1.0,-1.0,-1.0,0.0,0.0
21,50.79,1.155,30.0,5.759,278.38708158964334,-1.0,-1.0,-1.0,0.0,0.0
22,51.47,1.155,30.0,5.88571,286.42686849068485,-1.0,-1.0,-1.0,0.0,0.0
23,50.36,1.155,150.0,5.84626,223.798216967384,-1.0,-1.0,-1.0,0.0,0.0
24,28.37,1.155,150.0,5.8493,212.83449534270957,-1.0,-1.0,-1.0,0.0,0.0
25,30.94,1.155,150.0,5.88435,204.65547066985232,-1.0,-1.0,-1.0,0.0,0.0
26,59.6,1.155,30.0,5.82281,187.1083820915742,-1.0,-1.0,-1.0,0.0,0.0
27,42.88,1.155,150.0,5.19755,156.80168758932444,-1.0,-1.0,-1.0,0.0,0.0
28,58.94,1.155,150.0,5.49075,154.2258591477917,-1.0,-1.0,-1.0,0.0,0.0
29,27.38,1.155,150.0,5.76092,126.83579835675258,-1.0,-1.0,-1.0,0.0,0.0
30,36.32,1.155,30.0,5.90751,114.03105933797184,-1.0,-1.0,-1.0,0.0,0.0
31,40.18,1.155,150.0,5.24243,94.20937759081029,-1.0,-1.0,-1.0,0.0,0.0
32,58.67,1.155,30.0,4.33096,89.67709620264539,-1.0,-1.0,-1.0,0.0,0.0
33,32.69,1.155,150.0,5.73286,66.60882411538161,-1.0,-1.0,-1.0,0.0,0.0
34,48.7,1.155,150.0,5.89347,51.29511325185412,-1.0,-1.0,-1.0,0.0,0.0
35,43.47,1.155,150.0,5.7069,49.320116488027296,-1.0,-1.0,-1.0,0.0,0.0
36,36.47,21.939,90.0,4.46465,14.536505544907795,-1.0,-1.0,-1.0,0.0,0.0
37,35.87,5.292,79.1,3.91648,3.3848254505954083,-1.0,-1.0,-1.0,0.0,0.0
38,59.62,5.292,100.9,4.96583,30.742848328153826,-1.0,-1.0,-1.0,0.0,0.0
39,25.36,6.928,90.0,5.89789,48.86879671949189,-1.0,-1.0,-1.0,0.0,0.0
40,58.21,11.015,84.8,5.85158,41.38161786846516,-1.0,-1.0,-1.0,0.0,0.0
41,41.53,12.166,94.7,5.55492,56.856434297226215,-1.0,-1.0,-1.0,0.0,0.0
42,36.13,3.055,70.9,5.14307,77.6533366377634,-1.0,-1.0,-1.0,0.0,0.0
43,43.67,16.166,90.0,4.1789,85.62815468174546,-1.0,-1.0,-1.0,0.0,0.0
44,52.7,3.464,90.0,5.87472,93.85169087173654,-1.0,-1.0,-1.0,0.0,0.0
45,45.65,3.464,90.0,3.60219,96.75486931986296,-1.0,-1.0,-1.0,0.0,0.0
46,60.12,15.62,93.7,4.22036,104.73970205003285,-1.0,-1.0,-1.0,0.0,0.0
47,41.61,8.083,90.0,5.86479,124.81081890747826,-1.0,-1.0,-1.0,0.0,0.0
48,34.99,12.166,85.3,5.85927,116.34792200235225,-1.0,-1.0,-1.0,0.0,0.0
49,21.19,4.163,103.9,5.89398,129.89590323217166,-1.0,-1.0,-1.0,0.0,0.0
50,25.53,25.403,90.0,5.47288,154.13152025161193,-1.0,-1.0,-1.0,0.0,0.0
51,51.39,22.539,87.5,5.794,141.02260953603945,-1.0,-1.0,-1.0,0.0,0.0
52,42.47,7.572,97.6,4.8443,157.39648984492084,-1.0,-1.0,-1.0,0.0,0.0
53,38.6,16.773,93.4,5.46509,168.59128557807847,-1.0,-1.0,-1.0,0.0,0.0
54,38.28,12.166,85.3,5.83501,163.39541355963948,-1.0,-1.0,-1.0,0.0,0.0
55,29.07,8.718,83.4,3.93122,173.7327652033683,-1.0,-1.0,-1.0,0.0,0.0
56,24.99,12.166,94.7,4.41643,178.30375427817268,-1.0,-1.0,-1.0,0.0,0.0
57,41.77,15.62,93.7,5.63844,185.14676500521384,-1.0,-1.0,-1.0,0.0,0.0
58,46.69,1.155,30.0,5.70298,181.2476760464367,-1.0,-1.0,-1.0,0.0,0.0
59,26.8,16.773,93.4,5.05014,196.19911546126028,-1.0,-1.0,-1.0,0.0,0.0
60,35.2,4.163,76.1,5.89474,190.69207769578264,-1.0,-1.0,-1.0,0.0,0.0
61,32.13,3.055,109.1,5.77626,211.94079172360676,-1.0,-1.0,-1.0,0.0,0.0
62,51.76,7.572,82.4,5.5865,208.8838796249003,-1.0,-1.0,-1.0,0.0,0.0
63,53.87,12.166,94.7,4.67235,223.16099059046113,-1.0,-1.0,-1.0,0.0,0.0
64,44.75,11.015,84.8,4.43197,216.0878251725027,-1.0,-1.0,-1.0,0.0,0.0
65,40.71,5.292,79.1,5.7121,229.32364067047166,-1.0,-1.0,-1.0,0.0,0.0
66,43.44,4.163,103.9,4.12789,232.26864622331908,-1.0,-1.0,-1.0,0.0,0.0
67,7.74,3.055,109.1,5.88611,246.98678631311788,-1.0,-1.0,-1.0,0.0,0.0
68,11.67,19.079,87.0,5.88395,239.74637213520427,-1.0,-1.0,-1.0,0.0,0.0
69,49.29,15.62,86.3,5.9075,262.6355930984562,-1.0,-1.0,-1.0,0.0,0.0
70,32.98,13.856,90.0,5.71293,273.0915911950643,-1.0,-1.0,-1.0,0.0,0.0
71,35.22,4.163,103.9,5.88827,279.1596237007672,-1.0,-1.0,-1.0,0.0,0.0
72,42.08,5.292,79.1,5.85724,288.56041393605466,-1.0,-1.0,-1.0,0.0,0.0
73,29.35,3.464,90.0,5.77524,285.14963849949066,-1.0,-1.0,-1.0,0.0,0.0
74,16.89,16.166,90.0,5.15317,274.39029207588027,-1.0,-1.0,-1.0,0.0,0.0
75,51.78,28.308,92.0,5.80685,255.403760109171,-1.0,-1.0,-1.0,0.0,0.0
76,39.23,5.292,100.9,5.27905,221.23947730128168,-1.0,-1.0,-1.0,0.0,0.0
77,52.26,5.292,79.1,3.59766,225.36702303650048,-1.0,-1.0,-1.0,0.0,0.0
78,30.64,10.392,90.0,5.52968,208.36942098119312,-1.0,-1.0,-1.0,0.0,0.0
79,39.12,8.718,83.4,3.93846,215.75117774210565,-1.0,-1.0,-1.0,0.0,0.0
80,39.25,6.429,98.9,3.9662,201.64239148809224,-1.0,-1.0,-1.0,0.0,0.0
81,16.85,7.572,82.4,5.42389,196.2211862691451,-1.0,-1.0,-1.0,0.0,0.0
82,47.51,4.619,90.0,5.91647,188.95957790206987,-1.0,-1.0,-1.0,0.0,0.0
83,46.73,12.165,94.7,4.02525,182.32086522620563,-1.0,-1.0,-1.0,0.0,0.0
84,17.65,3.464,90.0,5.87248,155.1052593448374,-1.0,-1.0,-1.0,0.0,0.0
85,30.59,14.468,86.0,4.14814,161.6129028889173,-1.0,-1.0,-1.0,0.0,0.0
86,47.64,22.539,92.5,5.75474,145.32108011644516,-1.0,-1.0,-1.0,0.0,0.0
87,54.17,12.165,94.7,5.86407,121.99557039205715,-1.0,-1.0,-1.0,0.0,0.0
88,45.79,15.62,86.3,4.87068,131.61538469953146,-1.0,-1.0,-1.0,0.0,0.0
89,34.96,6.429,81.1,5.35305,115.78625651869126,-1.0,-1.0,-1.0,0.0,0.0
90,28.19,33.486,90.0,5.51763,103.38820942254577,-1.0,-1.0,-1.0,0.0,0.0
