,misorientation,Length,Trace,Sigma,Distance_Center,Void_id,Pred_lenght,Junction,Void,Void_Parameter
0,30.21,2.0,180.0,5.78566,203.5749171906404,-1.0,-1.0,-1.0,0.0,0.0
1,55.59,1.155,150.0,5.88504,140.53462725457413,-1.0,-1.0,-1.0,0.0,0.0
2,58.27,1.155,150.0,5.85751,99.82296620171316,-1.0,-1.0,-1.0,0.0,0.0
3,38.8,1.155,150.0,5.90003,78.96555397238886,-1.0,-1.0,-1.0,0.0,0.0
4,44.9,1.155,30.0,5.27102,62.73627947040948,-1.0,-1.0,-1.0,0.0,0.0
5,34.92,1.155,30.0,5.86303,62.50140089758114,-1.0,-1.0,-1.0,0.0,0.0
6,47.39,1.155,150.0,5.87318,59.79987398358617,-1.0,-1.0,-1.0,0.0,0.0
7,34.49,1.155,30.0,5.85516,35.9831442165028,-1.0,-1.0,-1.0,0.0,0.0
8,20.2,1.155,30.0,5.89459,32.343215258374364,-1.0,-1.0,-1.0,0.0,0.0
9,58.29,1.155,150.0,5.91077,5.886742199709627,-1.0,-1.0,-1.0,0.0,0.0
10,59.86,1.155,150.0,5.34224,6.731472293375169,-1.0,-1.0,-1.0,0.0,0.0
11,59.55,1.155,150.0,4.74427,15.528510425635663,-1.0,-1.0,-1.0,0.0,0.0
12,46.97,1.155,150.0,5.86757,33.36621153277392,-1.0,-1.0,-1.0,0.0,0.0
13,57.2,1.155,30.0,5.88604,42.4882194729286,-1.0,-1.0,-1.0,0.0,0.0
14,13.01,1.155,150.0,5.70843,62.67119884536215,-1.0,-1.0,-1.0,0.0,0.0
15,45.27,1.155,30.0,5.86764,108.72953849877376,-1.0,-1.0,-1.0,0.0,0.0
16,36.1,1.155,150.0,5.64244,124.56435885313488,-1.0,-1.0,-1.0,0.0,0.0
17,36.22,1.155,30.0,5.67938,117.96091287631654,-1.0,-1.0,-1.0,0.0,0.0
18,44.44,1.155,30.0,5.75939,105.15905044470382,-1.0,-1.0,-1.0,0.0,0.0
19,26.19,1.155,30.0,4.57048,105.72476018129923,-1.0,-1.0,-1.0,0.0,0.0
20,9.52,1.155,150.0,5.761,122.51816519090451,-1.0,-1.0,-1.0,0.0,0.0
21,29.72,1.155,30.0,3.96908,132.04100641730372,-1.0,-1.0,-1.0,0.0,0.0
22,39.41,1.155,30.0,5.37845,154.73034228884018,-1.0,-1.0,-1.0,0.0,0.0
23,29.49,1.155,30.0,4.64606,163.09766195483004,-1.0,-1.0,-1.0,0.0,0.0
24,22.47,1.155,150.0,5.31016,182.2300156146235,-1.0,-1.0,-1.0,0.0,0.0
25,42.78,1.155,30.0,5.75966,224.96738575826356,-1.0,-1.0,-1.0,0.0,0.0
26,53.59,1.155,150.0,5.50982,239.82876281907517,-1.0,-1.0,-1.0,0.0,0.0
27,21.97,1.155,30.0,5.34715,261.6712630044329,-1.0,-1.0,-1.0,0.0,0.0
28,14.3,1.155,30.0,4.18691,351.86930667210424,-1.0,-1.0,-1.0,0.0,0.0
29,28.56,1.155,30.0,4.5445,335.0303027986483,-1.0,-1.0,-1.0,0.0,0.0
