,misorientation,Length,Trace,Sigma,Distance_Center,Void_id,Rebuild_len,Junction,Prox_par,Void,Void_Parameter
163,28.49,6.429,39.0,5.89923,7.806244858725273,2.0,-1.0,0.0,0.17302084705314388,1.0,0.9
185,11.97,6.11,70.9,5.39868,6.482979635328594,2.0,6.28424683432806,2.0,0.5656287650345968,1.0,1.0
192,55.53,31.749,79.1,5.92007,10.144674743543279,2.0,-1.0,0.0,0.0,1.0,0.8
264,47.05,28.095,175.3,5.88137,7.806244858725274,2.0,11.369090560395891,2.0,0.7112201571469642,1.0,0.9
361,31.23,10.0,120.0,5.70342,4.347717747232836,13.0,-1.0,0.0,0.27045398489738975,1.0,1.0
416,54.17,36.95,150.0,5.75332,13.124411222397171,13.0,-1.0,0.0,0.0,1.0,1.0
468,9.96,12.0,60.0,4.40788,4.347717747232831,4.0,-1.0,0.0,0.13908662043540693,1.0,1.0
501,9.96,11.136,51.1,3.04985,3.694360358912884,4.0,-1.0,0.0,0.15445565589971488,1.0,1.0
722,15.35,7.572,22.4,4.00092,8.753341021531714,11.0,-1.0,0.0,1.0,1.0,1.0
1078,36.07,20.526,167.0,5.68034,8.453010787963384,10.0,-1.0,0.0,0.017488473465857746,1.0,0.9
1189,11.96,6.11,169.1,5.78662,7.243801117545902,10.0,-1.0,0.0,0.30719634936446216,1.0,1.0
1203,46.59,7.211,133.9,5.6366,9.163900405753276,10.0,-1.0,0.0,0.0,1.0,0.8
1212,56.85,11.372,45.3,5.89193,9.448381418182898,10.0,-1.0,0.0,0.0,1.0,0.8
1538,18.48,45.181,174.9,5.49551,11.2685546875,1.0,1.2899338179412452,2.0,0.35221020499961936,1.0,0.8
1764,11.76,7.572,142.4,5.83544,9.719114669240266,1.0,-1.0,0.0,0.30050033862666325,1.0,0.9
1765,5.28,6.928,150.0,5.79047,8.753341021531694,1.0,-1.0,0.0,0.2748473545063949,1.0,1.0
1792,13.32,12.49,136.1,4.21947,10.09511145764749,1.0,10.622052403255392,2.0,0.5852221040596687,1.0,1.0
2039,37.13,21.385,169.1,5.89543,15.941631739853777,9.0,20.77563552515597,2.0,0.8729258624015115,1.0,0.9
2156,26.61,9.866,144.2,5.84844,11.454875507191552,9.0,4.923423144804263,2.0,0.40379572409427567,1.0,1.0
2188,36.34,18.33,49.1,4.14056,12.507400145358751,9.0,-1.0,0.0,0.0,1.0,1.0
2370,35.85,28.0,141.8,4.94929,8.263378727524765,0.0,-1.0,0.0,1.0,1.0,1.0
2517,41.01,55.749,14.4,4.63013,19.332346232481804,12.0,-1.0,0.0,0.7288409177767431,1.0,1.0
2710,52.61,10.0,120.0,5.68987,19.332346232481804,12.0,-1.0,0.0,0.0,1.0,1.0
2771,10.73,27.154,32.1,5.44034,5.974398409276659,14.0,-1.0,0.0,0.05664016843447726,1.0,1.0
2809,46.74,14.189,9.4,5.21909,8.816362375579772,8.0,-1.0,0.0,0.23723380805355015,1.0,1.0
2856,28.26,23.352,170.0,5.89711,5.223645711168882,5.0,-1.0,0.0,0.32558403322107415,1.0,1.0
2866,10.73,14.0,21.8,5.36822,8.200956937798992,14.0,-1.0,0.0,0.0,1.0,1.0
2916,53.64,17.088,114.2,5.13497,17.452145815080662,8.0,-1.0,0.0,0.0,1.0,1.0
3004,18.43,8.083,111.8,5.76181,8.757882862807945,5.0,-1.0,0.0,0.0,1.0,1.0
