,misorientation,Length,Trace,Sigma,Distance_Center,Void_id,Rebuild_len,Junction,Prox_par,Void,Void_Parameter
0,47.25,2.0,180.0,3.54676,339.5925166342916,-1.0,-1.0,-1,-1.0,0,0.0
1,59.96,1.155,30.0,5.82403,330.24865474677586,-1.0,-1.0,-1,-1.0,0,0.0
2,54.78,1.155,30.0,3.45681,325.4102754108496,-1.0,-1.0,-1,-1.0,0,0.0
3,28.92,1.155,150.0,4.96439,291.1708946705301,-1.0,-1.0,-1,-1.0,0,0.0
4,23.13,1.155,30.0,3.80235,286.2708192044413,-1.0,-1.0,-1,-1.0,0,0.0
5,39.11,1.155,150.0,5.86397,283.42599470978047,-1.0,-1.0,-1,-1.0,0,0.0
6,33.2,1.155,30.0,5.621,262.79140222158196,-1.0,-1.0,-1,-1.0,0,0.0
7,47.87,1.155,30.0,5.26099,257.4794962030752,-1.0,-1.0,-1,-1.0,0,0.0
8,53.24,1.155,30.0,4.17778,246.59283725580286,-1.0,-1.0,-1,-1.0,0,0.0
9,59.8,1.155,150.0,5.68913,242.5688237467483,-1.0,-1.0,-1,-1.0,0,0.0
10,38.99,1.155,30.0,5.86692,241.47596371225546,-1.0,-1.0,-1,-1.0,0,0.0
11,50.59,1.155,150.0,3.63593,223.23765454260365,-1.0,-1.0,-1,-1.0,0,0.0
12,50.93,1.155,30.0,5.14368,190.28850388968587,-1.0,-1.0,-1,-1.0,0,0.0
13,35.29,1.155,30.0,5.78599,169.68644933564588,-1.0,-1.0,-1,-1.0,0,0.0
14,49.83,1.155,150.0,4.13433,154.38621389486707,-1.0,-1.0,-1,-1.0,0,0.0
15,48.92,1.155,30.0,5.88889,149.3247697043494,-1.0,-1.0,-1,-1.0,0,0.0
16,44.53,1.155,30.0,4.99844,132.62105958862108,-1.0,-1.0,-1,-1.0,0,0.0
17,46.23,1.155,150.0,5.91845,121.12719371204278,-1.0,-1.0,-1,-1.0,0,0.0
18,17.76,1.155,150.0,5.38805,108.27114647290496,-1.0,-1.0,-1,-1.0,0,0.0
19,42.35,1.155,30.0,2.98539,88.32824567333867,-1.0,-1.0,-1,-1.0,0,0.0
20,22.69,1.155,30.0,5.89181,74.30789809485275,-1.0,-1.0,-1,-1.0,0,0.0
21,40.06,1.155,150.0,5.65854,67.97997977148816,-1.0,-1.0,-1,-1.0,0,0.0
22,36.57,1.155,30.0,5.90289,58.33688286687247,-1.0,-1.0,-1,-1.0,0,0.0
23,39.88,1.155,150.0,5.24907,51.16519444688912,-1.0,-1.0,-1,-1.0,0,0.0
24,52.7,1.155,30.0,5.88731,58.95210537517014,-1.0,-1.0,-1,-1.0,0,0.0
25,54.19,1.155,150.0,5.91656,68.78339818732299,-1.0,-1.0,-1,-1.0,0,0.0
26,55.59,1.155,30.0,5.80924,86.3676263529906,-1.0,-1.0,-1,-1.0,0,0.0
27,55.95,1.155,150.0,5.71401,109.3153948616024,-1.0,-1.0,-1,-1.0,0,0.0
28,36.83,1.155,150.0,3.9953,156.2182220849268,-1.0,-1.0,-1,-1.0,0,0.0
29,52.44,1.155,150.0,5.18418,139.22191760354048,-1.0,-1.0,-1,-1.0,0,0.0
30,55.78,1.155,30.0,4.40361,116.3322207288698,-1.0,-1.0,-1,-1.0,0,0.0
31,55.67,1.155,30.0,5.16144,109.55606876044922,-1.0,-1.0,-1,-1.0,0,0.0
32,51.34,1.155,30.0,5.31968,108.97619226355191,-1.0,-1.0,-1,-1.0,0,0.0
33,31.88,1.155,30.0,5.77874,93.1704364483396,-1.0,-1.0,-1,-1.0,0,0.0
34,31.98,1.155,150.0,5.71,84.88559332671011,-1.0,-1.0,-1,-1.0,0,0.0
35,24.3,1.155,150.0,5.37802,79.5534535273939,-1.0,-1.0,-1,-1.0,0,0.0
36,56.83,1.155,150.0,5.34808,76.02974211269314,-1.0,-1.0,-1,-1.0,0,0.0
37,36.1,1.155,150.0,4.44633,88.0397739448193,-1.0,-1.0,-1,-1.0,0,0.0
38,43.71,1.155,150.0,5.84976,98.28299517114785,-1.0,-1.0,-1,-1.0,0,0.0
39,46.24,1.155,150.0,5.6261,102.96719964857509,-1.0,-1.0,-1,-1.0,0,0.0
