,misorientation,Length,Trace,Sigma,Distance_Center,Void_id,Pred_lenght,Junction,Void,Void_Parameter
0,25.08,2.0,180.0,5.77694,261.3268754466727,-1.0,-1.0,-1,0,0.0
1,45.76,1.155,150.0,5.77158,248.62613229391124,-1.0,-1.0,-1,0,0.0
2,24.74,1.155,30.0,5.66402,224.11717509592123,-1.0,-1.0,-1,0,0.0
3,18.58,1.155,150.0,5.81018,194.00265776169442,-1.0,-1.0,-1,0,0.0
4,34.88,1.155,30.0,5.90398,184.0116131299742,-1.0,-1.0,-1,0,0.0
5,41.83,1.155,30.0,5.81248,152.88119730251213,-1.0,-1.0,-1,0,0.0
6,12.53,1.155,150.0,5.66113,126.4627017793413,-1.0,-1.0,-1,0,0.0
7,22.84,1.155,30.0,5.22574,114.19346381983027,-1.0,-1.0,-1,0,0.0
8,18.45,1.155,150.0,5.67087,102.16041210846039,-1.0,-1.0,-1,0,0.0
9,28.21,1.155,150.0,5.92074,96.91420391639409,-1.0,-1.0,-1,0,0.0
10,8.65,1.155,150.0,5.66398,84.15095791399384,-1.0,-1.0,-1,0,0.0
11,32.56,1.155,150.0,4.02076,76.82686808826396,-1.0,-1.0,-1,0,0.0
12,11.9,1.155,150.0,4.95231,63.32243462367798,-1.0,-1.0,-1,0,0.0
13,22.14,1.155,30.0,4.66089,45.10045875031263,-1.0,-1.0,-1,0,0.0
14,57.26,1.155,150.0,5.34811,56.3324169091815,-1.0,-1.0,-1,0,0.0
15,26.02,1.155,30.0,5.18654,65.2374317652843,-1.0,-1.0,-1,0,0.0
16,37.9,1.155,150.0,5.6466,70.76958563379367,-1.0,-1.0,-1,0,0.0
17,26.0,1.155,30.0,3.78279,76.60625198354475,-1.0,-1.0,-1,0,0.0
18,33.4,1.155,150.0,5.81987,85.17376026553453,-1.0,-1.0,-1,0,0.0
19,18.77,1.155,150.0,5.90499,124.83834041873176,-1.0,-1.0,-1,0,0.0
20,42.14,1.155,30.0,5.30713,131.71997948379328,-1.0,-1.0,-1,0,0.0
21,41.59,1.155,30.0,4.63634,145.61782872589043,-1.0,-1.0,-1,0,0.0
22,49.31,1.155,150.0,5.91337,163.89269603663317,-1.0,-1.0,-1,0,0.0
23,51.99,1.155,30.0,4.29876,169.35942295867832,-1.0,-1.0,-1,0,0.0
24,15.62,1.155,150.0,5.82066,171.3951180854544,-1.0,-1.0,-1,0,0.0
25,43.87,1.155,30.0,5.85041,179.17570886660556,-1.0,-1.0,-1,0,0.0
26,40.36,1.155,150.0,5.6798,186.33400880258435,-1.0,-1.0,-1,0,0.0
27,25.49,1.155,30.0,5.0231,189.953140913439,-1.0,-1.0,-1,0,0.0
28,39.27,1.155,150.0,3.9018,196.99099416766632,-1.0,-1.0,-1,0,0.0
29,55.93,1.155,30.0,5.34135,215.67937470279878,-1.0,-1.0,-1,0,0.0
30,27.82,1.155,150.0,3.54307,228.56916352146098,-1.0,-1.0,-1,0,0.0
31,31.18,1.155,30.0,5.90275,244.45174417937793,-1.0,-1.0,-1,0,0.0
32,35.22,1.155,30.0,5.87837,260.0853472672884,-1.0,-1.0,-1,0,0.0
33,41.62,1.155,30.0,5.9194,266.1250714180559,-1.0,-1.0,-1,0,0.0
34,14.28,1.155,30.0,5.86701,264.0298231071247,-1.0,-1.0,-1,0,0.0
35,39.67,1.155,150.0,4.52752,246.92093988175432,-1.0,-1.0,-1,0,0.0
36,49.07,1.155,150.0,5.60945,233.89047344745856,-1.0,-1.0,-1,0,0.0
37,54.53,1.155,30.0,5.81487,216.54437319980448,-1.0,-1.0,-1,0,0.0
38,49.6,13.317,94.3,4.82157,242.69895117447413,-1.0,-1.0,-1,0,0.0
39,49.2,15.621,86.3,5.85947,254.74367647127696,-1.0,-1.0,-1,0,0.0
40,46.64,15.62,86.3,4.98575,230.67435158108256,-1.0,-1.0,-1,0,0.0
41,25.67,28.308,92.0,5.6155,212.44417831319808,-1.0,-1.0,-1,0,0.0
42,50.13,6.429,98.9,5.26935,190.9487830401225,-1.0,-1.0,-1,0,0.0
43,49.82,8.718,83.4,5.46259,197.14634646472848,-1.0,-1.0,-1,0,0.0
44,45.92,5.292,79.1,5.89739,186.18737448338896,-1.0,-1.0,-1,0,0.0
45,52.42,7.572,97.6,3.98642,180.96012862269123,-1.0,-1.0,-1,0,0.0
46,33.01,3.055,70.9,5.92093,154.04054987407207,-1.0,-1.0,-1,0,0.0
47,54.44,7.572,97.6,4.64311,149.823829322329,-1.0,-1.0,-1,0,0.0
48,47.15,6.429,98.9,5.55354,123.41476710012817,-1.0,-1.0,-1,0,0.0
49,38.63,26.0,87.8,4.79823,136.31256125307095,-1.0,-1.0,-1,0,0.0
50,43.7,8.718,83.4,5.84575,117.48858269337981,-1.0,-1.0,-1,0,0.0
51,24.77,1.155,150.0,4.1473,113.86385688530385,-1.0,-1.0,-1,0,0.0
52,57.13,5.292,100.9,5.49955,99.58969582906609,-1.0,-1.0,-1,0,0.0
53,54.85,15.62,86.3,5.89377,107.56976021534508,-1.0,-1.0,-1,0,0.0
54,12.25,17.32,90.0,5.55561,90.0383293683415,-1.0,-1.0,-1,0,0.0
55,23.11,2.0,60.0,4.8692,96.96402183832834,-1.0,-1.0,-1,0,0.0
