,misorientation,Length,Trace,Sigma,Distance_Center,Void_id,Pred_lenght,Junction,Void,Void_Parameter
0,50.16,2.0,180.0,5.90481,215.51503368145313,-1.0,-1.0,-1.0,0.0,0.0
1,41.1,1.155,150.0,4.38904,200.0280984907071,-1.0,-1.0,-1.0,0.0,0.0
2,15.78,1.155,30.0,5.85614,177.2816022678555,-1.0,-1.0,-1.0,0.0,0.0
3,43.11,1.155,150.0,4.91492,151.615032736848,-1.0,-1.0,-1.0,0.0,0.0
4,37.61,1.155,150.0,4.77161,138.29030479230005,-1.0,-1.0,-1.0,0.0,0.0
5,56.88,1.155,30.0,5.60992,91.47577150117527,-1.0,-1.0,-1.0,0.0,0.0
6,23.87,1.155,30.0,5.90451,81.71432540809055,-1.0,-1.0,-1.0,0.0,0.0
7,51.37,1.155,30.0,5.56394,65.27713475501217,-1.0,-1.0,-1.0,0.0,0.0
8,55.1,1.155,150.0,5.68792,65.84718559498597,-1.0,-1.0,-1.0,0.0,0.0
9,59.39,1.155,150.0,5.24564,75.79336107523153,-1.0,-1.0,-1.0,0.0,0.0
10,45.6,1.155,150.0,5.91529,94.5285862709497,-1.0,-1.0,-1.0,0.0,0.0
11,46.04,1.155,150.0,5.76271,111.79128137027597,-1.0,-1.0,-1.0,0.0,0.0
12,59.33,1.155,150.0,5.81182,113.91260709507253,-1.0,-1.0,-1.0,0.0,0.0
13,40.22,1.155,150.0,5.42552,50.192449170261995,-1.0,-1.0,-1.0,0.0,0.0
14,50.99,1.155,30.0,5.73976,52.43776492692495,-1.0,-1.0,-1.0,0.0,0.0
15,32.9,1.155,150.0,4.34199,74.02870108702248,-1.0,-1.0,-1.0,0.0,0.0
16,44.66,1.155,30.0,5.55204,90.19520433024262,-1.0,-1.0,-1.0,0.0,0.0
17,34.83,1.155,30.0,5.74017,79.40406577637411,-1.0,-1.0,-1.0,0.0,0.0
18,48.26,1.155,150.0,5.92118,76.68289263363948,-1.0,-1.0,-1.0,0.0,0.0
19,40.02,1.155,150.0,5.87508,93.1079296038155,-1.0,-1.0,-1.0,0.0,0.0
