,misorientation,Length,Trace,Sigma,Distance_Center,Void_id,Pred_lenght,Junction,Void,Void_Parameter
122,38.5,57.166,151.0,5.80386,17.684325472036733,16.0,7.084671932715096,1.0,1.0,0.7
264,40.52,13.856,150.0,5.77662,7.628762966264237,8.0,-1.0,0.0,1.0,1.0
276,51.85,17.436,36.6,5.9099,16.503025818333008,16.0,14.85409189658964,1.0,1.0,0.9
387,51.66,20.881,95.5,5.80019,16.47741516909651,16.0,-1.0,0.0,1.0,0.9
394,55.03,13.614,77.3,5.77021,19.073044109456713,8.0,5.610764132260407,2.0,1.0,0.8
402,29.96,9.019,3.7,4.0123,6.288252690752313,4.0,-1.0,0.0,1.0,1.0
417,53.03,12.22,70.9,5.85796,15.257525932528495,8.0,-1.0,0.0,1.0,0.9
427,57.06,36.166,174.5,5.68318,17.853710881825002,8.0,0.8978369493147885,2.0,1.0,0.9
456,44.58,16.166,111.8,5.73073,18.409188793922443,16.0,-1.0,0.0,1.0,0.7
468,27.27,12.49,16.1,5.91621,14.02229578912254,16.0,8.643162634973306,2.0,1.0,1.0
476,29.96,21.008,178.4,5.78521,6.903840948611088,4.0,-1.0,0.0,1.0,1.0
487,27.01,20.429,158.4,5.88774,19.687297734660863,16.0,15.659360736274227,2.0,1.0,0.6
618,38.68,8.327,16.1,5.44214,7.552343750000006,7.0,-1.0,0.0,1.0,0.7
649,8.32,7.211,13.9,2.79841,2.409263747581877,7.0,-1.0,0.0,1.0,1.0
651,43.07,12.166,34.7,5.87406,5.801668873451404,7.0,-1.0,0.0,1.0,0.8
674,57.4,12.22,10.9,3.53885,5.388729043391701,7.0,4.444535417127078,2.0,1.0,0.9
675,25.43,16.042,55.9,5.0118,5.39126827714515,7.0,10.22861137102602,2.0,1.0,0.9
696,51.13,31.432,9.5,5.17992,24.814843749999994,20.0,0.0,2.0,1.0,0.0
710,49.26,19.009,1.7,5.83099,9.204594396961191,6.0,-1.0,0.0,1.0,1.0
740,52.37,35.384,128.4,5.8164,28.965915788365862,20.0,0.0,3.0,1.0,0.05
742,53.29,27.713,150.0,5.89058,35.4363084521763,20.0,0.0,3.0,1.0,0.05
744,26.31,18.0,180.0,5.76656,26.641074692974662,20.0,-1.0,0.0,1.0,0.05
745,53.66,17.088,174.2,5.84079,28.94036559877791,20.0,-1.0,0.0,1.0,0.05
800,52.3,7.211,106.1,4.74914,23.56068086973684,20.0,0.0,2.0,1.0,0.1
801,24.64,21.166,79.1,5.59594,24.814843749999994,20.0,0.0,3.0,1.0,0.0
815,42.79,17.088,174.2,4.91262,19.655989166296514,20.0,0.0,3.0,1.0,0.5
836,26.94,16.166,128.2,5.86238,24.809853844212864,20.0,0.0,2.0,1.0,0.0
837,26.94,13.614,77.3,4.05034,32.474479177028854,20.0,0.0,2.0,1.0,0.05
843,55.55,27.006,178.8,4.73144,9.204594396961191,6.0,-1.0,0.0,1.0,1.0
856,51.12,20.133,66.6,5.22892,10.233684033374326,20.0,-1.0,0.0,1.0,0.8
881,24.16,20.817,43.9,4.33506,19.655989166296514,20.0,0.0,3.0,1.0,0.5
885,36.71,17.436,156.6,5.17981,10.219918724057584,20.0,0.926454510292045,2.0,1.0,0.8
890,41.8,8.0,180.0,5.79126,16.19237169424105,20.0,-1.0,0.0,1.0,0.6
910,5.36,6.928,30.0,5.68105,3.049043767196408,20.0,1.2693142806481417,1.0,1.0,1.0
912,19.26,6.429,21.1,4.34575,5.801668873451431,20.0,-1.0,0.0,1.0,0.9
966,40.08,31.005,159.3,5.37712,35.4363084521763,20.0,0.0,3.0,1.0,0.05
973,54.71,24.685,106.5,5.81319,21.55491617356696,20.0,0.747983881360066,2.0,1.0,0.3
976,33.08,39.716,10.9,5.59241,20.593874866568466,20.0,-1.0,0.0,1.0,0.5
1019,42.87,13.013,2.5,4.88965,28.475635385597137,20.0,-1.0,0.0,1.0,0.05
1472,51.52,44.557,26.1,5.91308,24.442504896505792,13.0,2.842170943040401e-14,3.0,1.0,0.6
1473,44.91,53.028,168.7,5.89991,19.4211859885164,13.0,-1.0,0.0,1.0,0.9
1568,30.6,24.194,161.9,5.8474,24.814843750000023,17.0,-1.0,0.0,1.0,0.7
1571,59.93,38.314,156.0,5.33949,15.245218835982051,17.0,25.17110879794554,1.0,1.0,0.9
1601,58.82,11.015,117.0,5.63771,24.442504896505792,13.0,0.0,3.0,1.0,0.6
1606,28.16,21.166,19.1,5.76087,19.293577065851988,17.0,8.370174020704633,2.0,1.0,0.8
1615,39.67,8.327,136.1,5.80684,16.026899574747848,13.0,0.0,3.0,1.0,1.0
1675,16.7,10.583,79.1,5.33874,21.969886892128685,13.0,-1.0,0.0,1.0,0.8
1764,5.58,22.745,105.3,5.38172,14.05038852377883,17.0,6.0018664222733555,2.0,1.0,1.0
1768,21.6,9.866,84.2,5.86888,21.25278668229282,13.0,33.04857850684372,2.0,1.0,0.8
1769,33.15,40.15,22.8,5.62959,16.836339909770654,13.0,3.9945390824405784,2.0,1.0,0.9
1781,52.18,25.325,161.4,5.59288,6.813279149371724,1.0,-1.0,0.0,1.0,1.0
1792,58.98,19.425,48.0,5.78346,26.688738169244758,17.0,0.0,2.0,1.0,0.6
1793,58.98,23.007,178.6,5.34527,26.688738169244758,17.0,0.0,2.0,1.0,0.6
1853,51.68,18.037,3.7,5.78118,20.527496136587885,17.0,8.029683652094763,1.0,1.0,0.7
1883,54.46,8.083,30.0,3.3284,6.901291623503799,1.0,-1.0,0.0,1.0,1.0
