,misorientation,Length,Trace,Sigma,Distance_Center,Void_id,Rebuild_len,Junction,Prox_par,Void,Void_Parameter
205,6.17,6.429,98.9,5.84932,3.314152901821216,8.0,-1.0,0.0,1.0,1.0,1.0
298,11.77,13.317,85.7,5.85344,6.287109375,7.0,-1.0,0.0,0.0,1.0,1.0
300,55.73,9.866,95.8,5.86656,18.89391936690798,5.0,8.958046221086699,1.0,0.30973848307905927,1.0,0.8
315,39.96,9.019,3.7,5.91088,4.687705183341432,7.0,-1.0,0.0,0.023122517654361373,1.0,1.0
327,18.09,16.042,115.9,4.87611,19.335138350178358,5.0,8.511885727646343,3.0,0.2787691160207192,1.0,0.8
354,53.64,27.154,92.1,5.88374,11.340091113399955,3.0,-1.0,0.0,0.0,1.0,1.0
355,51.52,11.719,20.2,3.81761,23.033914819875047,5.0,-1.0,0.0,0.051536244052952686,1.0,0.6
380,28.06,17.32,30.0,5.80988,22.041732283464565,5.0,15.02038342714797,3.0,0.36592651268207316,1.0,0.6
404,54.37,43.267,13.9,5.79628,4.449381588875484,3.0,6.250417890393194,1.0,0.6463341806353277,1.0,1.0
825,59.65,39.004,142.6,4.57072,8.65442477131368,14.0,-1.0,0.0,0.6184245994953161,1.0,0.9
870,52.53,13.856,30.0,5.84566,5.644157683767291,14.0,-1.0,0.0,0.1269821962572306,1.0,1.0
924,55.57,49.572,171.3,5.86709,11.302000915201509,1.0,12.98490049340835,2.0,0.6216864181891399,1.0,1.0
949,20.01,8.083,30.0,5.86281,9.50439566453974,14.0,-1.0,0.0,0.0,1.0,0.9
1133,19.96,23.58,132.7,5.32941,7.409677816072548,11.0,4.541074539483388,2.0,0.4206357424198633,1.0,1.0
1148,47.36,8.327,16.1,5.83215,7.564927504809435,11.0,-1.0,0.0,0.16632789165108863,1.0,1.0
1194,36.66,17.32,30.0,5.85599,14.254387876448506,1.0,8.265790270122558,2.0,0.3107439951173894,1.0,0.8
1231,49.81,8.327,163.9,5.88531,8.65442477131368,11.0,6.695980828764813,2.0,0.4161947652598521,1.0,0.9
1267,38.72,8.327,136.1,4.69877,12.664871697918848,1.0,2.797293306815436,2.0,0.1293215511579273,1.0,0.9
1280,40.24,9.866,35.8,5.40154,13.432754138479307,1.0,10.179401708414593,2.0,0.3859287530938944,1.0,0.9
1956,39.46,14.189,129.4,5.89619,9.676131233050887,4.0,14.260583335728933,2.0,0.7840495463040859,1.0,1.0
1958,27.96,13.614,17.3,5.60262,11.288315367534581,4.0,3.318592073026541,2.0,0.19369722483720353,1.0,0.9
2052,35.55,32.0,180.0,4.9787,13.34814476662645,4.0,-1.0,0.0,0.0,1.0,0.9
2080,51.94,28.0,158.2,5.32609,9.48889340455861,16.0,-1.0,0.0,0.2589301389301259,1.0,0.9
2133,27.99,11.547,90.0,5.08923,14.83127196291828,16.0,-1.0,0.0,0.0,1.0,0.8
2226,49.99,17.01,178.1,5.90267,8.461979049325683,16.0,7.660306390949945,2.0,0.4436961101945181,1.0,1.0
2227,44.33,12.49,163.9,2.67486,8.461979049325683,16.0,8.059437891635836,2.0,0.45318468884941043,1.0,1.0
2300,58.76,13.317,154.3,5.27226,17.196747888288954,10.0,-1.0,0.0,0.0,1.0,0.8
2323,7.3,7.211,133.9,5.8843,8.898763177750968,10.0,0.0,2.0,0.23242680991807158,1.0,1.0
2328,7.42,8.0,120.0,5.83129,8.898763177750968,10.0,0.0,2.0,0.2379336842614013,1.0,1.0
2465,35.45,10.0,180.0,5.74061,12.768435252217447,10.0,-1.0,0.0,0.01690836233297234,1.0,0.9
2551,50.36,20.232,27.2,5.8762,8.898763177750968,18.0,-1.0,0.0,0.0,1.0,0.9
2616,39.43,13.614,102.7,5.72013,9.375410366682864,18.0,7.6814730554155215,2.0,0.6096407186837716,1.0,0.8
2664,52.98,7.211,166.1,5.71654,4.198425196850394,18.0,6.596968323147499,2.0,0.6531229659901572,1.0,1.0
2667,45.01,11.719,99.8,5.77061,9.890064711306293,18.0,-1.0,0.0,0.0,1.0,0.8
2756,40.82,12.22,169.1,5.87129,7.98227488907593,17.0,-1.0,0.0,0.22878543646219904,1.0,1.0
2818,40.82,43.19,174.6,5.30917,9.890064711306232,17.0,-1.0,0.0,0.0,1.0,1.0
3134,55.5,17.474,13.4,5.70555,6.713910675559405,0.0,-1.0,0.0,0.2346654835740946,1.0,0.9
3234,58.57,6.11,10.9,5.66066,6.374120933631518,0.0,-1.0,0.0,0.3116946098014185,1.0,1.0
3258,55.5,15.011,2.2,3.5678,9.02395801241523,0.0,-1.0,0.0,0.03863056767726437,1.0,0.9
4818,36.12,11.719,20.2,5.83369,7.629439395397113,6.0,-1.0,0.0,0.37324971755745395,1.0,1.0
4939,43.8,18.903,77.8,5.9154,12.2253642687592,6.0,-1.0,0.0,0.0,1.0,1.0
5320,28.43,12.0,180.0,5.87303,21.094673325036368,15.0,0.0,2.0,0.0,1.0,0.7
5360,31.7,9.018,56.3,4.45065,16.903067897656822,15.0,2.6922574322280917,1.0,0.13049091028635645,1.0,0.8
5369,12.2,13.317,94.3,4.39395,21.094673325036368,15.0,0.0,2.0,0.0,1.0,0.7
5371,37.93,6.429,158.9,5.45084,16.0300799212824,15.0,13.583302627554017,1.0,0.5102157067265373,1.0,1.0
5403,49.97,8.083,30.0,5.46268,16.0300799212824,15.0,-1.0,0.0,0.17132092388741668,1.0,1.0
5526,38.17,13.614,162.7,5.90891,19.352262466101884,15.0,-1.0,0.0,0.0,1.0,0.8
