# Columns
# 1: angle from distribution
# 2: out of plane orientation
# 3: MRD
# 4: out of plane orientation (energy results)
# 5: excess energy 
333.0	90.0	0.584768951	90.0	0.0290378
333.0	87.0	0.622500062	87.0	0.02903
333.0	84.0	0.54261452	84.0	0.0289915
333.0	81.0	0.614044607	81.0	0.0288187
333.0	78.0	0.696276248	78.0	0.0283359
333.0	75.0	0.755683959	75.0	0.0281409
333.0	72.0	0.727614641	72.0	0.0286604
333.0	69.0	0.737372279	69.0	0.0289484
333.0	66.0	0.91257149	66.0	0.0290217
333.0	63.0	0.921981514	63.0	0.0290363
333.0	60.0	1.00578821	60.0	0.0290369
333.0	57.0	0.957798541	57.0	0.0290299
333.0	54.0	1.10566092	54.0	0.029038
333.0	51.0	1.01718855	51.0	0.0290373
333.0	48.0	1.01718855	48.0	0.0290314
333.0	45.0	0.994545221	45.0	0.0290126
333.0	42.0	0.992873609	42.0	0.0289736
333.0	39.0	1.06006169	39.0	0.0289439
333.0	36.0	1.11078751	36.0	0.0289667
333.0	33.0	1.15739727	33.0	0.0290071
333.0	30.0	1.16921222	30.0	0.0290281
333.0	27.0	1.13987756	27.0	0.029034
333.0	24.0	0.937900126	24.0	0.0290328
333.0	21.0	0.937900126	21.0	0.0290284
333.0	18.0	0.89817071	18.0	0.0290242
333.0	15.0	1.03472877	15.0	0.0290223
333.0	12.0	1.06475163	12.0	0.0290208
333.0	9.0	1.06025517	9.0	0.0290195
333.0	6.0	1.23016274	6.0	0.0290231
333.0	3.0	1.22671568	3.0	0.0290293
333.0	0.0	1.14043975	0.0	0.0290342
153.0	0.0	1.16495359	0.0	0.0290342
153.0	3.0	1.01803124	-3.0	0.0290372
153.0	6.0	1.01348138	-6.0	0.0290386
153.0	9.0	0.966669917	-9.0	0.0290393
153.0	12.0	0.944242239	-12.0	0.0290396
153.0	15.0	0.914177358	-15.0	0.0290398
153.0	18.0	1.07213151	-18.0	0.0290398
153.0	21.0	1.08873141	-21.0	0.0290398
153.0	24.0	1.08873141	-24.0	0.0290397
153.0	27.0	1.07566261	-27.0	0.0290393
153.0	30.0	1.07398486	-30.0	0.0290391
153.0	33.0	1.11118996	-33.0	0.0290395
153.0	36.0	0.926159859	-36.0	0.0290386
153.0	39.0	0.871192217	-39.0	0.0290354
153.0	42.0	0.712664247	-42.0	0.0290362
153.0	45.0	0.645809293	-45.0	0.0290373
153.0	48.0	0.629954338	-48.0	0.0290326
153.0	51.0	0.629954338	-51.0	0.0289877
153.0	54.0	0.670131266	-54.0	0.0290262
153.0	57.0	0.610834599	-57.0	0.029032
153.0	60.0	0.508180916	-60.0	0.0290301
153.0	63.0	0.382787198	-63.0	0.0290288
153.0	66.0	0.382787198	-66.0	0.0290296
153.0	69.0	0.427964449	-69.0	0.0290319
153.0	72.0	0.513213992	-72.0	0.0290344
153.0	75.0	0.422736228	-75.0	0.0290364
153.0	78.0	0.437326491	-78.0	0.0290377
153.0	81.0	0.518107831	-81.0	0.0290387
153.0	84.0	0.473254204	-84.0	0.0290392
153.0	87.0	0.514500082	-87.0	0.0290392
153.0	90.0	0.584768951	-90.0	0.0290378
0	0	0		0	0.0289964212001
