# Columns
# 1: angle from distribution
# 2: out of plane orientation
# 3: MRD
# 4: out of plane orientation (energy results)
# 5: excess energy 
72.0	90.0	0.858558893	90.0	0.0290161
72.0	87.0	0.717050254	87.0	0.0290104
72.0	84.0	0.698480666	84.0	0.0289898
72.0	81.0	0.691475034	81.0	0.0289409
72.0	78.0	0.643958688	78.0	0.0288728
72.0	75.0	0.651154101	75.0	0.0288519
72.0	72.0	0.667407453	72.0	0.0288681
72.0	69.0	0.771742463	69.0	0.0289195
72.0	66.0	0.714165866	66.0	0.0289914
72.0	63.0	0.710281312	63.0	0.0290237
72.0	60.0	0.841032624	60.0	0.0290337
72.0	57.0	0.939948499	57.0	0.0290366
72.0	54.0	1.19580114	54.0	0.0290375
72.0	51.0	1.33074415	51.0	0.0290377
72.0	48.0	1.75644982	48.0	0.0290358
72.0	45.0	1.80535424	45.0	0.0290331
72.0	42.0	1.81491256	42.0	0.0290377
72.0	39.0	1.68210721	39.0	0.0290386
72.0	36.0	1.81412172	36.0	0.0290381
72.0	33.0	1.8020463	33.0	0.0290349
72.0	30.0	1.83908629	30.0	0.0290195
72.0	27.0	1.80125403	27.0	0.0289407
72.0	24.0	1.69239175	24.0	0.0285242
72.0	21.0	1.63684595	21.0	0.0270326
72.0	18.0	1.42912889	18.0	0.0266073
72.0	15.0	1.4819442	15.0	0.0264828
72.0	12.0	1.3449446	12.0	0.0234833
72.0	9.0	1.2974118	9.0	0.0274702
72.0	6.0	1.35232043	6.0	0.028766
72.0	3.0	1.36222923	3.0	0.0289881
72.0	0.0	1.5960325	0.0	0.0290267
252.0	0.0	1.42321944	0.0	0.0290267
252.0	3.0	1.58880579	-3.0	0.0290362
252.0	6.0	1.57916009	-6.0	0.0290383
252.0	9.0	1.63821244	-9.0	0.0290386
252.0	12.0	1.92874861	-12.0	0.0290379
252.0	15.0	1.99047804	-15.0	0.0290376
252.0	18.0	2.04637241	-18.0	0.0290383
252.0	21.0	2.43664885	-21.0	0.029038
252.0	24.0	2.49437547	-24.0	0.0290368
252.0	27.0	2.56771588	-27.0	0.0290326
252.0	30.0	2.67944837	-30.0	0.0290182
252.0	33.0	2.72770858	-33.0	0.0289791
252.0	36.0	2.89148402	-36.0	0.0288745
252.0	39.0	2.69558454	-39.0	0.0287081
252.0	42.0	2.48154116	-42.0	0.0286696
252.0	45.0	2.47564411	-45.0	0.0286745
252.0	48.0	2.4075036	-48.0	0.0287047
252.0	51.0	2.49865007	-51.0	0.02885
252.0	54.0	2.49633932	-54.0	0.0289684
252.0	57.0	2.36497617	-57.0	0.0290152
252.0	60.0	2.06949639	-60.0	0.0290251
252.0	63.0	1.61207187	-63.0	0.0290253
252.0	66.0	1.44867384	-66.0	0.0290233
252.0	69.0	1.38718259	-69.0	0.0290199
252.0	72.0	1.32222128	-72.0	0.0289996
252.0	75.0	1.15640855	-75.0	0.0289807
252.0	78.0	1.09406829	-78.0	0.0290123
252.0	81.0	1.08648372	-81.0	0.0290138
252.0	84.0	1.03441405	-84.0	0.0290146
252.0	87.0	0.97824508	-87.0	0.0290159
252.0	90.0	0.858558893	-90.0	0.0290161
0	0	0		0	0.0287588014339
