# Columns
# 1: angle from distribution
# 2: out of plane orientation
# 3: MRD
# 4: out of plane orientation (energy results)
# 5: excess energy 
327.0	90.0	0.785449028	90.0	0.0290368
327.0	87.0	0.888232589	87.0	0.0290376
327.0	84.0	0.845652699	84.0	0.0290381
327.0	81.0	0.908340216	81.0	0.0290382
327.0	78.0	1.05419254	78.0	0.0290378
327.0	75.0	1.11522865	75.0	0.0290363
327.0	72.0	1.36410248	72.0	0.0290326
327.0	69.0	1.34138989	69.0	0.029027
327.0	66.0	1.51582479	66.0	0.0290228
327.0	63.0	1.62430441	63.0	0.0290236
327.0	60.0	1.75682712	60.0	0.0290274
327.0	57.0	1.78374815	57.0	0.0290248
327.0	54.0	1.78167963	54.0	0.0290109
327.0	51.0	1.91751945	51.0	0.0290342
327.0	48.0	1.93618011	48.0	0.0290382
327.0	45.0	1.93804061	45.0	0.0290389
327.0	42.0	2.03780127	42.0	0.0290391
327.0	39.0	2.1609304	39.0	0.0290392
327.0	36.0	2.22476339	36.0	0.0290392
327.0	33.0	2.16704941	33.0	0.0290393
327.0	30.0	2.1694262	30.0	0.0290393
327.0	27.0	2.07665157	27.0	0.0290393
327.0	24.0	1.91611147	24.0	0.0290394
327.0	21.0	1.9213233	21.0	0.029039
327.0	18.0	1.76126206	18.0	0.0290389
327.0	15.0	1.62961173	15.0	0.0290396
327.0	12.0	1.60690701	12.0	0.0290397
327.0	9.0	1.35203981	9.0	0.0290398
327.0	6.0	1.20634544	6.0	0.0290396
327.0	3.0	1.20304883	3.0	0.0290392
327.0	0.0	1.26164806	0.0	0.0290388
147.0	0.0	1.28976834	0.0	0.0290388
147.0	3.0	1.20784605	-3.0	0.0290354
147.0	6.0	1.15207756	-6.0	0.0290063
147.0	9.0	1.18404746	-9.0	0.029002
147.0	12.0	1.12940276	-12.0	0.0290327
147.0	15.0	1.06072652	-15.0	0.0290308
147.0	18.0	0.910849273	-18.0	0.0290344
147.0	21.0	0.784090698	-21.0	0.029038
147.0	24.0	0.823650002	-24.0	0.0290384
147.0	27.0	0.704739451	-27.0	0.0290383
147.0	30.0	0.776550472	-30.0	0.0290364
147.0	33.0	0.873297811	-33.0	0.0290313
147.0	36.0	0.973274231	-36.0	0.0290202
147.0	39.0	1.04651225	-39.0	0.0290078
147.0	42.0	0.982636571	-42.0	0.0290064
147.0	45.0	0.84927696	-45.0	0.0290155
147.0	48.0	0.821305215	-48.0	0.0290249
147.0	51.0	0.828814864	-51.0	0.0290288
147.0	54.0	0.864559591	-54.0	0.0290284
147.0	57.0	0.711992621	-57.0	0.0290265
147.0	60.0	0.619297922	-60.0	0.0290245
147.0	63.0	0.69140631	-63.0	0.0290233
147.0	66.0	0.738567233	-66.0	0.0290231
147.0	69.0	0.775940597	-69.0	0.029024
147.0	72.0	0.799961209	-72.0	0.0290249
147.0	75.0	0.802658796	-75.0	0.029016
147.0	78.0	0.84303385	-78.0	0.029003
147.0	81.0	0.877251089	-81.0	0.0290304
147.0	84.0	0.770215333	-84.0	0.0290342
147.0	87.0	0.741423905	-87.0	0.0290357
147.0	90.0	0.785449028	-90.0	0.0290368
0	0	0		0	0.0290317127309
