# Columns
# 1: angle from distribution
# 2: out of plane orientation
# 3: MRD
# 4: out of plane orientation (energy results)
# 5: excess energy 
330.0	90.0	0.267214239	90.0	0.0290113
330.0	87.0	0.355631143	87.0	0.029012
330.0	84.0	0.394578725	84.0	0.0290118
330.0	81.0	0.44620195	81.0	0.0290145
330.0	78.0	0.425398231	78.0	0.0290203
330.0	75.0	0.564047337	75.0	0.0290257
330.0	72.0	0.554274082	72.0	0.0290291
330.0	69.0	0.634812593	69.0	0.029031
330.0	66.0	0.591956854	66.0	0.0290311
330.0	63.0	0.779927015	63.0	0.0290313
330.0	60.0	0.876924694	60.0	0.0290326
330.0	57.0	0.96157223	57.0	0.0290277
330.0	54.0	1.02807796	54.0	0.0290011
330.0	51.0	1.06166494	51.0	0.0288986
330.0	48.0	1.12968016	48.0	0.0286744
330.0	45.0	1.39266384	45.0	0.0286081
330.0	42.0	1.40337741	42.0	0.0288267
330.0	39.0	1.82047951	39.0	0.0289731
330.0	36.0	1.89823365	36.0	0.0290146
330.0	33.0	1.97370911	33.0	0.0289928
330.0	30.0	1.93821573	30.0	0.0288335
330.0	27.0	1.90213478	27.0	0.0282334
330.0	24.0	2.1575036	24.0	0.0275725
330.0	21.0	2.20061541	21.0	0.0283296
330.0	18.0	2.11053133	18.0	0.0288697
330.0	15.0	2.04148149	15.0	0.0290055
330.0	12.0	2.0393889	12.0	0.0290317
330.0	9.0	2.12158489	9.0	0.0290359
330.0	6.0	2.17997217	6.0	0.0290355
330.0	3.0	2.14192438	3.0	0.0290365
330.0	0.0	1.97629523	0.0	0.0290361
150.0	0.0	2.14994645	0.0	0.0290361
150.0	3.0	1.9138484	-3.0	0.0290338
150.0	6.0	1.84809935	-6.0	0.0290279
150.0	9.0	1.54106808	-9.0	0.0290184
150.0	12.0	1.42114639	-12.0	0.0290123
150.0	15.0	1.36863256	-15.0	0.0290166
150.0	18.0	1.24540043	-18.0	0.029025
150.0	21.0	1.19154108	-21.0	0.0290288
150.0	24.0	1.15375566	-24.0	0.0290262
150.0	27.0	0.960005462	-27.0	0.0290287
150.0	30.0	1.00617123	-30.0	0.0290266
150.0	33.0	1.0175004	-33.0	0.0290222
150.0	36.0	0.958005905	-36.0	0.0290158
150.0	39.0	0.931811988	-39.0	0.0290062
150.0	42.0	0.684675097	-42.0	0.0289913
150.0	45.0	0.598381341	-45.0	0.0289689
150.0	48.0	0.498749673	-48.0	0.0289436
150.0	51.0	0.540749669	-51.0	0.0289329
150.0	54.0	0.541299224	-54.0	0.0288468
150.0	57.0	0.548639059	-57.0	0.0289104
150.0	60.0	0.598592699	-60.0	0.0289682
150.0	63.0	0.474491924	-63.0	0.0289785
150.0	66.0	0.553469419	-66.0	0.028982
150.0	69.0	0.34488517	-69.0	0.0289836
150.0	72.0	0.254793406	-72.0	0.0289856
150.0	75.0	0.224277079	-75.0	0.0289893
150.0	78.0	0.248124287	-78.0	0.0289943
150.0	81.0	0.231250629	-81.0	0.0289996
150.0	84.0	0.274301648	-84.0	0.0290012
150.0	87.0	0.263564408	-87.0	0.0290043
150.0	90.0	0.267214239	-90.0	0.0290113
0	0	0		0	0.0288933636972
