# Columns
# 1: angle from distribution
# 2: out of plane orientation
# 3: MRD
# 4: out of plane orientation (energy results)
# 5: excess energy 
303.0	90.0	0.384253383	90.0	0.0289066
303.0	87.0	0.314134479	87.0	0.0289787
303.0	84.0	0.379324675	84.0	0.0290111
303.0	81.0	0.41001147	81.0	0.0290202
303.0	78.0	0.278999686	78.0	0.0290219
303.0	75.0	0.227251828	75.0	0.0290221
303.0	72.0	0.15459758	72.0	0.0290171
303.0	69.0	0.256181836	69.0	0.0290214
303.0	66.0	0.443588704	66.0	0.029024
303.0	63.0	0.325792491	63.0	0.029024
303.0	60.0	0.593099296	60.0	0.0290168
303.0	57.0	0.789479196	57.0	0.0289447
303.0	54.0	0.942931175	54.0	0.0289926
303.0	51.0	0.96835804	51.0	0.029013
303.0	48.0	1.08971739	48.0	0.0290168
303.0	45.0	1.071226	45.0	0.0290223
303.0	42.0	1.20543456	42.0	0.0290269
303.0	39.0	1.4958005	39.0	0.0290292
303.0	36.0	1.68082929	36.0	0.0290302
303.0	33.0	1.80644286	33.0	0.0290304
303.0	30.0	1.8376528	30.0	0.0290303
303.0	27.0	1.91105402	27.0	0.02903
303.0	24.0	2.3539269	24.0	0.0290296
303.0	21.0	2.82497954	21.0	0.0290291
303.0	18.0	3.06890869	18.0	0.0290284
303.0	15.0	3.18008137	15.0	0.0290276
303.0	12.0	3.47829604	12.0	0.0290266
303.0	9.0	3.55872941	9.0	0.0290256
303.0	6.0	3.54311347	6.0	0.0290258
303.0	3.0	3.53789067	3.0	0.0290273
303.0	0.0	3.32203197	0.0	0.0290293
123.0	0.0	3.5041461	0.0	0.0290293
123.0	3.0	3.28262711	-3.0	0.029031
123.0	6.0	3.187047	-6.0	0.0290322
123.0	9.0	3.04836369	-9.0	0.029033
123.0	12.0	2.97036433	-12.0	0.0290336
123.0	15.0	2.90733385	-15.0	0.029034
123.0	18.0	2.64268756	-18.0	0.0290343
123.0	21.0	2.34979486	-21.0	0.0290341
123.0	24.0	2.1015389	-24.0	0.0290313
123.0	27.0	2.19933939	-27.0	0.0290329
123.0	30.0	2.19933939	-30.0	0.0290348
123.0	33.0	2.10950327	-33.0	0.0290349
123.0	36.0	2.00271535	-36.0	0.0290348
123.0	39.0	1.88578987	-39.0	0.0290347
123.0	42.0	1.60932791	-42.0	0.0290345
123.0	45.0	1.35806358	-45.0	0.0290343
123.0	48.0	1.16809833	-48.0	0.0290339
123.0	51.0	1.09689748	-51.0	0.0290334
123.0	54.0	1.05706227	-54.0	0.0290322
123.0	57.0	0.965774775	-57.0	0.0290292
123.0	60.0	0.868275881	-60.0	0.0290215
123.0	63.0	0.812244654	-63.0	0.0290109
123.0	66.0	0.786215603	-66.0	0.0290141
123.0	69.0	0.687669635	-69.0	0.0290192
123.0	72.0	0.831118822	-72.0	0.0290164
123.0	75.0	0.664527953	-75.0	0.0290107
123.0	78.0	0.632809937	-78.0	0.0290023
123.0	81.0	0.606297314	-81.0	0.0289741
123.0	84.0	0.572543859	-84.0	0.0289049
123.0	87.0	0.572543859	-87.0	0.0288539
123.0	90.0	0.384253383	-90.0	0.0289066
0	0	0		0	0.0290247486887
